source_id,metric,window_count,time_start,time_end,mean,std,min,max,slope_per_s,end_minus_start
val_salt_test_2_coarse_mesh_laminar,mdot_mean_abs_kg_s,50,1675.0,1724.0,0.013614059281850001,1.5267387322378924e-06,0.0136112543475,0.0136168586575,3.146076242490835e-08,1.4633124999999941e-06
val_salt_test_2_coarse_mesh_laminar,tp_mean_K,50,1675.0,1724.0,452.57933114666673,0.010384066639800451,452.55265466666657,452.5986586666667,0.00036102416966591943,0.03022366666658627
val_salt_test_2_coarse_mesh_laminar,total_q_net_w,50,3821.0,3870.0,0.5579240000000001,0.01235343210933707,0.537924,0.580969,-0.00015078549819927194,-0.0012849999999999806
val_salt_test_2_coarse_mesh_laminar,ambient_proxy_w,50,3821.0,3870.0,187.79026448613283,0.012312423874245661,187.76776374356,187.80991534017,0.00012597913186244552,0.0001166837299706458
val_salt_test_2_coarse_mesh_laminar,ambient_noncooling_proxy_w,50,3821.0,3870.0,107.7795244747328,0.012312430343175538,107.75702372356001,107.79917534017,0.0001259791601938552,0.0001166837299706458
val_salt_test_2_coarse_mesh_laminar,cooling_branch_total_removal_w,50,3821.0,3870.0,136.35074001139998,7.213869721264332e-09,136.35074,136.35074002,-2.8331556014079022e-11,0.0
val_salt_test_2_coarse_mesh_laminar,cooling_branch_excess_w,50,3821.0,3870.0,80.0107400114,7.2138697212284985e-09,80.01074,80.01074001999999,-2.8331244537365715e-11,0.0
val_salt_test_2_coarse_mesh_laminar,net_total_q_w,50,3821.0,3870.0,0.5579241030671995,0.012353421070911282,0.5379242598299667,0.5809690864400601,-0.00015078580749333615,-0.001285023730001278
val_salt_test_2_coarse_mesh_laminar,section_downcomer_net_q_w,50,3821.0,3870.0,-22.141765335580004,0.00042733933819733857,-22.142457764,-22.141018367,-2.909085430974199e-05,-0.0014393969999986211
val_salt_test_2_coarse_mesh_laminar,section_heater_net_q_w,50,3821.0,3870.0,244.6881885892,0.00036277598439137464,244.68757847,244.68877641,-2.480667562956996e-05,-0.0011683399999924404
val_salt_test_2_coarse_mesh_laminar,section_upcomer_net_q_w,50,3821.0,3870.0,-19.1938021237548,0.0003555419154311947,-19.194404734629998,-19.1931952586,-2.4637184976770285e-05,-0.0012094760299987684
val_salt_test_2_coarse_mesh_laminar,section_test_section_net_q_w,50,3821.0,3870.0,-7.31284177816,0.0008907366787495326,-7.314346591,-7.311326842,-6.172373704682303e-05,-0.003019748999999905
val_salt_test_2_coarse_mesh_laminar,section_cooling_branch_net_q_w,50,3821.0,3870.0,-136.35074001139998,7.213869721264332e-09,-136.35074002,-136.35074,2.8331556014079022e-11,0.0
val_salt_test_2_coarse_mesh_laminar,section_upper_transport_net_q_w,50,3821.0,3870.0,-11.824663095494001,0.00022121053056329808,-11.8250364162,-11.824283455299998,-1.5326393983191593e-05,-0.0007529609000016535
val_salt_test_2_coarse_mesh_laminar,section_lower_transport_net_q_w,50,3821.0,3870.0,-6.359420956408001,0.00012647624924248178,-6.3596518616,-6.359192602,-8.355413493391196e-06,-0.00038145190000093976
val_salt_test_2_coarse_mesh_laminar,section_junctions_net_q_w,50,3821.0,3870.0,-40.947031185336,0.012154297744187475,-40.9660623229,-40.9259177406,1.315442361583177e-05,0.00668635110000082
val_salt_test_2_coarse_mesh_laminar,section_other_net_q_w,50,3821.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,mdot_mean_abs_kg_s,50,3181.0,3230.0,0.011265945989950002,1.061720271417736e-06,0.0112647880625,0.011268496305,-6.919923421370345e-08,-3.708242500000819e-06
viscosity_screening_salt_test_1_jin_coarse_mesh,tp_mean_K,50,3181.0,3230.0,429.16163888333335,0.0094755590001167,429.15123066666666,429.1857798333333,-0.0006184493237299296,-0.03454916666663621
viscosity_screening_salt_test_1_jin_coarse_mesh,total_q_net_w,50,3181.0,3230.0,-9.4698282,0.012488981974524742,-9.50164,-9.4561,0.0008153896758703675,0.0455400000000008
viscosity_screening_salt_test_1_jin_coarse_mesh,ambient_proxy_w,50,3181.0,3230.0,167.7829848869802,0.008054015540544683,167.774126774,167.80349462142001,-0.0005258875471901931,-0.02936784742001919
viscosity_screening_salt_test_1_jin_coarse_mesh,ambient_noncooling_proxy_w,50,3181.0,3230.0,87.75980707798023,0.008054060390840922,87.750948914,87.78031693142002,-0.000525890412496107,-0.029368017420011938
viscosity_screening_salt_test_1_jin_coarse_mesh,cooling_branch_total_removal_w,50,3181.0,3230.0,135.603177809,7.790378349168993e-08,135.60317769,135.60317786,2.8653058864130864e-09,1.69999992749581e-07
viscosity_screening_salt_test_1_jin_coarse_mesh,cooling_branch_excess_w,50,3181.0,3230.0,80.02317780899999,7.790378349168993e-08,80.02317769,80.02317785999999,2.8653058312412186e-09,1.69999992749581e-07
viscosity_screening_salt_test_1_jin_coarse_mesh,net_total_q_w,50,3181.0,3230.0,-9.4698285796822,0.012489613958234953,-9.501641989820031,-9.456096029600017,0.0008154269920065508,0.045545960220014337
viscosity_screening_salt_test_1_jin_coarse_mesh,section_downcomer_net_q_w,50,3181.0,3230.0,-19.816041218520002,0.0016980648162566695,-19.820371259999998,-19.814175403,0.00011083444542615403,0.006195856999998028
viscosity_screening_salt_test_1_jin_coarse_mesh,section_heater_net_q_w,50,3181.0,3230.0,213.14893625500005,0.0013856198963238281,213.14539785,213.15045680999998,9.040403601413353e-05,0.005058959999985291
viscosity_screening_salt_test_1_jin_coarse_mesh,section_upcomer_net_q_w,50,3181.0,3230.0,-17.208006493794198,0.0014432794570939365,-17.211680287220002,-17.2064186887,9.424242272896785e-05,0.005261598520000632
viscosity_screening_salt_test_1_jin_coarse_mesh,section_test_section_net_q_w,50,3181.0,3230.0,0.744220052298,0.0030499825687278206,0.7364547816,0.7475739344,0.00019913540880191834,0.011119152799999976
viscosity_screening_salt_test_1_jin_coarse_mesh,section_cooling_branch_net_q_w,50,3181.0,3230.0,-135.603177809,7.790378349168993e-08,-135.60317786,-135.60317769,-2.8653058864130864e-09,-1.69999992749581e-07
viscosity_screening_salt_test_1_jin_coarse_mesh,section_upper_transport_net_q_w,50,3181.0,3230.0,-10.62950395891,0.000862589238046349,-10.631701209,-10.628555641,5.631347018967636e-05,0.0031455679999989883
viscosity_screening_salt_test_1_jin_coarse_mesh,section_lower_transport_net_q_w,50,3181.0,3230.0,-5.729347344806,0.0004669203734993468,-5.7305361308,-5.7288339956000005,3.0484813354120046e-05,0.0017021351999995105
viscosity_screening_salt_test_1_jin_coarse_mesh,section_junctions_net_q_w,50,3181.0,3230.0,-34.37690806195,0.0035832091150730886,-34.3860280444,-34.372965185700004,0.00023401526079715252,0.013062858699996127
viscosity_screening_salt_test_1_jin_coarse_mesh,section_other_net_q_w,50,3181.0,3230.0,0.0,0.0,0.0,0.0,0.0,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,mdot_mean_abs_kg_s,50,3231.0,3279.163522013,0.010932096454050001,1.7705499853955073e-10,0.0109320960075,0.010932096755,2.1941031137534007e-12,1.399999994405876e-10
viscosity_screening_salt_test_1_kirst_coarse_mesh,tp_mean_K,50,3231.0,3279.16352,429.4821175,0.0,429.4821175,429.4821175,3.160715746463183e-16,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,total_q_net_w,50,3231.0,3279.163522,-9.48783,0.0,-9.48783,-9.48783,-1.6667836944033153e-17,0.0
viscosity_screening_salt_test_1_kirst_coarse_mesh,ambient_proxy_w,50,3231.0,3279.163522,167.80591747262395,2.3745747506034783e-11,167.80591747252998,167.80591747262997,8.164523862481662e-14,0.0
