source_id,case_label,family,time_s,span_name,landmark_name,landmark_role,hydraulic_diameter_geom_m,stored_bulk_temp_k,bulk_temp_k,centerline_temp_k,bulk_minus_centerline_temp_k,t_wall_k,bulk_temperature_method
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,left_lower_leg,left_lower_leg_anchor_TW7,anchor,0.02034334474934594,460.1624944812363,460.1624944812363,454.73518123076923,5.42731325046708,457.0593228308341,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,left_lower_leg,left_lower_leg_end_TP4,end,0.025556327022980427,460.1189788913561,460.1189788913561,454.84765207692305,5.271326814433053,457.6055085513815,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,0.02034334474934594,460.1624944812363,460.1624944812363,455.2346943076922,4.927800173544085,457.0593228308341,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,left_lower_leg,left_lower_leg_start_TP3,start,nan,nan,nan,449.70962046153846,nan,nan,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,left_upper_leg,left_upper_leg_anchor_TW8,anchor,0.022706509601626068,459.44033795674176,459.44033795674176,455.70566923076916,3.734668725972597,456.4178194236145,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,left_upper_leg,left_upper_leg_end_TP6,end,nan,nan,nan,457.2102358461538,nan,nan,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,left_upper_leg,left_upper_leg_midpoint_midpoint,midpoint,0.02270650960162625,459.4366370101401,459.4366370101401,455.71073746153854,3.7258995486015465,456.4261629745404,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,left_upper_leg,left_upper_leg_start_TP5,start,0.02537548773121182,459.61042360140266,459.61042360140266,455.91086107692314,3.699562524479518,455.506187838247,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,lower_leg,lower_leg_anchor_TW1,anchor,0.022660671370737438,453.4453420356041,453.4453420356041,457.97619175,-4.530849714395913,472.917509359184,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,lower_leg,lower_leg_anchor_TW2,anchor,0.022660671324776033,451.3665762804423,451.3665762804423,452.215265875,-0.8486895945576975,468.5069895326779,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,lower_leg,lower_leg_anchor_TW3,anchor,0.0210537426332994,449.8037759163113,449.8037759163113,452.01327325,-2.2094973336887165,446.55766277736126,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,lower_leg,lower_leg_end_TP2,end,0.02082686107793599,451.30394383674354,451.30394383674354,451.19107192307695,0.11287191366659499,444.4072737090951,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,lower_leg,lower_leg_midpoint_midpoint,midpoint,0.022660671324776033,451.3665762804423,451.3665762804423,452.215265875,-0.8486895945576975,468.5069895326779,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,lower_leg,lower_leg_start_TP1,start,0.020826860943534864,458.9260844151851,458.9260844151851,456.6466325,2.2794519151850636,454.73880387358787,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,right_leg,right_leg_anchor_TW4,anchor,0.022572942718664092,460.5970977116704,460.5970977116704,450.641907,9.955190711670411,447.36430698310204,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,right_leg,right_leg_anchor_TW5,anchor,0.022572942718664224,460.1087832393612,460.1087832393612,459.44182199999995,0.6669612393612283,447.8051737816767,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,right_leg,right_leg_anchor_TW6,anchor,0.022572942718664224,459.83080232548065,459.83080232548065,463.3118706,-3.481068274519373,448.4793827954788,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,right_leg,right_leg_end_TP3,end,0.020064837725285247,459.4592328122028,459.4592328122028,455.66736119999996,3.79187161220284,451.10094876237997,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,right_leg,right_leg_midpoint_midpoint,midpoint,0.022572942718664224,460.1087832393612,460.1087832393612,459.4418302,0.6669530393611467,447.8051737816767,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,right_leg,right_leg_start_TP2,start,0.02006483816963443,449.69192268018037,449.69192268018037,451.315542923077,-1.6236202428966067,446.9667822026483,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,test_section_span,test_section_span_end_TP5,end,0.015192683359365885,459.61042360140266,459.61042360140266,455.79899507692306,3.811428524479595,455.80169470108325,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,test_section_span,test_section_span_midpoint_midpoint,midpoint,0.02202232181632152,459.84504699634726,459.84504699634726,455.45261669230774,4.392430304039522,456.2444682916679,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,test_section_span,test_section_span_start_TP4,start,0.015192683359365662,460.1189788913561,460.1189788913561,455.02547123076926,5.093507660586852,457.61384246445556,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,upper_leg,upper_leg_anchor_TW10,anchor,0.022538145904568013,454.9571315530403,454.9571315530403,457.5685815384616,-2.6114499854213022,438.89514526987205,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,upper_leg,upper_leg_anchor_TW11,anchor,0.023478897116209197,458.18091291641804,458.18091291641804,459.1931086923077,-1.0121957758896656,450.3204773320663,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,upper_leg,upper_leg_anchor_TW9,anchor,0.02347889716530896,451.98375164837086,451.98375164837086,455.04467407692306,-3.060922428552203,441.7222854122722,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,upper_leg,upper_leg_end_TP1,end,nan,nan,nan,455.8202057692307,nan,nan,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8598.0,upper_leg,upper_leg_midpoint_midpoint,midpoint,0.022538145904568013,454.9571315530403,454.9571315530403,457.5685839230768,-2.6114523700364884,438.89514526987205,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
