gate_order,lane,gate,status,admission_label,blocks_admission,reader_message,claim_boundary
1,pressure_corner_lower_right,pressure_basis,pass,diagnostic,false,static pressure basis must be decomposed and traceable,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
2,pressure_corner_lower_right,velocity_or_qref_basis,blocked,blocked,true,velocity or Q reference must remain valid under local flow direction,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
3,pressure_corner_lower_right,straight_developing_reference,blocked,blocked,true,same-basis straight/developing reference is required,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
4,pressure_corner_lower_right,component_isolation,blocked,blocked,true,component K requires isolation from cluster pressure residual,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
5,pressure_corner_lower_right,pressure_recovery,diagnostic,diagnostic,true,negative/apparent recovery may only be diagnostic without ordinary-flow gates,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
6,pressure_corner_lower_right,recirculation,fail,blocked,true,ordinary single-stream K requires low-recirculation or nonrecirculating evidence,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
7,pressure_corner_lower_right,source_envelope,blocked,blocked,true,literature source family must cover TAMU geometry and flow basis,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
8,pressure_corner_lower_right,same_qoi_uncertainty,fail,blocked,true,same-QOI time and mesh uncertainty must be accepted before admission,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
1,F6_endpoint_pressure_delta,raw_face_sampling,pass,diagnostic,false,finite endpoint pressure and velocity face fields are required,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
2,F6_endpoint_pressure_delta,ordinary_flow,fail,blocked,true,F6 pressure-loss candidates require ordinary-flow face pairs,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
3,F6_endpoint_pressure_delta,coarse_static_pressure_basis,blocked,blocked,true,coarse context must carry static pressure for same-QOI pressure basis,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
4,F6_endpoint_pressure_delta,same_qoi_mesh_uq,blocked,blocked,true,accepted same-QOI mesh/time uncertainty is required,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
5,F6_endpoint_pressure_delta,historical_same_qoi_context,diagnostic,diagnostic,true,historical context may support diagnostics but not admission by itself,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
6,F6_endpoint_pressure_delta,f3_comparison,not_evaluated_no_ordinary_candidate,diagnostic,true,F3 Shah apparent comparison requires an ordinary admissible F6 candidate,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
7,F6_endpoint_pressure_delta,admission,closed,blocked,true,component/cluster/F6 admission requires all upstream gates,"diagnostic/non-admission; no component K, F6, clipped K, or hidden multiplier"
