source_id,case_id,span,station_start_label,station_end_label,L_m,D_h_m,Re,q_ref_pa,delta_p_rgh_pa,delta_q_dyn_pa,delta_total_pressure_proxy_pa,density_gradient_buoyancy_pa,inertial_term_pa,distributed_mechanical_loss_pa,development_loss_proxy_pa,minor_loss_upper_bound_pa,independent_total_pressure_residual_pa,total_pressure_proxy_label,buoyancy_counting_policy,recirculation_flag,fit_eligible,validation_eligible,fit_use_status,quality_flags
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,lower_leg__s01,lower_leg__s03,0.3568416202986929,0.02182132919954016,67.99763118266802,0.18511396638026176,2.3763371934790376,-0.0064823258689252206,2.3698548676101123,5.218400401442564,0.006924015946195638,7.594737594921601,1.282016419920414,0.49951598888872795,15.189916879920473,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,False,True,True,fit_target,coarse_no_gci
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,right_leg__s01,right_leg__s03,0.3657599999905402,0.02181495869709446,61.15899206065987,0.18673293341773192,5.705173118703581,-0.002603275589700249,5.70256984311388,1.483260929383138,0.0025419783448201332,7.188434048086719,1.385941057806892,0.764693936138507,14.376806798928556,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,False,True,True,fit_target,coarse_no_gci
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,left_lower_leg,left_lower_leg__s01,left_lower_leg__s03,0.12191999999765796,0.021814958682552486,71.12521667906103,0.20336177441512363,-2.0528561531467027,-0.012875039925980825,-2.0657311930726827,0.46643233724047767,-0.012811427907811382,1.5864238159062247,0.7655269557534745,0.0,-0.025686467833791582,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,True,False,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,test_section_span,test_section_span__s01,test_section_span__s03,0.09807272727386546,0.02069210493406325,68.79759596170659,0.21189815948410157,0.6207549785271755,0.006553623419056243,0.6273086019462308,0.7458710237918236,-0.006571198802792653,1.3666260023189991,0.0,0.0,2.733234429254261,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,False,True,True,fit_target,coarse_no_gci
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,left_upper_leg,left_upper_leg__s01,left_upper_leg__s03,0.14309041771286912,0.021814958682552486,66.64763746835195,0.180349415823516,-2.56290979249356,-0.004026604562227504,-2.5669363970557892,1.385044250825602,-0.004007905557570428,1.1778655416679582,0.0,0.397984716988182,-0.008034510119799387,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,True,False,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,upper_leg,upper_leg__s01,upper_leg__s03,0.35687444321026807,0.021821740388825197,62.705232933531015,0.1799527321210388,32.56556038669951,0.010025831668545204,32.57558621836806,-39.27402264795189,0.009560630129816798,6.708462261252379,1.30088784272575,0.5996790416038161,0.019586461798366983,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,False,True,True,fit_target,coarse_no_gci
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,lower_leg,lower_leg__s01,lower_leg__s03,0.3568416202986929,0.02182132919954016,90.20420441297262,0.23829262743630575,2.0705722367407287,-0.011060441969651863,2.0595117947710766,5.4368666076788115,0.011662865971793484,7.507438844419539,1.4202603308614044,0.656791856335483,15.015480112841221,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,False,True,True,fit_target,coarse_no_gci
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,right_leg__s01,right_leg__s03,0.3657599999905402,0.02181495869709446,84.74917869256562,0.25883866199971856,7.847788966139236,0.0006724352476881745,7.848461401386923,1.0719275913058328,-0.000735947515286532,8.919716557445069,1.616219651946336,0.8372878613242898,17.83936960262254,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,False,True,True,fit_target,coarse_no_gci
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_lower_leg,left_lower_leg__s01,left_lower_leg__s03,0.12191999999765796,0.021814958682552486,96.7702467137881,0.27114189012083084,-2.2110963311923637,-0.022569416924894503,-2.233665748117259,0.41991650443750195,-0.02247638326243082,1.7911798267548618,0.8510894868542376,0.0,-0.04504580018732618,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,True,False,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,test_section_span__s01,test_section_span__s03,0.09807272727386546,0.02069210493406325,91.05094038525839,0.27177150126675453,0.375476132678477,0.014922123461854953,0.3903982561403332,0.7046811545905168,-0.014931528767166129,1.0801572872689937,0.0,0.0,2.160305169232678,p_rgh_plus_half_rho_Ubulk_squared,density_gradient_buoyancy_reported_separately_not_fit_as_friction,False,True,True,fit_target,coarse_no_gci
