case_id,source_id,case_classification,role,role_group,patch_count,area_m2,imposed_Q_W,realized_wallHeatFlux_W,rcExternalTemperature_count,externalTemperature_count,zeroGradient_count,Tsur_K_values,emissivity_values,radiation_semantics,boundary_dictionary_path,wallHeatFlux_source_status,admission_use
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,mainline_nominal,ambient_wall,passive_ambient_wall_exchange,21,0.162883574,0,-62.233907129,21,0,0,299.19,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,mainline_nominal,cooler,intended_cooler_removal,3,0.029778515,-136.350739906,-136.35074,0,3,0,299.19,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,mainline_nominal,heater,intended_heater_input,3,0.045786417,265.7,243.51909758,3,0,0,299.19,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,mainline_nominal,junction_other,junction_or_stub_diagnostic,29,0.042478796,0,-39.128349537,11,7,11,299.19,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,mainline_nominal,test_section,intended_test_section_exchange,1,0.012258449,37,-5.679836082,1,0,0,299.19,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,mainline_nominal,zero_gradient_ncc_connector,zero_gradient_connector,12,0,0,0,0,0,12,299.19,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,mainline_nominal,ambient_wall,passive_ambient_wall_exchange,21,0.162883576,0,-68.319699257,21,0,0,299.78999999999996,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,mainline_nominal,cooler,intended_cooler_removal,3,0.029778515,-150.769638673,-150.76963867,0,3,0,299.78999999999996,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,mainline_nominal,heater,intended_heater_input,3,0.045786417,297.5,273.15537485,3,0,0,299.78999999999996,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,mainline_nominal,junction_other,junction_or_stub_diagnostic,29,0.042478796,0,-43.234690515,11,7,11,299.78999999999996,0.95,"if rcExternalTemperature_count>0, emissivity/Tsur radiation is active and folded into total wallHeatFlux; no separate qr term is exported",jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/0/T,available_in_patch_role_table,boundary_label_evidence_for_admitted_mainline_rows
