case_id,qoi_label,unit,coarse_candidate_value,medium_value,fine_value,coarse_minus_medium,medium_minus_fine,coarse_fine_span,coarse_fine_relative_percent_vs_fine,medium_fine_relative_percent_vs_fine,candidate_three_level_convergence_ratio,candidate_three_level_convergence_class,current_coarse_candidate_exists,coarse_equivalence_admitted,direct_same_label_coarse_admitted,formal_gci_status,diagnostic_use_allowed,production_use_allowed,admission_allowed,source_paths
salt_2,Q_wall_W,W,23.1161370708,22.8478687451,22.8422194526,0.26826832569999937,0.0056492925000029,0.27391761820000227,1.1991725181014483,0.024731802055075143,0.021058365669007168,monotonic_convergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
salt_2,mdot_exchange_positive_outward_proxy_kg_s,kg/s,2.68592194714e-05,1.49622488251e-05,7.65334993114e-06,1.1896970646299999e-05,7.308898893960001e-06,1.920586954026e-05,250.94722850859117,95.49934289848039,0.6143495778257715,monotonic_convergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
salt_2,tau_recirc_proxy_s,s,868.807159089,1145.45960306,1510.14829669,-276.652443971,-364.68869363,-641.341137601,42.46875217531389,24.149197428447152,1.318219670845302,monotonic_divergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
salt_2,wall_core_bulk_temperature_contrast_K,K,-0.142156641269,-0.1004064855,-0.0658842092374,-0.041750155768999986,-0.0345222762626,-0.07627243203159999,115.76739390886243,52.39840723929186,0.8268777834892109,monotonic_convergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
salt_3,Q_wall_W,W,25.3465488205,25.0788018906,24.9533073412,0.2677469298999995,0.1254945494000026,0.3932414793000021,1.5759092529218661,0.5029174998089355,0.46870583893108847,monotonic_convergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
salt_3,mdot_exchange_positive_outward_proxy_kg_s,kg/s,4.23665968058e-05,2.39956846835e-05,1.29999674138e-05,1.8370912122299997e-05,1.09957172697e-05,2.9366629391999998e-05,225.8977154113949,84.58265255363328,0.5985395388371909,monotonic_convergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
salt_3,tau_recirc_proxy_s,s,547.838912867,710.418453975,884.63546155,-162.57954110800006,-174.2170075749999,-336.79654868299997,38.07178926479923,19.693649548001204,1.071580140943252,monotonic_divergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
salt_3,wall_core_bulk_temperature_contrast_K,K,-0.154280008347,-0.109270675385,-0.0715350760441,-0.04500933296200001,-0.0377355993409,-0.0827449323029,115.67043313393465,52.75118365378786,0.8383949918288948,monotonic_convergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
salt_4,Q_wall_W,W,28.1231837021,27.921527338,27.8257425756,0.20165636409999976,0.095784762400001,0.29744112650000076,1.0689422777914386,0.344230750139956,0.47499002983363375,monotonic_convergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
salt_4,mdot_exchange_positive_outward_proxy_kg_s,kg/s,7.65896288069e-05,3.6153262506e-05,1.89178579103e-05,4.04363663009e-05,1.72354045957e-05,5.7671770896600004e-05,304.85360007488,91.10653371762577,0.42623524743657265,monotonic_convergence,True,False,False,not_run_coarse_equivalence_not_admitted,True,False,False,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_generation/same_label_mesh_family_generated_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_medium_fine_exact_label_split_rerun/aggregated_exact_label_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_coarse_equivalence_open_cv_heatflow_contract/coarse_basis_resolution.csv
