source_id,metric,metric_label,window_count,time_start_s,time_end_s,mean_w,std_w,min_w,max_w,slope_per_s,end_minus_start_w,abs_slope_over_mean_per_s
val_salt_test_2_coarse_mesh_laminar,ambient_proxy_w,Derived ambient-loss proxy,50,3309.0,3358.0,187.74858559274998,0.01165354369989209,187.72697720259998,187.76705592362998,-0.00013393750699897892,0.00978831479997666,7.133875686792444e-07
val_salt_test_2_coarse_mesh_laminar,ambient_noncooling_proxy_w,Ambient-loss proxy excluding cooling branch excess,50,3309.0,3358.0,107.73784557274999,0.011653543699891366,107.7162371826,107.75631590363,-0.0001339375069994829,0.009788314799990872,1.2431797414126087e-06
val_salt_test_2_coarse_mesh_laminar,cooling_branch_total_removal_w,Cooling branch total heat removal,50,3309.0,3358.0,136.35074002,0.0,136.35074002,136.35074002,1.1334138561563928e-16,0.0,8.3124877502692185e-19
val_salt_test_2_coarse_mesh_laminar,cooling_branch_excess_w,Cooling branch excess over operating cooling duty,50,3309.0,3358.0,80.01074001999997,1.4210854715202004e-14,80.01074001999999,80.01074001999999,-5.78764522292626e-17,0.0,7.233585418007065e-19
val_salt_test_2_coarse_mesh_laminar,net_total_q_w,Net total wall heat,50,3309.0,3358.0,0.6131993440499979,0.01157622622151262,0.5943969863700191,0.6351175673999432,0.00010438463593109935,-0.011201114800043932,0.00010438463593109935
val_salt_test_2_coarse_mesh_laminar,section_downcomer_net_q_w,Downcomer net wall heat,50,3309.0,3358.0,-22.125061492700002,0.0005168142295654423,-22.125979207,-22.124189745,-3.53907717166357e-05,-0.0017894620000014072,1.599578456688702e-06
val_salt_test_2_coarse_mesh_laminar,section_heater_net_q_w,Heater net wall heat,50,3309.0,3358.0,244.70178493679998,0.0004308903733346417,244.70115220999998,244.70259027999998,-2.955287106914116e-05,-0.0014127999999971053,1.2077096649202574e-07
val_salt_test_2_coarse_mesh_laminar,section_upcomer_net_q_w,Upcomer net wall heat,50,3309.0,3358.0,-19.179841925024,0.0004343739419499857,-19.180579654280002,-19.17910390058,-3.0099963286372487e-05,-0.0014757537000029686,1.569354085609067e-06
val_salt_test_2_coarse_mesh_laminar,section_test_section_net_q_w,Test-section net wall heat,50,3309.0,3358.0,-7.27794893736,0.0010859641880799744,-7.279782471,-7.276094781,-7.525206924369439e-05,-0.003687689999999577,1.033973580899996e-05
val_salt_test_2_coarse_mesh_laminar,section_cooling_branch_net_q_w,Cooling branch net wall heat,50,3309.0,3358.0,-136.35074002,0.0,-136.35074002,-136.35074002,-1.1334138561563928e-16,0.0,8.3124877502692185e-19
val_salt_test_2_coarse_mesh_laminar,section_upper_transport_net_q_w,Upper transport net wall heat,50,3309.0,3358.0,-11.815967299296,0.0002706241824184768,-11.816434368700001,-11.8155134618,-1.8750906794711925e-05,-0.0009209069000011283,1.586912549751988e-06
val_salt_test_2_coarse_mesh_laminar,section_lower_transport_net_q_w,Lower transport net wall heat,50,3309.0,3358.0,-6.355020045654,0.00014522169715206336,-6.355249144499999,-6.3547233553,-9.652226482584253e-06,-0.00045346389999956216,1.5188349388740496e-06
val_salt_test_2_coarse_mesh_laminar,section_junctions_net_q_w,Junction-region net wall heat,50,3309.0,3358.0,-40.984005872716,0.012277626797094723,-41.0032726775,-40.960918405300006,0.00030308344452353636,-0.0014610383000075444,7.395163993115325e-06
val_salt_test_2_coarse_mesh_laminar,section_other_net_q_w,Other net wall heat,50,3309.0,3358.0,0.0,0.0,0.0,0.0,0.0,0.0,
viscosity_screening_salt_test_1_jin_coarse_mesh,ambient_proxy_w,Derived ambient-loss proxy,50,3181.0,3230.0,167.7829848869802,0.008054015540544683,167.774126774,167.80349462142001,-0.0005258875471901931,-0.02936784742001919,3.134331812873842e-06
viscosity_screening_salt_test_1_jin_coarse_mesh,ambient_noncooling_proxy_w,Ambient-loss proxy excluding cooling branch excess,50,3181.0,3230.0,87.75980707798023,0.008054060390840922,87.750948914,87.78031693142002,-0.000525890412496107,-0.029368017420011938,5.9923834156656655e-06
viscosity_screening_salt_test_1_jin_coarse_mesh,cooling_branch_total_removal_w,Cooling branch total heat removal,50,3181.0,3230.0,135.603177809,7.790378349168993e-08,135.60317769,135.60317786,2.8653058864130864e-09,1.69999992749581e-07,2.1130079196587353e-11
viscosity_screening_salt_test_1_jin_coarse_mesh,cooling_branch_excess_w,Cooling branch excess over operating cooling duty,50,3181.0,3230.0,80.02317780899999,7.790378349168993e-08,80.02317769,80.02317785999999,2.8653058312412186e-09,1.69999992749581e-07,3.5805949097399694e-11
viscosity_screening_salt_test_1_jin_coarse_mesh,net_total_q_w,Net total wall heat,50,3181.0,3230.0,-9.4698285796822,0.012489613958234953,-9.501641989820031,-9.456096029600017,0.0008154269920065508,0.045545960220014337,8.61078936271427e-05
viscosity_screening_salt_test_1_jin_coarse_mesh,section_downcomer_net_q_w,Downcomer net wall heat,50,3181.0,3230.0,-19.816041218520002,0.0016980648162566695,-19.820371259999998,-19.814175403,0.00011083444542615403,0.006195856999998028,5.593167888779346e-06
viscosity_screening_salt_test_1_jin_coarse_mesh,section_heater_net_q_w,Heater net wall heat,50,3181.0,3230.0,213.14893625500005,0.0013856198963238281,213.14539785,213.15045680999998,9.040403601413353e-05,0.005058959999985291,4.2413552515213564e-07
viscosity_screening_salt_test_1_jin_coarse_mesh,section_upcomer_net_q_w,Upcomer net wall heat,50,3181.0,3230.0,-17.208006493794198,0.0014432794570939365,-17.211680287220002,-17.2064186887,9.424242272896785e-05,0.005261598520000632,5.476661271772238e-06
viscosity_screening_salt_test_1_jin_coarse_mesh,section_test_section_net_q_w,Test-section net wall heat,50,3181.0,3230.0,0.744220052298,0.0030499825687278206,0.7364547816,0.7475739344,0.00019913540880191834,0.011119152799999976,0.00019913540880191834
viscosity_screening_salt_test_1_jin_coarse_mesh,section_cooling_branch_net_q_w,Cooling branch net wall heat,50,3181.0,3230.0,-135.603177809,7.790378349168993e-08,-135.60317786,-135.60317769,-2.8653058864130864e-09,-1.69999992749581e-07,2.1130079196587353e-11
viscosity_screening_salt_test_1_jin_coarse_mesh,section_upper_transport_net_q_w,Upper transport net wall heat,50,3181.0,3230.0,-10.62950395891,0.000862589238046349,-10.631701209,-10.628555641,5.631347018967636e-05,0.0031455679999989883,5.297845544567727e-06
viscosity_screening_salt_test_1_jin_coarse_mesh,section_lower_transport_net_q_w,Lower transport net wall heat,50,3181.0,3230.0,-5.729347344806,0.0004669203734993468,-5.7305361308,-5.7288339956000005,3.0484813354120046e-05,0.0017021351999995105,5.320817803402402e-06
viscosity_screening_salt_test_1_jin_coarse_mesh,section_junctions_net_q_w,Junction-region net wall heat,50,3181.0,3230.0,-34.37690806195,0.0035832091150730886,-34.3860280444,-34.372965185700004,0.00023401526079715252,0.013062858699996127,6.807338821031778e-06
viscosity_screening_salt_test_1_jin_coarse_mesh,section_other_net_q_w,Other net wall heat,50,3181.0,3230.0,0.0,0.0,0.0,0.0,0.0,0.0,
viscosity_screening_salt_test_1_kirst_coarse_mesh,ambient_proxy_w,Derived ambient-loss proxy,50,3231.0,3279.163522,167.80591747262395,2.3745747506034783e-11,167.80591747252998,167.80591747262997,8.164523862481662e-14,0.0,4.865456466285601e-16
viscosity_screening_salt_test_1_kirst_coarse_mesh,ambient_noncooling_proxy_w,Ambient-loss proxy excluding cooling branch excess,50,3231.0,3279.163522,87.78273961262398,2.3749108206208877e-11,87.78273961252998,87.78273961262998,8.172919513683101e-14,0.0,9.310394674111718e-16
viscosity_screening_salt_test_1_kirst_coarse_mesh,cooling_branch_total_removal_w,Cooling branch total heat removal,50,3231.0,3279.163522,135.60317786,0.0,135.60317786,135.60317786,5.160856179708043e-16,0.0,3.805851943260678e-18
viscosity_screening_salt_test_1_kirst_coarse_mesh,cooling_branch_excess_w,Cooling branch excess over operating cooling duty,50,3231.0,3279.163522,80.02317785999999,0.0,80.02317785999999,80.02317785999999,6.173272942234501e-17,0.0,7.714356149457849e-19
viscosity_screening_salt_test_1_kirst_coarse_mesh,net_total_q_w,Net total wall heat,50,3231.0,3279.163522,-9.48782502562405,2.375248289525711e-11,-9.48782502563005,-9.487825025530034,-8.148535085561274e-14,0.0,8.588412058142182e-15
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_downcomer_net_q_w,Downcomer net wall heat,50,3231.0,3279.163522,-19.821262675,0.0,-19.821262675,-19.821262675,3.0249037416949056e-17,0.0,1.5260903360662948e-18
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_heater_net_q_w,Heater net wall heat,50,3231.0,3279.163522,213.09187967000003,2.842170943040401e-14,213.09187967,213.09187967,-2.0742197085907925e-16,0.0,9.73392187352698e-19
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_upcomer_net_q_w,Upcomer net wall heat,50,3231.0,3279.163522,-17.181574135730003,0.0,-17.181574135730003,-17.181574135730003,-3.2101019299619406e-17,0.0,1.8683398299847054e-18
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_test_section_net_q_w,Test-section net wall heat,50,3231.0,3279.163522,0.8062127769999999,1.1102230246251565e-16,0.806212777,0.806212777,2.430726221004835e-18,0.0,2.430726221004835e-18
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_cooling_branch_net_q_w,Cooling branch net wall heat,50,3231.0,3279.163522,-135.60317786,0.0,-135.60317786,-135.60317786,-5.160856179708043e-16,0.0,3.805851943260678e-18
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_upper_transport_net_q_w,Upper transport net wall heat,50,3231.0,3279.163522,-10.6454664296,0.0,-10.6454664296,-10.6454664296,-8.333918472016576e-18,0.0,7.828608100105315e-19
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_lower_transport_net_q_w,Lower transport net wall heat,50,3231.0,3279.163522,-5.740452810600001,0.0,-5.740452810600001,-5.740452810600001,1.2655209531580728e-17,0.0,2.2045664251803137e-18
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_junctions_net_q_w,Junction-region net wall heat,50,3231.0,3279.163522,-34.393983561694,2.374910833376002e-11,-34.393983561700004,-34.3939835616,-8.156622073115602e-14,0.0,2.371525839245899e-15
viscosity_screening_salt_test_1_kirst_coarse_mesh,section_other_net_q_w,Other net wall heat,50,3231.0,3279.163522,0.0,0.0,0.0,0.0,0.0,0.0,
viscosity_screening_salt_test_2_jin_coarse_mesh,ambient_proxy_w,Derived ambient-loss proxy,50,2383.0,2432.0,186.88576337949303,0.009072215887255526,186.86844931582002,186.89838651377,-0.0001455303594056486,-0.0026858741700266364,7.787129248049381e-07
viscosity_screening_salt_test_2_jin_coarse_mesh,ambient_noncooling_proxy_w,Ambient-loss proxy excluding cooling branch excess,50,2383.0,2432.0,106.87502347949301,0.009072215887255826,106.85770941582001,106.88764661376999,-0.00014553035940605263,-0.0026858741700124256,1.3616872742393057e-06
viscosity_screening_salt_test_2_jin_coarse_mesh,cooling_branch_total_removal_w,Cooling branch total heat removal,50,2383.0,2432.0,136.3507399,0.0,136.3507399,136.3507399,2.303934784280602e-16,0.0,1.6897119780723698e-18
viscosity_screening_salt_test_2_jin_coarse_mesh,cooling_branch_excess_w,Cooling branch excess over operating cooling duty,50,2383.0,2432.0,80.01073989999999,1.4210854715202004e-14,80.0107399,80.0107399,2.504276939435437e-16,0.0,3.1299259856431316e-18
viscosity_screening_salt_test_2_jin_coarse_mesh,net_total_q_w,Net total wall heat,50,2383.0,2432.0,0.37152363430699437,0.00896968677473019,0.35972932623001874,0.388180444179973,0.00010872843719708507,0.0008704741700142904,0.00010872843719708507
viscosity_screening_salt_test_2_jin_coarse_mesh,section_downcomer_net_q_w,Downcomer net wall heat,50,2383.0,2432.0,-23.021409043060004,0.0006766139386672501,-23.0226237,-23.020305077,-4.6647878463348155e-05,-0.002164837999998781,2.026282508429281e-06
viscosity_screening_salt_test_2_jin_coarse_mesh,section_heater_net_q_w,Heater net wall heat,50,2383.0,2432.0,243.59728701379998,0.0005313032330216205,243.59637937000002,243.59819477000002,-3.6801922208633686e-05,-0.0018153999999981352,1.510768968726192e-07
viscosity_screening_salt_test_2_jin_coarse_mesh,section_upcomer_net_q_w,Upcomer net wall heat,50,2383.0,2432.0,-20.000334668831,0.000558914734181436,-20.001287434800002,-19.99938757437,-3.872846270690538e-05,-0.0018998604300008992,1.9363907328641227e-06
viscosity_screening_salt_test_2_jin_coarse_mesh,section_test_section_net_q_w,Test-section net wall heat,50,2383.0,2432.0,-5.49737284782,0.0012757054352253755,-5.499522598,-5.49519888,-8.83997086674776e-05,-0.0043237180000001985,1.6080355310543064e-05
viscosity_screening_salt_test_2_jin_coarse_mesh,section_cooling_branch_net_q_w,Cooling branch net wall heat,50,2383.0,2432.0,-136.3507399,0.0,-136.3507399,-136.3507399,-2.303934784280602e-16,0.0,1.6897119780723698e-18
viscosity_screening_salt_test_2_jin_coarse_mesh,section_upper_transport_net_q_w,Upper transport net wall heat,50,2383.0,2432.0,-12.317939927315999,0.0003422009897569688,-12.318511763100002,-12.317359583,-2.3711263481403925e-05,-0.0011521801000018428,1.924937418214091e-06
viscosity_screening_salt_test_2_jin_coarse_mesh,section_lower_transport_net_q_w,Lower transport net wall heat,50,2383.0,2432.0,-6.6428901687619994,0.00016769702498133305,-6.6431482787,-6.6425514353,-1.1303923625465725e-05,-0.0005508920000005801,1.7016574620821071e-06
viscosity_screening_salt_test_2_jin_coarse_mesh,section_junctions_net_q_w,Junction-region net wall heat,50,2383.0,2432.0,-39.395076823704,0.010214571379726766,-39.4124764313,-39.3739151455,0.0003543215963504846,0.012777362699999628,8.99405775843771e-06
viscosity_screening_salt_test_2_jin_coarse_mesh,section_other_net_q_w,Other net wall heat,50,2383.0,2432.0,0.0,0.0,0.0,0.0,0.0,0.0,
viscosity_screening_salt_test_2_kirst_coarse_mesh,ambient_proxy_w,Derived ambient-loss proxy,50,538.0,586.560241,188.09287382721234,7.284477464817629e-06,188.09286214599,188.09287837015998,-3.9295302407300645e-07,-1.622316995053552e-05,2.0891436027182226e-09
viscosity_screening_salt_test_2_kirst_coarse_mesh,ambient_noncooling_proxy_w,Ambient-loss proxy excluding cooling branch excess,50,538.0,586.560241,108.08213394721238,7.284477472514685e-06,108.08212226599001,108.08213849015999,-3.9295302445875177e-07,-1.622316997895723e-05,3.6356889904734035e-09
viscosity_screening_salt_test_2_kirst_coarse_mesh,cooling_branch_total_removal_w,Cooling branch total heat removal,50,538.0,586.560241,136.35073988,0.0,136.35073988,136.35073988,-3.4288470203006516e-16,0.0,2.5147256430865886e-18
viscosity_screening_salt_test_2_kirst_coarse_mesh,cooling_branch_excess_w,Cooling branch excess over operating cooling duty,50,538.0,586.560241,80.01073987999999,0.0,80.01073987999999,80.01073987999999,-2.571635265225489e-16,0.0,3.21411259173759e-18
viscosity_screening_salt_test_2_kirst_coarse_mesh,net_total_q_w,Net total wall heat,50,538.0,586.560241,-0.7733622040124044,6.920788395099255e-06,-0.7733665201600086,-0.7733511059899865,3.733340514518594e-07,1.5413170032729795e-05,3.733340514518594e-07
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_downcomer_net_q_w,Downcomer net wall heat,50,538.0,586.560241,-22.847201191559996,4.904316538377316e-07,-22.847201978,-22.847200885,-2.6459091224466886e-08,-1.0930000016173835e-06,1.1580889493913662e-09
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_heater_net_q_w,Heater net wall heat,50,538.0,586.560241,243.6595116232,3.6368910575389525e-07,243.65951103999998,243.65951185,-1.9618974493060896e-08,-8.10000017281709e-07,8.05179915299185e-11
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_upcomer_net_q_w,Upcomer net wall heat,50,538.0,586.560241,-19.8040440057964,3.9854488222032893e-07,-19.80404464489,-19.804043757259997,-2.1499246918942625e-08,-8.876300015003835e-07,1.0855988258080048e-09
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_test_section_net_q_w,Test-section net wall heat,50,538.0,586.560241,-5.039729807,8.979977725524751e-07,-5.039731247,-5.039729247,-4.844191132462876e-08,-1.9999999993913775e-06,9.612005639140559e-09
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_cooling_branch_net_q_w,Cooling branch net wall heat,50,538.0,586.560241,-136.35073988,0.0,-136.35073988,-136.35073988,3.4288470203006516e-16,0.0,2.5147256430865886e-18
