case_key,physical_junction_bucket,area_m2,external_loss_positive_W,area_weighted_T_wall_shell_K,area_weighted_T_wall_to_ambient_drive_K,area_weighted_h_W_m2K,candidate_1d_parameterization,runtime_policy
salt2_mainline,lower_left,0.0079104,7.683512014,411.5320860743975,112.34208607439746,13.157056477239637,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt2_mainline,lower_right,0.009544391,7.553582814,401.09522510350496,101.90522510350496,10.716925673523221,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt2_mainline,upper_left,0.013707404,9.75294856,450.85231386285074,151.66231386285068,5.932701697137905,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt2_mainline,upper_right,0.011316601,14.138306148999998,442.7005056373062,143.51050563730632,10.695926982321627,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt3_mainline,lower_left,0.0079104,8.590457165000002,422.2032012206191,122.41320122061916,13.468879890280155,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt3_mainline,lower_right,0.009544391,8.414947398999999,412.2943761681844,112.50437616818441,10.92359097723899,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt3_mainline,upper_left,0.013707404,10.589009284,462.89715702097016,163.1071570209702,5.989206564133321,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt3_mainline,upper_right,0.011316601,15.640276667,455.49985394520013,155.70985394520014,10.917610107970454,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt4_mainline,lower_left,0.0079104,9.765766433,434.9633317623099,134.99333176230994,13.864994960844413,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt4_mainline,lower_right,0.009544391,9.496767318,422.3473169813665,122.37731698136655,11.283152238972097,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt4_mainline,upper_left,0.013707404,11.712691689,477.537959127342,177.56795912734208,6.114458413037737,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
salt4_mainline,upper_right,0.011316601,17.509990451,470.6060658706665,170.63606587066658,11.147621781292704,role-local external-boundary row or junction coverage multiplier driven by local wall/fluid temperature,setup-only parameters allowed; realized CFD wallHeatFlux forbidden at runtime
