source_id,span,method,n_stations_used,segment_arc_length_m,dp_signed_ds_pa_per_m,dp_loss_ds_pa_per_m,hydraulic_diameter_m,section_mean_rho_kg_m3,u_bulk_m_s,segment_temperature_k,mu_pa_s_used,apparent_darcy_f,reynolds_number,laminar_ref_darcy_f_64_over_Re,excess_loss_factor_fapp_over_flam,flow_alignment_min,flags
viscosity_screening_salt_test_2_jin_coarse_mesh,lower_leg,section_mean_total_pressure_gradient,3,0.3568416202986929,6.142309323833845,-6.142309323833845,0.021990043081827837,1955.6504495581755,0.013884001528159213,450.7797124740888,0.00885966371889953,-0.7165841892607858,67.39299034808376,0.9496536608546525,-0.7545742398506494,0.990648057612236,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,lower_leg,section_mean_static_gradient,3,0.3568416202986929,6.169448018948843,-6.169448018948843,0.021990043081827837,1955.6504495581755,0.013884001528159213,450.7797124740888,0.00885966371889953,-0.7197502883305797,67.39299034808376,0.9496536608546525,-0.7579081911639571,0.990648057612236,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,right_leg,section_mean_total_pressure_gradient,3,0.3657599999905402,14.478535019356997,-14.478535019356997,0.02198473642517612,1961.5775845002615,0.013816644825183471,442.87370348104355,0.009852978726980313,-1.7000637318152336,60.4730400712928,1.0583228480749305,-1.606375346528347,0.9999996994486182,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,right_leg,section_mean_static_gradient,3,0.3657599999905402,14.486024448783274,-14.486024448783274,0.02198473642517612,1961.5775845002615,0.013816644825183471,442.87370348104355,0.009852978726980313,-1.7009431375923085,60.4730400712928,1.0583228480749305,-1.6072062893532841,0.9999996994486182,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,left_lower_leg,section_mean_total_pressure_gradient,3,0.12191999999765796,-16.70350502590526,16.70350502590526,0.021984736427296637,1955.5109657849296,0.014369846424204412,450.96576525953094,0.008838188055995684,1.8188394359499567,69.8989106599246,0.9156079743699548,1.9864827380970886,0.8573192588713521,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,left_lower_leg,section_mean_static_gradient,3,0.12191999999765796,-16.61835774058763,16.61835774058763,0.021984736427296637,1955.5109657849296,0.014369846424204412,450.96576525953094,0.008838188055995684,1.809567774693256,69.8989106599246,0.9156079743699548,1.9763565033806634,0.8573192588713521,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,test_section_span,section_mean_total_pressure_gradient,3,0.09807272727386546,7.333919015351022,-7.333919015351022,0.020878702359461484,1955.4629932608696,0.015422843655350295,451.0297542205287,0.00883082074173494,-0.6584019299061531,71.30442656784435,0.8975599844296571,-0.7335464384862546,0.8853376565004322,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,test_section_span,section_mean_static_gradient,3,0.09807272727386546,7.285683768232326,-7.285683768232326,0.020878702359461484,1955.4629932608696,0.015422843655350295,451.0297542205287,0.00883082074173494,-0.6540716148691348,71.30442656784435,0.8975599844296571,-0.7287218973835561,0.8853376565004322,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,left_upper_leg,section_mean_total_pressure_gradient,3,0.14309041771286912,-19.711838999212674,19.711838999212674,0.021984736427296637,1955.6831524136578,0.01369588935486288,450.7360912182768,0.008864710620046392,2.3626502154401376,66.42712150464376,0.9634618895164064,2.452250827093981,0.8596033632505816,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,left_upper_leg,section_mean_static_gradient,3,0.14309041771286912,-19.686157461186248,19.686157461186248,0.021984736427296637,1955.6831524136578,0.01369588935486288,450.7360912182768,0.008864710620046392,2.35957204037218,66.42712150464376,0.9634618895164064,2.449055916011922,0.8596033632505816,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,upper_leg,section_mean_total_pressure_gradient,3,0.35687444321026807,91.76868615671411,-91.76868615671411,0.021989948927624393,1959.0059109298345,0.013557983567710812,446.3039736830271,0.009401823416242853,-11.207862067337222,62.12164968851339,1.030236645692845,-10.878920017254694,0.9919982574009998,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,upper_leg,section_mean_static_gradient,3,0.35687444321026807,91.75766594806258,-91.75766594806258,0.021989948927624393,1959.0059109298345,0.013557983567710812,446.3039736830271,0.009401823416242853,-11.206516150950137,62.12164968851339,1.030236645692845,-10.877613602468623,0.9919982574009998,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
