part,leg,model_form,scope,n_rows,rmse_W,mae_W,mean_error_W,fit_policy,interpretation
part4,cooling_leg,current_fluid_airside_hx_fixed_mdot,all_non_salt1,3,102.885598635,102.349527636,-102.349527636,setup_model_or_current_fluid_diagnostic,Current or setup-derived cooler model form.
part4,cooling_leg,current_fluid_airside_hx_fixed_mdot,holdout,1,115.761691818,115.761691818,-115.761691818,setup_model_or_current_fluid_diagnostic,Current or setup-derived cooler model form.
part4,cooling_leg,current_fluid_airside_hx_fixed_mdot,train,1,90.1556146671,90.1556146671,-90.1556146671,setup_model_or_current_fluid_diagnostic,Current or setup-derived cooler model form.
part4,cooling_leg,current_fluid_airside_hx_fixed_mdot,validation,1,101.131276422,101.131276422,-101.131276422,setup_model_or_current_fluid_diagnostic,Current or setup-derived cooler model form.
part4,cooling_leg,imposed_cfd_cooler_upper_bound,all_non_salt1,3,0,0,0,diagnostic_upper_bound_not_predictive,Zero-error diagnostic by construction; not predictive.
part4,cooling_leg,imposed_cfd_cooler_upper_bound,holdout,1,0,0,0,diagnostic_upper_bound_not_predictive,Zero-error diagnostic by construction; not predictive.
part4,cooling_leg,imposed_cfd_cooler_upper_bound,train,1,0,0,0,diagnostic_upper_bound_not_predictive,Zero-error diagnostic by construction; not predictive.
part4,cooling_leg,imposed_cfd_cooler_upper_bound,validation,1,0,0,0,diagnostic_upper_bound_not_predictive,Zero-error diagnostic by construction; not predictive.
part4,cooling_leg,salt2_fit_constant_UA_bulk_drive,all_non_salt1,3,4.63756559107,3.45724087223,-3.45724087223,fit_on_salt2_score_salt3_salt4_salt1_excluded,One-scalar Salt2 fit; evaluate Salt3 validation and Salt4 holdout without refitting.
part4,cooling_leg,salt2_fit_constant_UA_bulk_drive,holdout,1,7.50261861283,7.50261861283,-7.50261861283,fit_on_salt2_score_salt3_salt4_salt1_excluded,One-scalar Salt2 fit; evaluate Salt3 validation and Salt4 holdout without refitting.
part4,cooling_leg,salt2_fit_constant_UA_bulk_drive,train,1,0,0,0,fit_on_salt2_score_salt3_salt4_salt1_excluded,One-scalar Salt2 fit; evaluate Salt3 validation and Salt4 holdout without refitting.
part4,cooling_leg,salt2_fit_constant_UA_bulk_drive,validation,1,2.86910400386,2.86910400386,-2.86910400386,fit_on_salt2_score_salt3_salt4_salt1_excluded,One-scalar Salt2 fit; evaluate Salt3 validation and Salt4 holdout without refitting.
part4,cooling_leg,salt2_fit_cooler_imposed_ratio,all_non_salt1,3,8.01817238623e-07,4.9720170144e-07,4.9720170144e-07,fit_on_salt2_score_salt3_salt4_salt1_excluded,One-scalar Salt2 fit; evaluate Salt3 validation and Salt4 holdout without refitting.
part4,cooling_leg,salt2_fit_cooler_imposed_ratio,holdout,1,1.38466472777e-06,1.38466472777e-06,1.38466472777e-06,fit_on_salt2_score_salt3_salt4_salt1_excluded,One-scalar Salt2 fit; evaluate Salt3 validation and Salt4 holdout without refitting.
part4,cooling_leg,salt2_fit_cooler_imposed_ratio,train,1,0,0,0,fit_on_salt2_score_salt3_salt4_salt1_excluded,One-scalar Salt2 fit; evaluate Salt3 validation and Salt4 holdout without refitting.
part4,cooling_leg,salt2_fit_cooler_imposed_ratio,validation,1,1.06940376554e-07,1.06940376554e-07,1.06940376554e-07,fit_on_salt2_score_salt3_salt4_salt1_excluded,One-scalar Salt2 fit; evaluate Salt3 validation and Salt4 holdout without refitting.
