scope,part,mode_id,kind,n_pairs,x_metric,y_metric,pearson_r,slope_K_per_kg_s,mean_abs_mdot_error_kg_s,mean_probe_rmse_K,interpretation
M1_full_cfd_segment_heat_flux_pressure_root,part1,M1_full_cfd_segment_heat_flux_pressure_root,TP,3,abs_mdot_error_kg_s,probe_rmse_K,-0.0574246002444,-826.696901313,0.00547541666667,156.476164507,weak negative descriptive association; not causal with current sample size.
M1_full_cfd_segment_heat_flux_pressure_root,part1,M1_full_cfd_segment_heat_flux_pressure_root,TW,3,abs_mdot_error_kg_s,probe_rmse_K,-0.0231975679807,-341.854648646,0.00547541666667,160.49337548,weak negative descriptive association; not causal with current sample size.
M1_full_cfd_segment_heat_flux_pressure_root,part1,M1_full_cfd_segment_heat_flux_pressure_root,all,3,abs_mdot_error_kg_s,probe_rmse_K,-0.0342571707789,-500.925652521,0.00547541666667,159.167920754,weak negative descriptive association; not causal with current sample size.
M2_cfd_heater_test_section_cooler_pressure_root,part2,M2_cfd_heater_test_section_cooler_pressure_root,TP,3,abs_mdot_error_kg_s,probe_rmse_K,0.964156757937,10225.9677183,0.00157125,24.04360726,strong positive descriptive association; not causal with current sample size.
M2_cfd_heater_test_section_cooler_pressure_root,part2,M2_cfd_heater_test_section_cooler_pressure_root,TW,3,abs_mdot_error_kg_s,probe_rmse_K,0.974173698594,8691.36144419,0.00157125,28.3193495222,strong positive descriptive association; not causal with current sample size.
M2_cfd_heater_test_section_cooler_pressure_root,part2,M2_cfd_heater_test_section_cooler_pressure_root,all,3,abs_mdot_error_kg_s,probe_rmse_K,0.971189019209,9124.88823742,0.00157125,26.9722473343,strong positive descriptive association; not causal with current sample size.
M3_cfd_heater_cooler_pressure_root,part3,M3_cfd_heater_cooler_pressure_root,TP,3,abs_mdot_error_kg_s,probe_rmse_K,-0.934451477314,-1752.36758439,0.00256083333333,14.2550588216,strong negative descriptive association; not causal with current sample size.
M3_cfd_heater_cooler_pressure_root,part3,M3_cfd_heater_cooler_pressure_root,TW,3,abs_mdot_error_kg_s,probe_rmse_K,-0.897340632972,-1538.91611662,0.00256083333333,19.6363432424,strong negative descriptive association; not causal with current sample size.
M3_cfd_heater_cooler_pressure_root,part3,M3_cfd_heater_cooler_pressure_root,all,3,abs_mdot_error_kg_s,probe_rmse_K,-0.908383423479,-1579.33372115,0.00256083333333,18.0230018471,strong negative descriptive association; not causal with current sample size.
all_non_salt1,all_parts,all_modes,TP,9,abs_mdot_error_kg_s,probe_rmse_K,0.463053763829,11708.1047974,0.0032025,64.9249435294,weak positive descriptive association; not causal with current sample size.
all_non_salt1,all_parts,all_modes,TW,9,abs_mdot_error_kg_s,probe_rmse_K,0.473505912462,11973.3781657,0.0032025,69.4830227481,weak positive descriptive association; not causal with current sample size.
all_non_salt1,all_parts,all_modes,all,9,abs_mdot_error_kg_s,probe_rmse_K,0.470100846101,11878.3585818,0.0032025,68.0543899784,weak positive descriptive association; not causal with current sample size.
part1,part1,all_modes,TP,3,abs_mdot_error_kg_s,probe_rmse_K,-0.0574246002444,-826.696901313,0.00547541666667,156.476164507,weak negative descriptive association; not causal with current sample size.
part1,part1,all_modes,TW,3,abs_mdot_error_kg_s,probe_rmse_K,-0.0231975679807,-341.854648646,0.00547541666667,160.49337548,weak negative descriptive association; not causal with current sample size.
part1,part1,all_modes,all,3,abs_mdot_error_kg_s,probe_rmse_K,-0.0342571707789,-500.925652521,0.00547541666667,159.167920754,weak negative descriptive association; not causal with current sample size.
part2,part2,all_modes,TP,3,abs_mdot_error_kg_s,probe_rmse_K,0.964156757937,10225.9677183,0.00157125,24.04360726,strong positive descriptive association; not causal with current sample size.
part2,part2,all_modes,TW,3,abs_mdot_error_kg_s,probe_rmse_K,0.974173698594,8691.36144419,0.00157125,28.3193495222,strong positive descriptive association; not causal with current sample size.
part2,part2,all_modes,all,3,abs_mdot_error_kg_s,probe_rmse_K,0.971189019209,9124.88823742,0.00157125,26.9722473343,strong positive descriptive association; not causal with current sample size.
part3,part3,all_modes,TP,3,abs_mdot_error_kg_s,probe_rmse_K,-0.934451477314,-1752.36758439,0.00256083333333,14.2550588216,strong negative descriptive association; not causal with current sample size.
part3,part3,all_modes,TW,3,abs_mdot_error_kg_s,probe_rmse_K,-0.897340632972,-1538.91611662,0.00256083333333,19.6363432424,strong negative descriptive association; not causal with current sample size.
part3,part3,all_modes,all,3,abs_mdot_error_kg_s,probe_rmse_K,-0.908383423479,-1579.33372115,0.00256083333333,18.0230018471,strong negative descriptive association; not causal with current sample size.
