source_id,source_path,exists,provenance_type
external_writer_schema,work_products/2026-07/2026-07-22/2026-07-22_thesis_external_writer_evidence_packet_contract/evidence_packet_schema.csv,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
governing_equations,work_products/2026-07/2026-07-22/2026-07-22_thesis_governing_equations_definitions_glossary_packet/equation_ledger.csv,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
model_form_roster,work_products/2026-07/2026-07-22/2026-07-22_thesis_model_form_scoreboard_training_roster/model_form_training_roster.csv,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
property_gate,work_products/2026-07/2026-07-22/2026-07-22_1d_final_property_package_selection_gate/property_package_gate.csv,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
pressure_energy,work_products/2026-07/2026-07-22/2026-07-22_1d_final_pressure_energy_basis_and_bc_equivalence_contract/README.md,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
heat_loss_design,work_products/2026-07/2026-07-22/2026-07-22_1d_final_heat_loss_power_partition_calibration_design/measurement_input_matrix.csv,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
ch7_ch8_results,work_products/2026-07/2026-07-22/2026-07-22_thesis_latex_evidence_packet_ch7_ch8_results/result_status_matrix.csv,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
ch9_limits_sam,work_products/2026-07/2026-07-22/2026-07-22_thesis_latex_evidence_packet_ch9_limits_sam/limitations_status_ledger.csv,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
figure_assets,work_products/2026-07/2026-07-22/2026-07-22_thesis_latex_evidence_packet_figure_asset_selection/figure_candidate_ledger.csv,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
paper_outline,work_products/2026-07/2026-07-22/2026-07-22_thesis_paper_outline_modeling_information_packet/README.md,True,repo evidence path; literature author/title provenance must be preserved in source packet if copied
