source_package,candidate_id,candidate_family,case_id,split_role,evidence_state,runtime_gate,score_gate,admission_decision,mdot_delta_vs_m3_pct,tp_delta_vs_m3_K,tw_delta_vs_m3_K,all_probe_delta_vs_m3_K,interpretation,source_paths
AGENT-515_from_AGENT-498,PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,PB2_salt2_shape,salt_3,validation,completed,pass,fail,not_admitted,-15.64535145,,42.39586766,35.4599137,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_delta_vs_m3.csv
AGENT-515_from_AGENT-498,PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,PB2_salt2_shape,salt_4,holdout,completed,pass,fail,not_admitted,-12.85262822,,48.71908999,43.11664296,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_delta_vs_m3.csv
AGENT-515_from_AGENT-498,PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,PB2_salt2_shape,salt_3,validation,completed,pass,fail,not_admitted,-15.65114081,,42.41122425,35.470608,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_delta_vs_m3.csv
AGENT-515_from_AGENT-498,PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,PB2_salt2_shape,salt_4,holdout,completed,pass,fail,not_admitted,-12.85715657,,48.72979409,43.12306786,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_delta_vs_m3.csv
AGENT-515_from_AGENT-498,PB3_upcomer_test_section_attenuated_shape_p1_PLUS_HX_LUMPED_UA_NTU,PB3_attenuated_shape,salt_3,validation,completed,pass,fail,not_admitted,-11.30109382,,44.50322797,36.0150509,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_delta_vs_m3.csv
AGENT-515_from_AGENT-498,PB3_upcomer_test_section_attenuated_shape_p1_PLUS_HX_LUMPED_UA_NTU,PB3_attenuated_shape,salt_4,holdout,completed,pass,fail,not_admitted,-17.50605109,,48.6768088,41.25189604,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_delta_vs_m3.csv
AGENT-515_from_AGENT-498,PB3_upcomer_test_section_attenuated_shape_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,PB3_attenuated_shape,salt_3,validation,completed,pass,fail,not_admitted,-11.29531994,,44.52254535,36.02976758,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_delta_vs_m3.csv
AGENT-515_from_AGENT-498,PB3_upcomer_test_section_attenuated_shape_p1_PLUS_HX_SEGMENTED_UA_NTU_N16,PB3_attenuated_shape,salt_4,holdout,completed,pass,fail,not_admitted,-17.51055099,,48.69140384,41.26196237,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_delta_vs_m3.csv
AGENT-513_wall_temperature_drive,WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,WTD1_pipe_outer_wall_drive,salt_3,validation,completed,pass,fail,not_admitted,-15.77357666,,42.46078965,35.4367048,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_delta_vs_m3.csv
AGENT-513_wall_temperature_drive,WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,WTD1_pipe_outer_wall_drive,salt_4,holdout,completed,pass,fail,not_admitted,-13.134776,,48.66546388,42.96748325,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_delta_vs_m3.csv
AGENT-513_wall_temperature_drive,WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,WTD1_pipe_outer_wall_drive,salt_3,validation,completed,pass,fail,not_admitted,-15.76778041,,42.47636066,35.44761178,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_delta_vs_m3.csv
AGENT-513_wall_temperature_drive,WTD1_upcomer_test_section_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,WTD1_pipe_outer_wall_drive,salt_4,holdout,completed,pass,fail,not_admitted,-13.13930885,,48.67636533,42.97408557,mdot_improves_temperature_regresses,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_delta_vs_m3.csv
AGENT-513_wall_temperature_drive,WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,WTD2_outer_surface_drive,salt_3,validation,completed,pass,fail,not_admitted,15.88167939,,92.6772842,79.44517564,mdot_and_temperature_regress,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_delta_vs_m3.csv
AGENT-513_wall_temperature_drive,WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,WTD2_outer_surface_drive,salt_4,holdout,completed,pass,fail,not_admitted,3.89428802,,92.2922694,78.20608023,mdot_and_temperature_regress,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_admission_review.csv;work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_delta_vs_m3.csv
AGENT-511_heater_source_redistribution,HS1_salt2_fit_heater_source_shift_p1,HS1_heater_source_redistribution,,pending,pending_or_live_no_completed_rows,fail_or_pending,missing,not_admitted,,,,,not_scientific_failure_evidence_until_coupled_rows_land,work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/summary.json;work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/candidate_admission_review.csv
