case_id,source_id,fluid_parent_segment,one_d_segment,role,patch_count,area_m2,hA_W_K,h_W_m2K,Ta_K,Tsur_K,emissivity,thickness_total_m,wall_layer_metadata_status,realized_wallHeatFlux_W,realized_external_loss_W,imposed_Q_W,recommended_runtime_mode,recommended_drive_selector,setup_radiation_policy,realized_flux_replay_policy,validation_split_role,support_status,source_paths
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,heated_incline,lower_leg,ambient_wall,6,0.016563776,0.065360646,3.945999179,299.19,299.19,0.95,mixed:0.037211 | 0.041656001,h_and_layers_present,-6.668141359,6.668141359,0,external_boundary_table_setup_candidate,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,train,ready_for_fluid_api_consumption,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,heated_incline,lower_leg,heater,3,0.045786417,0.183332993,4.004091273,299.19,299.19,0.95,0.040386,h_and_layers_present,243.51909758,0,265.7,source_sink_documentation_not_passive_hA_fit,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,train,document_only_keep_out_of_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,left_upper_vertical,upcomer,ambient_wall,6,0.050313118,0.186354144,3.703887805,299.19,299.19,0.95,mixed:0.037211 | 0.043856001,h_and_layers_present,-20.080505149,20.080505149,0,external_boundary_table_setup_candidate,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,train,ready_for_fluid_api_consumption,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,left_upper_vertical,upcomer,test_section,1,0.012258449,0.091720624,7.482237304,299.19,299.19,0.95,0.0022,h_and_layers_present,-5.679836082,5.679836082,37,source_sink_documentation_not_passive_hA_fit,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,train,document_only_keep_out_of_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,cooled_incline_hx_active,cooling_branch,ambient_wall,6,0.03257168,0.131759018,4.045201782,299.19,299.19,0.95,0.037211,h_and_layers_present,-12.367946808,12.367946808,0,external_boundary_table_setup_candidate,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,train,ready_for_fluid_api_consumption,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,cooled_incline_hx_active,cooling_branch,cooler,3,0.029778515,,,,,,,no_wall_layer_metadata,-136.35074,136.35074,-136.350739906,source_sink_documentation_not_passive_hA_fit,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,train,document_only_keep_out_of_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,right_vertical,downcomer,ambient_wall,3,0.063435,0.217194226,3.42388628,299.19,299.19,0.95,0.037211,h_and_layers_present,-23.117313813,23.117313813,0,external_boundary_table_setup_candidate,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,train,ready_for_fluid_api_consumption,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,top_horizontal_exit,junction,junction_other,29,0.042478796,0.408727585,9.621920204,299.19,299.19,0.95,0.041656001,mixed:h_and_layers_present | h_only | no_wall_layer_metadata,-39.128349537,39.128349537,0,external_boundary_table_setup_candidate,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,train,ready_for_fluid_api_consumption,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,heated_incline,lower_leg,ambient_wall,6,0.016563776,0.06664283,4.023408039,299.79,299.79,0.95,mixed:0.037211 | 0.041656001,h_and_layers_present,-7.327263296,7.327263296,0,external_boundary_table_setup_candidate,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,validation,ready_for_fluid_api_consumption,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,heated_incline,lower_leg,heater,3,0.045786417,0.187008639,4.084369372,299.79,299.79,0.95,0.040386,h_and_layers_present,273.15537485,0,297.5,source_sink_documentation_not_passive_hA_fit,fluid_segment_bulk_temperature_for_v1_setup_mode,include_rcExternalTemperature_equivalent_radiation_from_emissivity_Tsur,do_not_add_radiation_to_realized_CFD_wallHeatFlux,validation,document_only_keep_out_of_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
