source_id,case_label,time_s,section_name,section_kind,net_section_role,pressure_loss_hydro_pa,re_value,friction_target_value,support_fraction,direct_prgh_darcy,shear_darcy_core,direct_to_shear_ratio,bulk_velocity_effective_m_s,hydraulic_diameter_m,rho_bulk_kg_m3,mdot_mean_abs_kg_s,property_temperature_k,time_resolution_status,fit_use_status,exclusion_reason_primary
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5009.0,lower_leg,main_loop_leg,dissipative,18.84853720322917,82.54378103432806,2.988962734842476,0.7472527472527473,0.512814829034981,1.0103906794308555,0.5075411318360985,0.017759745326988742,0.022041740782055636,1957.7061464309475,0.013188964319999994,447.2167375850046,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5010.0,lower_leg,main_loop_leg,dissipative,18.821861913641442,82.54219591140972,2.9848978198468994,0.7472527472527473,0.5122378743288487,1.0104207841338428,0.5069550056494052,0.017759306887980653,0.022041740782055636,1957.6944567336982,0.013188559970000012,447.2171588717899,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5011.0,lower_leg,main_loop_leg,dissipative,18.797267612497308,82.53868500847167,2.981284336460104,0.7472527472527473,0.5122984018777311,1.0105362191184049,0.5069569919271789,0.01775850003883428,0.022041740782055636,1957.6839763025498,0.013187890179999986,447.2173814987204,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5012.0,lower_leg,main_loop_leg,dissipative,18.778289313644564,82.53316657322223,2.9786331939301074,0.7472527472527473,0.5128437241939278,1.0106525425592798,0.5074382169912237,0.017757465488964192,0.022041740782055636,1957.6762109099532,0.013187069590000008,447.21672062097144,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5013.0,lower_leg,main_loop_leg,dissipative,18.806115689031685,82.52957966855628,2.983324663612943,0.7472527472527473,0.5131948237134626,1.0106955717857689,0.5077639974287346,0.017756587078187173,0.022041740782055636,1957.6877131821961,0.01318649474000001,447.21718210941384,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5014.0,lower_leg,main_loop_leg,dissipative,18.855522132625993,82.5272612500939,2.991394379519014,0.7472527472527473,0.5132616706322103,1.0106736141071198,0.5078411699563876,0.0177558073885412,0.022041740782055636,1957.7077515386532,0.013186050689999994,447.2183973243713,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5015.0,lower_leg,main_loop_leg,dissipative,18.868602665555954,82.52386282378245,2.9937302994221366,0.7472527472527473,0.5131877767857996,1.0106537705498544,0.5077780262043604,0.017755011803507352,0.022041740782055636,1957.7126939359002,0.013185493149999991,447.21867601864443,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5016.0,lower_leg,main_loop_leg,dissipative,18.85591326974918,82.52138373688551,2.991878145166864,0.7472527472527473,0.5129667130194568,1.0106650885671697,0.507553608828712,0.01775455728109043,0.022041740782055636,1957.7074651532503,0.013185120390000006,447.2183348248126,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5017.0,lower_leg,main_loop_leg,dissipative,18.845892273931895,82.52203896532454,2.990220688596769,0.7472527472527473,0.5125984281536309,1.0106842682753832,0.5071795853994258,0.017754773780277112,0.022041740782055636,1957.703860220802,0.013185256890000005,447.2180080318908,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5018.0,lower_leg,main_loop_leg,dissipative,18.850625794318148,82.52482694623934,2.9907389882636153,0.7472527472527473,0.5122676668509943,1.010684664862585,0.5068521217947276,0.017755452973151762,0.022041740782055636,1957.7064346906002,0.013185778619999982,447.21766469251236,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5019.0,lower_leg,main_loop_leg,dissipative,18.84085609322301,82.52863247290391,2.9888821844630242,0.7472527472527473,0.5121446066220416,1.0106604783763935,0.5067424892727497,0.017756380588054236,0.022041740782055636,1957.7028230108524,0.013186443169999984,447.2171937778283,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5020.0,lower_leg,main_loop_leg,dissipative,18.792613555174285,82.53438425309328,2.9808172649513094,0.7472527472527473,0.512086164259521,1.0106036578499993,0.5067131513742535,0.017757694563515412,0.022041740782055636,1957.68353322985,0.01318728903000001,447.21686301928133,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5021.0,lower_leg,main_loop_leg,dissipative,18.797129939483057,82.54135813862649,2.98104403597773,0.7472527472527473,0.5117603287483657,1.0105193457984019,0.5064329850548568,0.017759142792564537,0.022041740782055636,1957.6857287263008,0.013188379310000014,447.21708898889693,retained_time_sample,excluded,support_fraction_below_floor
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,5022.0,lower_leg,main_loop_leg,dissipative,18.905591096739045,82.54467975230294,2.99796306891618,0.7472527472527473,0.5110657272637124,1.0104543737944995,0.5057781335979946,0.017759776035871495,0.022041740782055636,1957.7301698177516,0.013189148970000005,447.21744116659175,retained_time_sample,excluded,support_fraction_below_floor
