source_id,time_s,patch_name,leg_name,patch_index_in_leg,patch_count_in_leg,s_start_m,s_end_m,s_mid_m,tangent_x,tangent_y,tangent_z,rho_bulk_kg_m3,mdot_mean_abs_kg_s,flow_area_m2,bulk_velocity_m_s,tauw_streamwise_signed_pa,tauw_streamwise_abs_pa,darcy_f,wall_shear_avg_vector_norm_pa,wall_shear_min_vector_norm_pa,wall_shear_max_vector_norm_pa,wall_shear_spread_proxy_rel,yplus_avg,yplus_max,yplus_max_over_avg,warning_flag
val_salt_test_2_coarse_mesh_laminar,6744.0,pipeleg_lower_01_fitting,lower_leg,1,9,0.0,0.10550177777780959,0.05275088888890479,0.0,-1.0,0.0,1953.60766597915,0.013682327647500001,0.000373058916725,0.01877349842565856,0.002627981842,0.002627981842,0.03053406144511005,0.05281426226012338,0.04801691581278487,0.15571041014174217,1.948264417191509,0.1271058839,0.264552774,2.0813574154296095,yes
val_salt_test_2_coarse_mesh_laminar,6745.0,pipeleg_lower_01_fitting,lower_leg,1,9,0.0,0.10550177777780959,0.05275088888890479,0.0,-1.0,0.0,1953.60787364605,0.01368186714,0.000373058916725,0.01877286456856317,0.002627948283,0.002627948283,0.03053573022845752,0.05281093930974513,0.048021226649642514,0.15570532571172252,1.948353650717787,0.127102735,0.264548688,2.0813768326857796,yes
val_salt_test_2_coarse_mesh_laminar,6746.0,pipeleg_lower_01_fitting,lower_leg,1,9,0.0,0.10550177777780959,0.05275088888890479,0.0,-1.0,0.0,1953.6064432184498,0.013681016897499999,0.000373058916725,0.018771711697011334,0.002627810406,0.002627810406,0.03053790115598897,0.05280641595114337,0.04802695802521776,0.15569828655348456,1.948472903321767,0.1270984341,0.264542731,2.081400395475053,yes
val_salt_test_2_coarse_mesh_laminar,6747.0,pipeleg_lower_01_fitting,lower_leg,1,9,0.0,0.10550177777780959,0.05275088888890479,0.0,-1.0,0.0,1953.605412256,0.0136802349225,0.000373058916725,0.01877064865547341,0.002627551775,0.002627551775,0.03053837038392727,0.05280433106140678,0.04802979770303084,0.155694212763288,1.9485121700003993,0.1270964125,0.264539168,2.0814054684667043,yes
val_salt_test_2_coarse_mesh_laminar,6748.0,pipeleg_lower_01_fitting,lower_leg,1,9,0.0,0.10550177777780959,0.05275088888890479,0.0,-1.0,0.0,1953.6097675131998,0.0136798663375,0.000373058916725,0.01877010107504054,0.002627170651,0.002627170651,0.030535654306754298,0.05280437683771309,0.04802876385386898,0.15569330221475816,1.9484923701165884,0.1270962962,0.264538338,2.081400842584113,yes
val_salt_test_2_coarse_mesh_laminar,6744.0,pipeleg_lower_02_straight,lower_leg,2,9,0.10550177777780959,0.21100355555561917,0.1582526666667144,0.0,-1.0,0.0,1953.60766597915,0.013682327647500001,0.000373058916725,0.01877349842565856,0.0001213084908,0.0001213084908,0.0014094621403783535,0.05049483495560823,0.03061246466370269,0.14066519197697014,1.7857342657052713,0.1243665306,0.268832742,2.1616164791526318,yes
val_salt_test_2_coarse_mesh_laminar,6745.0,pipeleg_lower_02_straight,lower_leg,2,9,0.10550177777780959,0.21100355555561917,0.1582526666667144,0.0,-1.0,0.0,1953.60787364605,0.01368186714,0.000373058916725,0.01877286456856317,0.0001210621987,0.0001210621987,0.001406695354045185,0.050491951162805165,0.030606505177278524,0.14066296488700633,1.7858492620626936,0.1243627196,0.268830697,2.1616662763942966,yes
val_salt_test_2_coarse_mesh_laminar,6746.0,pipeleg_lower_02_straight,lower_leg,2,9,0.10550177777780959,0.21100355555561917,0.1582526666667144,0.0,-1.0,0.0,1953.6064432184498,0.013681016897499999,0.000373058916725,0.018771711697011334,0.0001205522719,0.0001205522719,0.0014009432929432226,0.05048770275485877,0.030600435777922676,0.14065726910752957,1.7859708687972178,0.124357232,0.268825022,2.161716031119123,yes
val_salt_test_2_coarse_mesh_laminar,6747.0,pipeleg_lower_02_straight,lower_leg,2,9,0.10550177777780959,0.21100355555561917,0.1582526666667144,0.0,-1.0,0.0,1953.605412256,0.0136802349225,0.000373058916725,0.01877064865547341,0.0001195865536,0.0001195865536,0.0013898787843197385,0.05048537062473187,0.030595820534898868,0.14065235366742715,1.7860022007746554,0.124354104,0.268820245,2.1617319923755796,yes
val_salt_test_2_coarse_mesh_laminar,6748.0,pipeleg_lower_02_straight,lower_leg,2,9,0.10550177777780959,0.21100355555561917,0.1582526666667144,0.0,-1.0,0.0,1953.6097675131998,0.0136798663375,0.000373058916725,0.01877010107504054,0.0001180826476,0.0001180826476,0.0013724768527569435,0.05048480980629856,0.03059177002621632,0.14065102621000244,1.7860068553225412,0.1243532344,0.268819496,2.161741086165106,yes
val_salt_test_2_coarse_mesh_laminar,6744.0,pipeleg_lower_03_bend,lower_leg,3,9,0.21100355555561917,0.3165053333334288,0.263754444444524,0.0,-1.0,0.0,1953.60766597915,0.013682327647500001,0.000373058916725,0.01877349842565856,0.01388367335,0.01388367335,0.1613119726999761,0.0649208220531882,0.058538139542821194,0.12928933070038298,0.9914925075110581,0.1567847432,0.26523345,1.6917044642644794,yes
val_salt_test_2_coarse_mesh_laminar,6745.0,pipeleg_lower_03_bend,lower_leg,3,9,0.21100355555561917,0.3165053333334288,0.263754444444524,0.0,-1.0,0.0,1953.60787364605,0.01368186714,0.000373058916725,0.01877286456856317,0.0138828331,0.0138828331,0.16131308560774316,0.06491927114714359,0.05853531094699064,0.12928776432512962,0.991515955748961,0.1567823422,0.265232884,1.6917267613061593,yes
val_salt_test_2_coarse_mesh_laminar,6746.0,pipeleg_lower_03_bend,lower_leg,3,9,0.21100355555561917,0.3165053333334288,0.263754444444524,0.0,-1.0,0.0,1953.6064432184498,0.013681016897499999,0.000373058916725,0.018771711697011334,0.01388182335,0.01388182335,0.16132128419891784,0.0649154402402017,0.05853041921543347,0.12928336157272327,0.9915656597928909,0.1567775127,0.265230976,1.6917667044988143,yes
val_salt_test_2_coarse_mesh_laminar,6747.0,pipeleg_lower_03_bend,lower_leg,3,9,0.21100355555561917,0.3165053333334288,0.263754444444524,0.0,-1.0,0.0,1953.605412256,0.0136802349225,0.000373058916725,0.01877064865547341,0.01387995921,0.01387995921,0.16131797641505372,0.06491194898753358,0.05852444260342358,0.12927961634646287,0.9916150780080749,0.1567732094,0.265229028,1.691800716557889,yes
val_salt_test_2_coarse_mesh_laminar,6748.0,pipeleg_lower_03_bend,lower_leg,3,9,0.21100355555561917,0.3165053333334288,0.263754444444524,0.0,-1.0,0.0,1953.6097675131998,0.0136798663375,0.000373058916725,0.01877010107504054,0.01387763625,0.01387763625,0.16130002935423401,0.06490985031217197,0.05851987203793758,0.12927827358006114,0.9916587845807853,0.1567708421,0.265226957,1.6918130530345603,yes
val_salt_test_2_coarse_mesh_laminar,6744.0,pipeleg_lower_04_straight,lower_leg,4,9,0.3165053333334288,0.42200711111123834,0.36925622222233356,0.0,-1.0,0.0,1953.60766597915,0.013682327647500001,0.000373058916725,0.01877349842565856,0.04924401368,0.04924401368,0.5721575832368174,0.08044570138780917,0.07918490506362884,0.1751180112482651,1.1768473420856105,0.177647951,0.330001083,1.8576126611221087,yes
val_salt_test_2_coarse_mesh_laminar,6745.0,pipeleg_lower_04_straight,lower_leg,4,9,0.3165053333334288,0.42200711111123834,0.36925622222233356,0.0,-1.0,0.0,1953.60787364605,0.01368186714,0.000373058916725,0.01877286456856317,0.04924170446,0.04924170446,0.5721693281054547,0.08044166548355194,0.0791445375582457,0.17510482302291527,1.176792610773571,0.177642863,0.329996829,1.8576419194504874,yes
val_salt_test_2_coarse_mesh_laminar,6746.0,pipeleg_lower_04_straight,lower_leg,4,9,0.3165053333334288,0.42200711111123834,0.36925622222233356,0.0,-1.0,0.0,1953.6064432184498,0.013681016897499999,0.000373058916725,0.018771711697011334,0.04923813112,0.04923813112,0.5721985032919398,0.08043660201798192,0.07909738274194991,0.17508989680670656,1.1767440743899715,0.1776362051,0.32999003,1.8576732700084009,yes
val_salt_test_2_coarse_mesh_laminar,6747.0,pipeleg_lower_04_straight,lower_leg,4,9,0.3165053333334288,0.42200711111123834,0.36925622222233356,0.0,-1.0,0.0,1953.605412256,0.0136802349225,0.000373058916725,0.01877064865547341,0.04923578719,0.04923578719,0.5722363759520749,0.08043516252268615,0.07908141426107673,0.1750841933902772,1.176712123145098,0.1776335247,0.329984964,1.8576727819667027,yes
val_salt_test_2_coarse_mesh_laminar,6748.0,pipeleg_lower_04_straight,lower_leg,4,9,0.3165053333334288,0.42200711111123834,0.36925622222233356,0.0,-1.0,0.0,1953.6097675131998,0.0136798663375,0.000373058916725,0.01877010107504054,0.0492361627,0.0492361627,0.5722728529363091,0.08043778767374417,0.07911104523772343,0.17508918843592072,1.176703182664382,0.1776365395,0.329983164,1.8576311209890464,yes
val_salt_test_2_coarse_mesh_laminar,6744.0,pipeleg_lower_05_straight,lower_leg,5,9,0.42200711111123834,0.527508888889048,0.4747580000001432,0.0,-1.0,0.0,1953.60766597915,0.013682327647500001,0.000373058916725,0.01877349842565856,0.05214672222,0.05214672222,0.6058836461422421,0.08414663325882993,0.0843838316143593,0.1670449446817919,0.9851649223798629,0.1752595581,0.30786948,1.756648729105748,yes
val_salt_test_2_coarse_mesh_laminar,6745.0,pipeleg_lower_05_straight,lower_leg,5,9,0.42200711111123834,0.527508888889048,0.4747580000001432,0.0,-1.0,0.0,1953.60787364605,0.01368186714,0.000373058916725,0.01877286456856317,0.05214426741,0.05214426741,0.605895973255083,0.0841456190689163,0.08434425786632746,0.16702759694231045,0.9849826858545399,0.1752574115,0.307862299,1.7566292709966222,yes
val_salt_test_2_coarse_mesh_laminar,6746.0,pipeleg_lower_05_straight,lower_leg,5,9,0.42200711111123834,0.527508888889048,0.4747580000001432,0.0,-1.0,0.0,1953.6064432184498,0.013681016897499999,0.000373058916725,0.018771711697011334,0.05214485743,0.05214485743,0.6059776985259708,0.08414621571094213,0.08435166793820413,0.16702206172730316,0.9849028303430178,0.1752589431,0.307858351,1.7565913930243253,yes
