panel_or_table,sensor,caption_source,figure_coordinate_basis,elevation_panel_link,safe_caption_claim
TP/TW sensor projection appendix,TP1,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TP2,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TP3,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TP4,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TP5,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TP6,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW1,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW2,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW3,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW4,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW5,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW6,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW7,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW8,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW9,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW10,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
TP/TW sensor projection appendix,TW11,work_products/2026-07/2026-07-22/2026-07-22_thesis_n4_sensor_qoi_projection_uncertainty_table/caption_bank.md,work_products/2026-07/2026-07-22/2026-07-22_1d_sensor_projection_operator_tp_tw_wall_bulk/sensor_projection_operator_table.csv,work_products/2026-07/2026-07-22/2026-07-22_TP_TW_vs_elevation,"TP/TW sensors are post-solve score targets; TP2 is mapped, most sensors are bounded, TW10 is excluded, and no runtime temperature, fit, or model-selection permission is released."
