reference_source_id,source_case_count,matching_source_case_count,matching_source_ids,span_name,span_kind,bin_index,target_ds_m,s_start_m,s_end_m,s_mid_m,segment_start_label,segment_end_label,sample_index,s_m
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,0,0.01,0.0,0.0049015303030303025,0.0,TP3,TW7,0,0.0
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,1,0.01,0.0049015303030303025,0.014704590909090907,0.009803060606060605,TP3,TW7,1,0.009803060606060605
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,2,0.01,0.014704590909090907,0.02450765151515151,0.01960612121212121,TP3,TW7,2,0.01960612121212121
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,3,0.01,0.02450765151515151,0.03431071212121212,0.029409181818181813,TP3,TW7,3,0.029409181818181813
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,4,0.01,0.03431071212121212,0.044113772727272724,0.03921224242424242,TP3,TW7,4,0.03921224242424242
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,5,0.01,0.044113772727272724,0.05391683333333333,0.04901530303030303,TP3,TW7,5,0.04901530303030303
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,6,0.01,0.05391683333333333,0.06371989393939392,0.05881836363636363,TP3,TW7,6,0.05881836363636363
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,7,0.01,0.06371989393939392,0.07352295454545454,0.06862142424242423,TP3,TW7,7,0.06862142424242423
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,8,0.01,0.07352295454545454,0.08332601515151514,0.07842448484848484,TP3,TW7,8,0.07842448484848484
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,9,0.01,0.08332601515151514,0.09312907575757576,0.08822754545454545,TP3,TW7,9,0.08822754545454545
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,10,0.01,0.09312907575757576,0.10293213636363635,0.09803060606060605,TP3,TW7,10,0.09803060606060605
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,11,0.01,0.10293213636363635,0.11273519696969696,0.10783366666666666,TP3,TW7,11,0.10783366666666666
viscosity_screening_salt_test_1_jin_coarse_mesh,4,4,viscosity_screening_salt_test_1_jin_coarse_mesh|viscosity_screening_salt_test_2_jin_coarse_mesh|viscosity_screening_salt_test_3_jin_coarse_mesh|viscosity_screening_salt_test_4_jin_coarse_mesh,left_lower_leg,main_loop_leg,12,0.01,0.11273519696969696,0.12253825757575756,0.11763672727272725,TP3,TW7,12,0.11763672727272725
