source_id,case_id,mesh_level,quantity,monitor,family,segment_count,source_file_count,source_files,first_time_s,last_time_s,time_window_start_s,time_window_end_s,n_samples,mean_value,last_value,std_value,relative_std,drift_fraction,amplitude_fraction,series_verdict,units
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,mdot,mdot_pipeleg_left_04_test_section,mdot_pipeleg_left_04_test_section,5,5,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_left_04_test_section/0/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_left_04_test_section/2431/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_left_04_test_section/4875/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_left_04_test_section/4890/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_left_04_test_section/5397/surfaceFieldValue.dat,0.0,7915.0,5937.0,7915.0,1979,-0.013196287592491158,-0.01319831934,2.675833205441188e-06,0.00020268634222312402,0.0005868832047946607,0.0009019210635663283,stationary,kg/s
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,mdot,mdot_pipeleg_lower_05_straight,mdot_pipeleg_lower_05_straight,5,5,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_lower_05_straight/0/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_lower_05_straight/2431/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_lower_05_straight/4875/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_lower_05_straight/4890/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_lower_05_straight/5397/surfaceFieldValue.dat,0.0,7915.0,5937.0,7915.0,1979,-0.013196276255644264,-0.01319831561,2.6725507318680615e-06,0.00020243775130749004,0.00058736011449406,0.000900158638118312,stationary,kg/s
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,mdot,mdot_pipeleg_right_02_middle,mdot_pipeleg_right_02_middle,5,5,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_right_02_middle/0/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_right_02_middle/2431/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_right_02_middle/4875/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_right_02_middle/4890/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_right_02_middle/5397/surfaceFieldValue.dat,0.0,7915.0,5937.0,7915.0,1979,-0.01319627093861041,-0.01319827195,2.6821199716815026e-06,0.00020316245096609162,0.0005873815338647095,0.0009073153409817229,stationary,kg/s
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,mdot,mdot_pipeleg_upper_05_cooler,mdot_pipeleg_upper_05_cooler,5,5,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_upper_05_cooler/0/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_upper_05_cooler/2431/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_upper_05_cooler/4875/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_upper_05_cooler/4890/surfaceFieldValue.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/mdot_pipeleg_upper_05_cooler/5397/surfaceFieldValue.dat,0.0,7915.0,5937.0,7915.0,1979,-0.013196300705578576,-0.01319832979,2.6734578085418323e-06,0.00020250620717769907,0.0005862123976036783,0.0009011164718716247,stationary,kg/s
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,mdot_abs_mean_kg_s,mdot_monitor_mean,mdot_composite,,,derived_from_mdot_monitor_rows,,,,,4,0.013196283873081102,,1.1429051343436175e-08,,,,derived_composite,kg/s
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,wall_gross_duty_w,wallHeatFlux,wallHeatFlux,5,5,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/2432/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/4876/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/4891/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,1.0,7915.0,5937.0,7915.0,1979,486.87377967590953,486.91193032748,0.01962120584528781,4.0297116160695555e-05,0.00012352229164636988,0.00017790600837109876,stationary,W
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,wall_heat_in_w,wallHeatFlux,wallHeatFlux,5,5,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/2432/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/4876/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/4891/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,1.0,7915.0,5937.0,7915.0,1979,243.52473430947447,243.51909758000002,0.003629786952593632,1.4904781694187712e-05,5.142872320368772e-05,5.178397536590941e-05,stationary,W
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,wall_heat_out_w,wallHeatFlux,wallHeatFlux,5,5,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/2432/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/4876/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/4891/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,1.0,7915.0,5937.0,7915.0,1979,-243.3490453664351,-243.39283274748,0.022901711320547555,9.409306675725914e-05,0.0002985657391113057,0.0004073476667700439,stationary,W
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,wall_net_q_w,wallHeatFlux,wallHeatFlux,5,5,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/1/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/2432/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/4876/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/4891/wallHeatFlux.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,1.0,7915.0,5937.0,7915.0,1979,0.17568894303939808,0.12626483252000753,0.02627424120005387,0.1110635434962689,0.3601213484396394,0.4720277292339869,drifting_or_oscillatory,W
viscosity_screening_salt_test_2_jin_coarse_mesh_mainline_continuation,salt_test_2_jin,coarse,yplus_global_max,yPlus,yPlus,5,5,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/yPlus/1/yPlus.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/yPlus/2432/yPlus.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/yPlus/4876/yPlus.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/yPlus/4891/yPlus.dat;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/yPlus/5398/yPlus.dat,1.0,7915.0,5937.0,7915.0,1979,163.4668212571501,163.3379261,0.1596025679732858,0.0009736190004674352,0.0008068938166518378,0.00440463944072173,stationary,dimensionless
