case_id,quantity,units,coarse_source,coarse_value,medium_value,fine_value,r21,r32,medium_gate_verdict,fine_gate_verdict,verdict,order_status,observed_order_p,f_exact_richardson,gci_fine_pct,gci_coarse_pct,asymptotic_range_ratio,gci_trustworthy,endpoint_monitor_gci_status,publication_ready,note
salt_test_2_jin,mdot_abs_mean_kg_s,kg/s,mainline_continuation,0.013196283873081102,0.012966873089522902,0.012871426714876236,1.5,1.5,admitted_for_gci_input,admitted_for_gci_input,monotonic_convergence,ok,2.162823942106371,0.012803423500386577,0.6604086710436715,1.575645762936383,0.9926392142509832,True,endpoint_monitor_gci_ready,yes,"GCI assumes solutions are in the asymptotic range; asymptotic_range_ratio (=0.993, want ~1.0) and verdict (=monotonic_convergence) disclose whether that holds."
salt_test_2_jin,wall_gross_duty_w,W,mainline_continuation,486.87377967590953,488.7977100971056,488.9969271955163,1.5,1.5,admitted_for_gci_input,admitted_for_gci_input,monotonic_convergence,ok,5.5929110661854455,489.01993823843856,0.00588220539907546,0.05683029419491634,1.0004075655312934,True,endpoint_monitor_gci_ready,yes,"GCI assumes solutions are in the asymptotic range; asymptotic_range_ratio (=1.000, want ~1.0) and verdict (=monotonic_convergence) disclose whether that holds."
salt_test_2_jin,wall_heat_in_w,W,mainline_continuation,243.52473430947447,243.73575652,243.7486096349505,1.5,1.5,admitted_for_gci_input,admitted_for_gci_input,monotonic_convergence,ok,6.901647378692642,243.74944327938658,0.0004275124057820657,0.007019261136531129,1.000052733809491,True,endpoint_monitor_gci_ready,yes,"GCI assumes solutions are in the asymptotic range; asymptotic_range_ratio (=1.000, want ~1.0) and verdict (=monotonic_convergence) disclose whether that holds."
salt_test_2_jin,wall_heat_out_w,W,mainline_continuation,-243.3490453664351,-245.06195357710544,-245.24831756056582,1.5,1.5,admitted_for_gci_input,admitted_for_gci_input,monotonic_convergence,ok,5.470868409546113,-245.2710692985844,0.01159627629909127,0.10666472213787721,1.000760477017098,True,endpoint_monitor_gci_ready,yes,"GCI assumes solutions are in the asymptotic range; asymptotic_range_ratio (=1.001, want ~1.0) and verdict (=monotonic_convergence) disclose whether that holds."
salt_test_2_jin,wall_net_q_w,W,mainline_continuation,0.17568894303939808,-1.3261970571054644,-1.4997079256153363,1.5,1.5,admitted_for_gci_input,admitted_for_gci_input,monotonic_convergence,ok,5.3228666226678,-1.5223717204832776,1.8890173947239026,18.490338815671635,1.1308333988378578,True,diagnostic_gci_computed,no,"GCI assumes solutions are in the asymptotic range; asymptotic_range_ratio (=1.131, want ~1.0) and verdict (=monotonic_convergence) disclose whether that holds."
salt_test_2_jin,yplus_global_max,dimensionless,mainline_continuation,163.4668212571501,124.58304299312977,297.21014617524753,1.5,1.5,admitted_for_gci_input,admitted_for_gci_input,oscillatory,ok,-3.676165008866118,,,,,False,blocked_gci_not_trustworthy,no,Observed order undefined or non-positive (ok); GCI not formed. Verdict: oscillatory.
salt_test_2_jin,yplus_patch_average_mean,dimensionless,mainline_continuation,0.6260622205169883,0.4776248029331752,0.38663733135545675,1.5,1.5,admitted_for_gci_input,admitted_for_gci_input,monotonic_convergence,ok,1.207111554478683,0.24253415007086743,46.58861470366769,61.525974839082906,0.8095001117635663,False,blocked_gci_not_trustworthy,no,"GCI assumes solutions are in the asymptotic range; asymptotic_range_ratio (=0.810, want ~1.0) and verdict (=monotonic_convergence) disclose whether that holds."
salt_test_2_jin,temperature_probe_mean_K,K,mainline_continuation,448.39021066910897,446.7359437519084,446.5938031650165,1.5,1.5,admitted_for_gci_input,admitted_for_gci_input,monotonic_convergence,ok,6.0530402589707855,446.5804418829351,0.003739774820741943,0.04351056567872578,0.9996818241538882,True,diagnostic_gci_computed,no,"GCI assumes solutions are in the asymptotic range; asymptotic_range_ratio (=1.000, want ~1.0) and verdict (=monotonic_convergence) disclose whether that holds."
salt_test_2_jin,wall_temperature_probe_mean_K,K,mainline_continuation,448.9027688262552,447.40146010235947,447.3511133530603,1.5,1.5,admitted_for_gci_input,admitted_for_gci_input,monotonic_convergence,ok,8.373491001825933,447.34936637746114,0.00048814442030437576,0.014554524723282431,0.9998874685181229,True,diagnostic_gci_computed,no,"GCI assumes solutions are in the asymptotic range; asymptotic_range_ratio (=1.000, want ~1.0) and verdict (=monotonic_convergence) disclose whether that holds."
salt_test_4_jin,mdot_abs_mean_kg_s,kg/s,mainline_continuation,0.01708333130634346,0.01647818591054983,0.01627235421604762,1.5,1.5,partial_needs_continuation,partial_needs_continuation,monotonic_convergence,ok,2.6596861563391534,0.016166255461297577,0.8150230856378645,2.366237786622385,0.987508837707042,True,blocked_medium_or_fine_not_admitted,no,"GCI assumes solutions are in the asymptotic range; asymptotic_range_ratio (=0.988, want ~1.0) and verdict (=monotonic_convergence) disclose whether that holds."
