scope,case_id,section,coefficient_family,allowed_label,rejected_labels,rule_status,trigger_conditions,admitted_use,excluded_use,source_path
general_upcomer_recirculation_rule,any,upcomer,Nu,Nu_section_effective_upcomer_diagnostic,universal_Nu;transferable_Nu;fit_Nu_internal_closure,reject_universal_name,backflow_fraction>=0.10 or Ri_median>=1 or reverse_flow_area_fraction>0 or recirculation_zone_flag=yes,diagnostic_validation_only,fit_closure_or_forward_runtime_residual_absorption,work_products/2026-07/2026-07-14/2026-07-14_upcomer_onset_blocker_resolution/upcomer_onset_evidence_status.csv;work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/cfd_single_stream_validity.csv;work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv;work_products/2026-07/2026-07-14/2026-07-14_thermal_admission_internal_nu_final_gate/thermal_admission_internal_nu_final_gate.csv
general_upcomer_recirculation_rule,any,upcomer,f_D,f_D_section_effective_upcomer_diagnostic,universal_f_D;transferable_f_D;fit_f_D_internal_closure,reject_universal_name,backflow_fraction>=0.10 or Ri_median>=1 or reverse_flow_area_fraction>0 or recirculation_zone_flag=yes,diagnostic_validation_only,fit_closure_or_forward_runtime_residual_absorption,work_products/2026-07/2026-07-14/2026-07-14_upcomer_onset_blocker_resolution/upcomer_onset_evidence_status.csv;work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/cfd_single_stream_validity.csv;work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv;work_products/2026-07/2026-07-14/2026-07-14_thermal_admission_internal_nu_final_gate/thermal_admission_internal_nu_final_gate.csv
general_upcomer_recirculation_rule,any,upcomer,K,K_section_effective_upcomer_diagnostic,universal_K;transferable_K;fit_K_internal_closure,reject_universal_name,backflow_fraction>=0.10 or Ri_median>=1 or reverse_flow_area_fraction>0 or recirculation_zone_flag=yes,diagnostic_validation_only,fit_closure_or_forward_runtime_residual_absorption,work_products/2026-07/2026-07-14/2026-07-14_upcomer_onset_blocker_resolution/upcomer_onset_evidence_status.csv;work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/cfd_single_stream_validity.csv;work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv;work_products/2026-07/2026-07-14/2026-07-14_thermal_admission_internal_nu_final_gate/thermal_admission_internal_nu_final_gate.csv
case_specific_source_rule,salt_2,left_upper_leg,f_D,f_D_section_effective_left_upper_leg,universal_f_D; transferable_f_D,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_2,left_upper_leg,K,K_section_effective_left_upper_leg,universal_K; transferable_K,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_2,left_upper_leg,Nu,Nu_section_effective_left_upper_leg,universal_Nu; transferable_Nu,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_2,upper_leg,f_D,f_D_section_effective_upper_leg,universal_f_D; transferable_f_D,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_2,upper_leg,K,K_section_effective_upper_leg,universal_K; transferable_K,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_2,upper_leg,Nu,Nu_section_effective_upper_leg,universal_Nu; transferable_Nu,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_3,left_upper_leg,f_D,f_D_section_effective_left_upper_leg,universal_f_D; transferable_f_D,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_3,left_upper_leg,K,K_section_effective_left_upper_leg,universal_K; transferable_K,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_3,left_upper_leg,Nu,Nu_section_effective_left_upper_leg,universal_Nu; transferable_Nu,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_3,upper_leg,f_D,f_D_section_effective_upper_leg,universal_f_D; transferable_f_D,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_3,upper_leg,K,K_section_effective_upper_leg,universal_K; transferable_K,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_3,upper_leg,Nu,Nu_section_effective_upper_leg,universal_Nu; transferable_Nu,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_4,left_upper_leg,f_D,f_D_section_effective_left_upper_leg,universal_f_D; transferable_f_D,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_4,left_upper_leg,K,K_section_effective_left_upper_leg,universal_K; transferable_K,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_4,left_upper_leg,Nu,Nu_section_effective_left_upper_leg,universal_Nu; transferable_Nu,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_4,upper_leg,f_D,f_D_section_effective_upper_leg,universal_f_D; transferable_f_D,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_4,upper_leg,K,K_section_effective_upper_leg,universal_K; transferable_K,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
case_specific_source_rule,salt_4,upper_leg,Nu,Nu_section_effective_upper_leg,universal_Nu; transferable_Nu,reject_universal_name,reverse/recirculation metric exceeds material threshold or source pressure ledger flags recirculation,section_effective_diagnostic_or_validation_only,universal_or_transferable_single_stream_label,work_products/2026-07/2026-07-13/2026-07-13_litrev_cfd_validity_diagnostics/coefficient_naming_limits.csv
