source_id,span,method,n_stations_used,segment_arc_length_m,dp_signed_ds_pa_per_m,dp_loss_ds_pa_per_m,hydraulic_diameter_m,section_mean_rho_kg_m3,u_bulk_m_s,segment_temperature_k,mu_pa_s_used,apparent_darcy_f,reynolds_number,laminar_ref_darcy_f_64_over_Re,excess_loss_factor_fapp_over_flam,flow_alignment_min,flags
viscosity_screening_salt_test_2_jin_coarse_mesh,lower_leg,section_mean_total_pressure_gradient,3,0.3568416202986929,6.587242932645383,-6.587242932645383,0.02192323450820585,1955.5722860749893,0.013964816970207966,450.88397215554306,0.008847619226105259,-0.7573453014260356,67.66862122700218,0.9457854887467654,-0.8007580053163781,0.990754885374996,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,lower_leg,section_mean_static_gradient,3,0.3568416202986929,6.582766083420175,-6.582766083420175,0.02192323450820585,1955.5722860749893,0.013964816970207966,450.88397215554306,0.008847619226105259,-0.7568305912869725,67.66862122700218,0.9457854887467654,-0.8002137908563475,0.990754885374996,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,right_leg,section_mean_total_pressure_gradient,3,0.3657599999905402,14.677294295266844,-14.677294295266844,0.021917720870700874,1961.5548911111111,0.01387608158273817,442.9039734412282,0.00984885270490032,-1.7034807685991562,60.57271772154433,1.0565812862188395,-1.6122571834443136,0.9999996928666196,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,right_leg,section_mean_static_gradient,3,0.3657599999905402,14.684225963161763,-14.684225963161763,0.021917720870700874,1961.5548911111111,0.01387608158273817,442.9039734412282,0.00984885270490032,-1.70428527402882,60.57271772154433,1.0565812862188395,-1.6130186065739458,0.9999996928666196,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,left_lower_leg,section_mean_total_pressure_gradient,3,0.12191999999765796,-16.662034964157083,16.662034964157083,0.021917720864446318,1955.4768333445566,0.014403374296537817,451.01129339128096,0.008832945228396562,1.8004134973622712,69.88867004605868,0.9157421361405522,1.9660703884940987,0.8596511285877103,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,left_lower_leg,section_mean_static_gradient,3,0.12191999999765796,-16.583760239914483,16.583760239914483,0.021917720864446318,1955.4768333445566,0.014403374296537817,451.01129339128096,0.008832945228396562,1.7919555346745293,69.88867004605868,0.9157421361405522,1.9568342046887006,0.8596511285877103,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,test_section_span,section_mean_total_pressure_gradient,3,0.09807272727386546,7.370529468048978,-7.370529468048978,0.02081817887856174,1955.4351979524738,0.015063618578950734,451.0668294618195,0.008826556505210068,-0.6916229072664936,69.47429826688297,0.9212039789757408,-0.7507815023068923,0.8879836554142735,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,test_section_span,section_mean_static_gradient,3,0.09807272727386546,7.3208711866020275,-7.3208711866020275,0.02081817887856174,1955.4351979524738,0.015063618578950734,451.0668294618195,0.008826556505210068,-0.6869631599399167,69.47429826688297,0.9212039789757408,-0.7457231792504094,0.8879836554142735,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,left_upper_leg,section_mean_total_pressure_gradient,3,0.14309041771286912,-19.2619156299402,19.2619156299402,0.02191772086444631,1955.6688616470258,0.013771664198337244,450.7551531985782,0.00886250463089158,2.27644254443508,66.60712095148652,0.9608582248527837,2.3691763108796424,0.8656033677905186,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,left_upper_leg,section_mean_static_gradient,3,0.14309041771286912,-19.238198974769194,19.238198974769194,0.02191772086444631,1955.6688616470258,0.013771664198337244,450.7551531985782,0.00886250463089158,2.273639624731753,66.60712095148652,0.9608582248527837,2.36625921069688,0.8656033677905186,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,upper_leg,section_mean_total_pressure_gradient,3,0.35687444321026807,93.0145535848028,-93.0145535848028,0.021923483266910914,1958.985412558055,0.013743481154384334,446.33131578223936,0.009398356420592995,-11.022135720924565,62.80375338058957,1.019047374639557,-10.816117086630205,0.9917651104168815,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,upper_leg,section_mean_static_gradient,3,0.35687444321026807,92.99055563985212,-92.99055563985212,0.021923483266910914,1958.985412558055,0.013743481154384334,446.33131578223936,0.009398356420592995,-11.01929198737884,62.80375338058957,1.019047374639557,-10.81332650631324,0.9917651104168815,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
