case_id,case_key,split_role,time_window_s,admission_caveat,source_id,time_s,station_index,station_label,branch,status,face_count,mean_p_Pa,mean_p_rgh_Pa,mean_un_m_s,mean_rho_kg_m3,reverse_area_fraction_proxy,plane_file,admission_status,fit_eligible,blockers
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,0,lower_leg__s00,lower_leg,parsed_area_proxy,1380,-7597.440251,-5.930805731,-0.0007778380534,1968.259338,0.5405797101,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_lower_leg__s00.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,1,lower_leg__s01,lower_leg,parsed_area_proxy,1192,-7155.415433,3.207741707,0.0002490684163,1970.587948,0.4882550336,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_lower_leg__s01.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,2,lower_leg__s02,lower_leg,parsed_area_proxy,1372,-6914.820299,3.146469266,0.001226418804,1972.193948,0.4198250729,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_lower_leg__s02.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,3,lower_leg__s03,lower_leg,parsed_area_proxy,3808,-9856.256045,-1.584237926,0.0003520200476,1973.173234,0.2820378151,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_lower_leg__s03.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,4,lower_leg__s04,lower_leg,parsed_area_proxy,3142,-458.8789392,-5.377368333,3.255193141e-05,1975.31099,0.2374283896,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_lower_leg__s04.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,5,right_leg__s00,right_leg,parsed_area_proxy,2592,2630.108589,-5.021610959,0.001063677386,1970.860131,0.2222222222,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_right_leg__s00.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,6,right_leg__s01,right_leg,parsed_area_proxy,1152,-900.1582415,-7.714295762,0.0003973833114,1972.706344,0.6423611111,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_right_leg__s01.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,7,right_leg__s02,right_leg,parsed_area_proxy,1152,-4449.023179,-8.135175204,0.0002982366385,1971.980994,0.6597222222,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_right_leg__s02.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,8,right_leg__s03,right_leg,parsed_area_proxy,1036,-7985.793675,-9.13188948,-0.0006070734176,1971.639718,0.6447876448,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_right_leg__s03.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,9,right_leg__s04,right_leg,parsed_area_proxy,1152,-11529.5901,-9.301764112,0.0003620700093,1971.536482,0.671875,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_right_leg__s04.xy,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending
