case_id,mesh_level,qoi_label,window_role,time_window_s,value,unit,geometry_mask_id,source_family,pressure_velocity_basis,admission_status,release_status
salt_4,medium,Q_wall_W,terminal_minus,1157,27.9213154674,W,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,mdot_exchange_positive_outward_proxy_kg_s,terminal_minus,1157,3.65553561869e-05,kg/s,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,tau_recirc_proxy_s,terminal_minus,1157,463.552554045,s,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,wall_core_bulk_temperature_contrast_K,terminal_minus,1157,-0.120769565404,K,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,Q_wall_W,terminal,1158,27.921527338,W,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,mdot_exchange_positive_outward_proxy_kg_s,terminal,1158,3.6153262506e-05,kg/s,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,tau_recirc_proxy_s,terminal,1158,468.698019442,s,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,wall_core_bulk_temperature_contrast_K,terminal,1158,-0.120803330011,K,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,Q_wall_W,terminal_plus,1159,27.9217809361,W,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,mdot_exchange_positive_outward_proxy_kg_s,terminal_plus,1159,3.60598015633e-05,kg/s,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,tau_recirc_proxy_s,terminal_plus,1159,469.912368643,s,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
salt_4,medium,wall_core_bulk_temperature_contrast_K,terminal_plus,1159,-0.120813580792,K,salt_4_medium,TAMU_Salt2_Salt3_Salt4_medium_fine_terminal_candidate_native_OpenFOAM13,U and rho sampled on mesh-level exchange-interface adjacent cells; Q_wall_W from trusted-wall wallHeatFlux faces,diagnostic_only_mesh_time_equivalence_gate_pending,terminal_exact_label_sampled_from_read_only_native_processors
