artifact,row_number,fit_or_admission_trigger,failure_modes,next_step
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,1,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,2,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,3,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,4,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,5,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,6,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,7,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,8,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,9,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,10,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,11,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,12,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,13,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,14,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,15,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,16,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,17,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,18,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,19,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,20,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,21,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,22,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,23,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,24,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,25,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,26,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,27,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,28,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,29,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,30,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,31,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,32,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,33,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,34,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,69,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,70,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,71,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,72,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,73,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,74,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,75,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
work_products/2026-07/2026-07-21/2026-07-21_fluid_reduced_dof_bias_transfer_screen/fit_and_transfer_sensor_rows.csv,76,fit_allowed=True,missing_required_label_column;source_property_gate_status_missing;candidate_allowed_but_source_property_blocked,refresh source/property labels or mark row diagnostic/no-fit before fit/admission prose
