phase,lane_id,candidate_id,case_id,fluid_case_name,split_role,heater_lambda,cooler_candidate_id,tw4_to_tw5_weight,tw5_to_tw6_weight,tw6_to_tp3_weight,hx_ua_multiplier,outer_closure_mode,heater_source_mode,parallel_group,runtime_input_violations,runtime_inputs,fit_allowed_for_this_case,model_selection_allowed_for_this_case,scenario_json,source_path
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p00_PLUS_HX_LUMPED_UA_NTU,salt_1,Salt 1,train_nominal_loso,0,HX_LUMPED_UA_NTU,0.6,0.3,0.1,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.6000000000000001, ""tw5_to_tw6"": 0.30000000000000004, ""tw6_to_tp3"": 0.10000000000000002}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p00_PLUS_HX_LUMPED_UA_NTU,salt_2,Salt 2,train_nominal_loso,0,HX_LUMPED_UA_NTU,0.6,0.3,0.1,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.6000000000000001, ""tw5_to_tw6"": 0.30000000000000004, ""tw6_to_tp3"": 0.10000000000000002}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p00_PLUS_HX_LUMPED_UA_NTU,salt_4,Salt 4,train_nominal_loso,0,HX_LUMPED_UA_NTU,0.6,0.3,0.1,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.6000000000000001, ""tw5_to_tw6"": 0.30000000000000004, ""tw6_to_tp3"": 0.10000000000000002}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p05_PLUS_HX_LUMPED_UA_NTU,salt_1,Salt 1,train_nominal_loso,0.05,HX_LUMPED_UA_NTU,0.58,0.3025,0.1175,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.58, ""tw5_to_tw6"": 0.3025, ""tw6_to_tp3"": 0.11750000000000001}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p05_PLUS_HX_LUMPED_UA_NTU,salt_2,Salt 2,train_nominal_loso,0.05,HX_LUMPED_UA_NTU,0.58,0.3025,0.1175,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.58, ""tw5_to_tw6"": 0.3025, ""tw6_to_tp3"": 0.11750000000000001}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p05_PLUS_HX_LUMPED_UA_NTU,salt_4,Salt 4,train_nominal_loso,0.05,HX_LUMPED_UA_NTU,0.58,0.3025,0.1175,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.58, ""tw5_to_tw6"": 0.3025, ""tw6_to_tp3"": 0.11750000000000001}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p10_PLUS_HX_LUMPED_UA_NTU,salt_1,Salt 1,train_nominal_loso,0.1,HX_LUMPED_UA_NTU,0.56,0.305,0.135,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.56, ""tw5_to_tw6"": 0.305, ""tw6_to_tp3"": 0.135}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p10_PLUS_HX_LUMPED_UA_NTU,salt_2,Salt 2,train_nominal_loso,0.1,HX_LUMPED_UA_NTU,0.56,0.305,0.135,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.56, ""tw5_to_tw6"": 0.305, ""tw6_to_tp3"": 0.135}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p10_PLUS_HX_LUMPED_UA_NTU,salt_4,Salt 4,train_nominal_loso,0.1,HX_LUMPED_UA_NTU,0.56,0.305,0.135,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.56, ""tw5_to_tw6"": 0.305, ""tw6_to_tp3"": 0.135}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
loso_train_grid,HS1_BASELINE_LOSO_SALT124,HS1_BASELINE_LOSO_SALT124_heater_source_lam_0p15_PLUS_HX_LUMPED_UA_NTU,salt_1,Salt 1,train_nominal_loso,0.15,HX_LUMPED_UA_NTU,0.54,0.3075,0.1525,2.951626151,Fluid default predictive_airside_ins_1.0in_rad_0,tw4_to_tp3_three_span,ag529_heater_source_loso,0,setup_heater_power;candidate_lambda;Fluid_default_wall_outer_closure;frozen_Salt2_HX_LUMPED_UA_NTU_alpha_UA,yes,yes,"{""heater_source_weights_by_span"": {""tw4_to_tw5"": 0.54, ""tw5_to_tw6"": 0.3075, ""tw6_to_tp3"": 0.15250000000000002}}",work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model;/scratch/09748/andresfierro231/projects_scratch/cfd-modeling-tools/tamu_first_order_model/Fluid/tamu_loop_model_v2/solver.py
