case_id,qoi_label,mesh_family,mesh_level,mesh_level_source_status,target_minus_time_window_s,target_time_window_s,target_plus_time_window_s,target_minus_value,target_value,target_plus_value,same_label_formula_sign_basis,formula_sign_basis_required,field_inputs_required,geometry_inputs_required,cell_vtk,cell_vtk_exists,target_plus_dir,target_plus_fields_present,row_generation_status,mesh_gci_use_allowed_now,production_use_allowed_now,source_paths
salt_2,Q_wall_W,upcomer_exchange_heat_loss_fields,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,7914,7915,7916,23.1160706147,23.1161370708,23.1161124686,true,integral of sampled wallHeatFlux over trusted_wall faces; positive Q_wall_W adds heat to the recirculation/exchange control-volume fluid,wallHeatFlux on trusted_wall faces at target-minus/target/target-plus windows,"trusted_wall_vtk, wall face areas, wall provenance, and face normals",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt2_smoke/vtk/salt_2_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_2/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/processors64/7916,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
salt_2,mdot_exchange_positive_outward_proxy_kg_s,V_recirc_mdot_exchange_tau_recirc,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,7914,7915,7916,2.69987401773e-05,2.68592194714e-05,2.66636664665e-05,true,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV",rho and U on the trusted exchange interface at target-minus/target/target-plus windows,"exchange_interface_vtk, interface areas, normals, and CV provenance",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt2_smoke/vtk/salt_2_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_2/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/processors64/7916,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
salt_2,tau_recirc_proxy_s,V_recirc_mdot_exchange_tau_recirc,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,7914,7915,7916,864.314768898,868.807159089,875.193229009,true,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,CV volume or mass inventory plus mdot_exchange_positive_outward_proxy_kg_s on the same mask,"recirculation CV cells, exchange interface, interface normals, and cell volumes",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt2_smoke/vtk/salt_2_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_2/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/processors64/7916,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
salt_2,wall_core_bulk_temperature_contrast_K,upcomer_exchange_heat_loss_fields,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,7914,7915,7916,-0.142184287356,-0.142156641269,-0.142062659726,true,"same-mask wall/core/bulk temperature contrast in K; wall, core, and bulk averaging weights must match the target-window temporal UQ rows","T, rho, and cell/face weights for wall band, core band, and bulk CV","trusted wall band, core band, bulk CV cells, and averaging provenance",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt2_smoke/vtk/salt_2_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_2/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/processors64/7916,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
salt_3,Q_wall_W,upcomer_exchange_heat_loss_fields,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,7617,7618,7619,25.3465346415,25.3465488205,25.3465427562,true,integral of sampled wallHeatFlux over trusted_wall faces; positive Q_wall_W adds heat to the recirculation/exchange control-volume fluid,wallHeatFlux on trusted_wall faces at target-minus/target/target-plus windows,"trusted_wall_vtk, wall face areas, wall provenance, and face normals",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt3_salt4_matrix/vtk/salt_3_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_3/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7619,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
salt_3,mdot_exchange_positive_outward_proxy_kg_s,V_recirc_mdot_exchange_tau_recirc,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,7617,7618,7619,4.24202509952e-05,4.23665968058e-05,4.24103584345e-05,true,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV",rho and U on the trusted exchange interface at target-minus/target/target-plus windows,"exchange_interface_vtk, interface areas, normals, and CV provenance",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt3_salt4_matrix/vtk/salt_3_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_3/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7619,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
salt_3,tau_recirc_proxy_s,V_recirc_mdot_exchange_tau_recirc,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,7617,7618,7619,547.146216432,547.838912867,547.274619522,true,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,CV volume or mass inventory plus mdot_exchange_positive_outward_proxy_kg_s on the same mask,"recirculation CV cells, exchange interface, interface normals, and cell volumes",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt3_salt4_matrix/vtk/salt_3_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_3/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7619,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
salt_3,wall_core_bulk_temperature_contrast_K,upcomer_exchange_heat_loss_fields,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,7617,7618,7619,-0.154307446223,-0.154280008347,-0.154264394397,true,"same-mask wall/core/bulk temperature contrast in K; wall, core, and bulk averaging weights must match the target-window temporal UQ rows","T, rho, and cell/face weights for wall band, core band, and bulk CV","trusted wall band, core band, bulk CV cells, and averaging provenance",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt3_salt4_matrix/vtk/salt_3_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_3/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7619,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
salt_4,Q_wall_W,upcomer_exchange_heat_loss_fields,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,9999,10000,10001,28.1221584595,28.1231837021,28.1239876227,true,integral of sampled wallHeatFlux over trusted_wall faces; positive Q_wall_W adds heat to the recirculation/exchange control-volume fluid,wallHeatFlux on trusted_wall faces at target-minus/target/target-plus windows,"trusted_wall_vtk, wall face areas, wall provenance, and face normals",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt3_salt4_matrix/vtk/salt_4_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_4/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/10001,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
salt_4,mdot_exchange_positive_outward_proxy_kg_s,V_recirc_mdot_exchange_tau_recirc,current_coarse_continuation,available_from_completed_same_qoi_temporal_uq,9999,10000,10001,7.7003541894e-05,7.65896288069e-05,7.59738812875e-05,true,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV",rho and U on the trusted exchange interface at target-minus/target/target-plus windows,"exchange_interface_vtk, interface areas, normals, and CV provenance",work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_cell_vtk_salt3_salt4_matrix/vtk/salt_4_cell_fields.vtk,true,staging/s13_target_plus_window_generation_2026-07-22/salt_4/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/10001,true,generated_current_coarse_only_not_gci,false,false,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_qoi_neighbor_uq_after_target_plus/same_qoi_temporal_uq_case_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-21/2026-07-21_upcomer_exchange_three_case_cell_vtk_manifest/three_case_cell_vtk_manifest.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_field_status.csv
