Re,bulk_T_C,bulk_T_K,buoyancy_fraction_of_raw_grad,buoyancy_source_grad_pa_m,d_h_m,f_corrected,f_corrected_noinertia,f_corrected_over_flam,f_lam_64_re,f_raw_buoyancy_embedded,flow_orientation_sigma,friction_grad_corrected_noinertia_pa_m,friction_grad_corrected_pa_m,friction_grad_raw_pa_m,gh_mean_m2_s2,grad_p_rgh_pa_m,grad_rho_kg_m4,grad_u_per_s,inertial_grad_pa_m,n_stations_used,rho_mean_kg_m3,source_id,span,u_along_tangent_mean_m_s,u_bulk_mean_m_s
67.99763118266802,179.64078828338302,452.790788283383,2.195984818889549,14.623855807723668,0.02182132919954016,2.5088765096488217,2.5065892020568565,2.665588431030625,0.9412092581294659,0.785008894541788,-1.0,21.26381326433855,21.283216875218915,6.659361067495248,1.2038125541598454,6.659361067495248,12.147950905803457,-0.0007213895107720445,-0.019403610880367368,3,1954.1427460239477,viscosity_screening_salt_test_2_jin_coarse_mesh,lower_leg,-0.013746978574349094,0.013764373493929954
61.15899206065987,171.2245355009287,444.3745355009287,0.25998526223866597,4.055284693300252,0.02181495869709446,2.2959982845973337,2.2951863723115498,2.194077200921516,1.0464528247378948,1.822242174894921,-1.0,19.646467820231162,19.653417673536296,15.598132980236045,-2.2497484190935495,15.598132980236045,-1.802550302461897,-0.00025684553945443903,-0.006949853305134179,3,1960.4524107349537,viscosity_screening_salt_test_2_jin_coarse_mesh,right_leg,-0.013802165353351886,0.013802167876595552
71.12521667906103,179.50302983847854,452.6530298384785,0.22721140812789584,3.825724550930427,0.021814958682552486,1.3958197504468035,1.4070919236995312,1.5512184718037778,0.8998215118104708,1.8062116407093785,1.0,13.117086973792299,13.0120063643102,16.837730915240627,-1.678359927379258,-16.837730915240627,-2.2794422629621867,-0.003727205218304467,-0.1050806094820988,3,1954.2460235300925,viscosity_screening_salt_test_2_jin_coarse_mesh,left_lower_leg,0.014426421658826528,0.014426468794565378
68.79759596170659,179.42507204814257,452.57507204814254,1.2015546384525222,7.605284817959623,0.02069210493406325,1.3607517911236495,1.3672947447375545,1.4627570614045844,0.9302650638493679,0.6180867680304882,-1.0,14.00182537278866,13.934822047955624,6.329537229996,-4.406060947404615,6.329537229996,-1.7260961454560693,0.0023282073243446138,0.06700332483303699,3,1954.3044684855074,viscosity_screening_salt_test_2_jin_coarse_mesh,test_section_span,-0.014725917135759777,0.014725921382420064
66.64763746835195,179.11119127434887,452.26119127434885,0.5404186502709624,9.679503861711316,0.021814958682552486,0.9956915468453433,0.9990795716606174,1.0368826444445471,0.960274098693908,2.1665186096702755,1.0,8.259626787847685,8.231617186494693,17.91112104820601,-7.385096057753868,-17.91112104820601,-1.3106808342118272,-0.0010549024536734232,-0.02800960135299101,3,1954.5397849016206,viscosity_screening_salt_test_2_jin_coarse_mesh,left_upper_leg,0.013584620917115828,0.013584701822289914
62.705232933531015,174.46137551268083,447.6113755126808,1.205998674108254,-110.04997246275742,0.021821740388825197,2.2794941027696445,2.276245459615526,2.2333782606997006,1.0206484691292268,-11.065576575370342,1.0,18.771032105472493,18.797822004025647,-91.25215045873178,-8.110934500772084,91.25215045873178,13.568100254327256,0.0010091777091885527,0.02678989855315512,3,1958.025751778143,viscosity_screening_salt_test_2_jin_coarse_mesh,upper_leg,0.013545460375350935,0.013557668805934555
90.20420441297262,192.57654766111244,465.7265476611124,2.6257797294901146,15.236077571691059,0.02182132919954016,1.9265793266963516,1.9235863703850271,2.7153993031738257,0.7095012967133483,0.5313558656160511,-1.0,21.00589043445503,21.038574026582065,5.802496454891007,1.2038125541598454,5.802496454891007,12.656519920017358,-0.0010736473863463213,-0.032683592127036996,3,1944.444807218464,viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,-0.015637013928764557,0.015655700000058795
84.74917869256562,183.88155123160396,457.03155123160394,0.13658975743752366,2.930685671843713,0.02181495869709446,2.0553230565100375,2.055492636999149,2.7216709529237395,0.7551695601932036,1.80832445749276,-1.0,24.38881371716718,24.38680161219314,21.456115940349427,-2.2497484190935495,21.456115940349427,-1.3026726219567792,6.331352556575618e-05,0.002012104974041902,3,1950.9634460416664,viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,-0.016289393676131435,0.01628939688072559
96.7702467137881,193.09682209303497,466.24682209303495,0.18991325638492482,3.444197050898691,0.021814958682552486,1.1820123411360015,1.1968446667369597,1.7872441542261426,0.6613603062239698,1.459118236969512,1.0,14.875789124443342,14.69143558718233,18.13563263808102,-1.678359927379258,-18.13563263808102,-2.0521206415341253,-0.0056778500775514695,-0.184353537261012,3,1944.0547574768516,viscosity_screening_salt_test_3_jin_coarse_mesh,left_lower_leg,0.01670160125016056,0.016701637784908324
91.05094038525839,192.29460263332385,465.4446026333238,1.8767668388497558,7.18529171339055,0.02069210493406325,0.8385703565504077,0.850162314082614,1.193009680361188,0.7029032289968741,0.29149750519430384,-1.0,11.166089151147535,11.013839599389172,3.8285478859986224,-4.406060947404615,3.8285478859986224,-1.6307744716112103,0.0046829298694379485,0.1522495517583623,3,1944.656181405797,viscosity_screening_salt_test_3_jin_coarse_mesh,test_section_span,-0.01671841465453071,0.016718431893500474
