source_id,case_label,span_name,time_sample_count,bin_row_count,mean_delta_p_rgh_end_minus_start_pa,mean_dynamic_pressure_pa,mean_wall_heat_per_length_w_m,mean_abs_wall_heat_per_length_w_m,mean_direct_over_shear_gradient_ratio
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,5,170,-5.4231106659126835,0.3638898168168761,-25.840550037942144,25.840550037942144,0.9714086826198521
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_upper_leg,5,195,-9.59983315644587,0.36030816197576543,-25.807146780870646,25.807146780870646,1.9362212363007651
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,lower_leg,5,460,-7.388111704688853,0.33699597124530617,261.43115933064377,275.3288281879635,1.1514844938980024
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,right_leg,5,465,14.876892906083452,0.33576269622156696,-24.268399630906842,24.268399630906842,0.9942125585889929
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,test_section_span,5,135,4.2107775680865895,0.4904378667397103,-37.21249942798912,37.21249942798912,0.8790469463112303
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,upper_leg,5,470,55.17096863420288,0.3295853159046302,-165.76753032592416,165.76753032592416,6.129562161545947
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,left_lower_leg,4,136,-4.5343098175204535,0.24407234705914183,-22.96566126042972,22.96566126042972,0.9816234773780381
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,left_upper_leg,4,156,-7.7069333469329075,0.241722944677709,-23.104268355765516,23.104268355765516,1.4329165385924378
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,lower_leg,4,368,-6.174964704788593,0.22600228424325672,227.59202035466953,240.07177450243194,0.7590626682442696
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,right_leg,4,372,19.892528646018686,0.2251292735665569,-21.646896453317773,21.646896453317773,1.6026129190876428
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,test_section_span,4,108,1.61534856971566,0.3289898310013997,-4.961466886630172,10.601091447444245,0.08922262854141463
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,upper_leg,4,376,60.38400865917474,0.22112103101793157,-163.55305786528356,163.55305786528356,5.635904775795346
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,left_lower_leg,4,136,-3.851632296685841,0.22988902764689134,-22.920749874063176,22.920749874063176,0.8563836695017079
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,left_upper_leg,4,156,-7.970869763113681,0.22771071841351528,-23.082139022879254,23.082139022879254,1.4764475491955418
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,lower_leg,4,368,-5.960185520427561,0.2128504266398135,227.51467546610817,240.0186954966377,0.772083723993309
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,right_leg,4,372,19.669838310724405,0.21202681413095678,-21.654516579579347,21.654516579579347,1.594839420830126
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,test_section_span,4,108,1.9555761265331695,0.30991121648310094,-4.722378816376365,10.806511643483477,0.14418530872807217
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,upper_leg,4,376,62.00837982473897,0.20828597993423104,-163.5719260702919,163.5719260702919,5.502449216328424
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_lower_leg,4,136,-5.337870265866158,0.3356478499500311,-26.794281893555464,26.794281893555464,0.9594969108374884
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,left_upper_leg,4,156,-9.529447199462433,0.33234454602069563,-26.795526422308708,26.795526422308708,1.832808206575964
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,lower_leg,4,368,-7.451823515593944,0.31082401512057367,259.9901438747133,274.46650574915833,1.084504530586722
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,right_leg,4,372,17.037530420806938,0.30968608218536675,-25.154001577637207,25.154001577637207,1.1970454381474787
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,test_section_span,4,108,3.708518865310821,0.45235374953480273,-30.135241768576154,30.135241768576154,0.7757435047476788
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,upper_leg,4,376,56.912471669056536,0.3040225423290182,-166.2792032185531,166.2792032185531,6.102260911869714
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_lower_leg,4,136,-4.937023955608906,0.2902730404868367,-26.497092434630332,26.497092434630332,0.8699111361742
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,left_upper_leg,4,156,-10.411729565106214,0.2874214462134481,-26.559679816409858,26.559679816409858,1.8917887264827908
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,lower_leg,4,368,-7.373807337541721,0.26878661873338017,260.09394272831696,274.5036890411799,1.0528965995729842
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,right_leg,4,372,21.66697872475313,0.2677926046646469,-24.96099805367495,24.96099805367495,1.6345338235079507
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,test_section_span,4,108,3.5102325146590068,0.39118700333276074,-28.284238267814676,28.284238267814676,0.6924245020475149
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,upper_leg,4,376,59.06645670053659,0.2629433328490797,-166.20123603239873,166.20123603239873,5.916951925317542
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,left_lower_leg,4,136,-5.436047652638442,0.43391204707663256,-29.474282467783887,29.474282467783887,0.9127007034558531
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,left_upper_leg,4,156,-10.15684790080351,0.42951836862702786,-29.348724183416405,29.348724183416405,2.0727509501275776
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,lower_leg,4,368,-7.816160245930969,0.40173178179393154,291.8697761911317,307.745051143692,1.2312329335480048
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,right_leg,4,372,11.841127395902289,0.40037310918624397,-27.528288863913204,27.528288863913204,0.6271907606664288
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,test_section_span,4,108,5.536862496440575,0.5846879980652478,-49.17207428722714,49.17207428722714,1.081425103136235
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,upper_leg,4,376,57.33892803358493,0.3928726930652799,-183.71482256699244,183.71482256699244,6.425949385422905
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,left_lower_leg,4,136,-5.476444647125761,0.3799867153076272,-29.44659960279246,29.44659960279246,0.8777801751723424
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,left_upper_leg,4,156,-11.022196578711897,0.37626426930193707,-29.40302276261233,29.40302276261233,2.0740387012634907
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,lower_leg,4,368,-7.886757141804036,0.3519068716241366,291.70681159767486,307.6203078735454,1.2156209671238023
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,right_leg,4,372,15.438703937266904,0.35060889754034347,-27.607553253737272,27.607553253737272,0.9533096499370001
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,test_section_span,4,108,5.125467623993617,0.5121324383580681,-49.273932472697474,49.273932472697474,0.925607036245839
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,upper_leg,4,376,60.155823537666265,0.3441968814458125,-183.7579810654629,183.7579810654629,6.2163530128677875
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,left_lower_leg,4,136,-5.789563435487084,0.5658144661328095,-32.956259113348345,32.956259113348345,0.8957808812351886
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,left_upper_leg,4,156,-11.697919310252734,0.5597878216851359,-32.64120880509123,32.64120880509123,2.5081877341774064
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,lower_leg,4,368,-9.095087299018534,0.5235906286906475,331.88902922382744,349.5970010926233,1.4436184109095926
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,right_leg,4,372,12.212353171434128,0.5220704060673335,-30.602738363702013,30.602738363702013,0.6589165020062531
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,test_section_span,4,108,7.718780088513487,0.7620092901893111,-74.33628352251186,74.33628352251186,1.236157043021444
