case_id,split_role,source_segment_id,physical_role,setup_patch_or_group,setup_value_W,runtime_allowed_now,claim_use_in_this_study,scoring_use_in_this_study,source_property_release_use,claim_boundary
salt_1,train,cooling_branch,cooler,pipeleg_upper_05_cooler,-103.16215407994024,False,train_support_metadata_only,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_1,train,lower_leg,heater,pipeleg_lower_04_05_06_straight_total,232.30000000000004,False,train_support_metadata_only,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_1,train,upcomer,test_section,pipeleg_left_04_test_section,37.0,False,train_support_metadata_only,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_2,train,cooling_branch,cooler,pipeleg_upper_05_cooler,-104.07353581998868,False,train_support_metadata_only,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_2,train,lower_leg,heater,pipeleg_lower_04_05_06_straight_total,265.7,False,train_support_metadata_only,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_2,train,upcomer,test_section,pipeleg_left_04_test_section,37.0,False,train_support_metadata_only,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_3,validation,cooling_branch,cooler,pipeleg_upper_05_cooler,-114.57817713779176,False,protected_metadata_not_used,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_3,validation,lower_leg,heater,pipeleg_lower_04_05_06_straight_total,297.5,False,protected_metadata_not_used,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_3,validation,upcomer,test_section,pipeleg_left_04_test_section,37.0,False,protected_metadata_not_used,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_4,holdout,cooling_branch,cooler,pipeleg_upper_05_cooler,-128.1485764924187,False,protected_metadata_not_used,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_4,holdout,lower_leg,heater,pipeleg_lower_04_05_06_straight_total,337.59999999999997,False,protected_metadata_not_used,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
salt_4,holdout,upcomer,test_section,pipeleg_left_04_test_section,37.0,False,protected_metadata_not_used,not_scored,not_released,"train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
