case_key,case_role,plane_location,span,representative_time_s,Re,Pr,Ri,Gr,Ra,reverse_area_fraction,reverse_mass_fraction,secondary_velocity_fraction,recirculation_band,f6_onset_review_class,fit_admissible_now,single_stream_f_D_allowed,allowed_use_now,reason,source_metric_file
salt2_lo5q,holdout,upcomer_inlet,left_lower_leg,10275,83.1101106,25.146137,70.00886497,7343.917593,179818.9436,0.6177451405,0.5000044571,0.07456212539,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
salt2_lo5q,holdout,upcomer_mid,test_section_span,10275,87.454516,24.79003436,45.11688157,7012.806,169790.3627,0.3692928784,0.5000060995,0.001000505845,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
salt2_lo5q,holdout,upcomer_outlet,left_upper_leg,10275,85.86111594,23.39390824,23.79729264,7352.530627,168780.8103,0.7901396438,0.5000621677,0.7514234306,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
salt2_hi5q,holdout,upcomer_inlet,left_lower_leg,9780,94.87281344,23.64280394,54.20195191,8656.63186,189701.7635,0.6096763649,0.4999936722,0.07839203064,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
salt2_hi5q,holdout,upcomer_mid,test_section_span,9780,100.0030491,23.31936116,78.04208245,10270.7933,225536.2041,0.3748113482,0.4999916556,0.001266755619,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
salt2_hi5q,holdout,upcomer_outlet,left_upper_leg,9780,98.26301912,22.02798319,108.7458056,18053.99502,393529.9123,0.785845516,0.5000672828,0.7572863617,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
salt4_lo5q,training,upcomer_inlet,left_lower_leg,11695,148.9247963,17.48407275,16.86404752,14443.87518,246900.9943,0.5466041262,0.5000026995,0.09664111627,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
salt4_lo5q,training,upcomer_mid,test_section_span,11695,160.035202,17.42258768,29.72248589,14571.42401,251772.333,0.3764033442,0.4999969289,0.003081481808,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
salt4_lo5q,training,upcomer_outlet,left_upper_leg,11695,153.2865418,16.59033213,25.44596167,14116.30551,231974.8746,0.7765350946,0.5000757768,0.7609112209,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
salt4_hi5q,training,upcomer_inlet,left_lower_leg,11399,166.7382592,16.56863999,47.1734398,20764.9592,324402.4242,0.5228637749,0.4999749795,0.1060371437,material_recirculation_diagnostic_only,diagnostic_onset_only_material_recirculation_not_f6_fit,no,no,pressure_onset_diagnostic,Reverse-flow area or mass fraction is material; true single-stream f_D/F6 fitting is invalid.,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv
