source_id,metric,window_count,time_start,time_end,mean,std,min,max,slope_per_s,end_minus_start
val_salt_test_2_coarse_mesh_laminar,mdot_mean_abs_kg_s,50,1675.0,1724.0,0.013614059281850001,1.5267387322378924e-06,0.0136112543475,0.0136168586575,3.146076242490835e-08,1.4633124999999941e-06
val_salt_test_2_coarse_mesh_laminar,tp_mean_K,50,1675.0,1724.0,452.57933114666673,0.010384066639800451,452.55265466666657,452.5986586666667,0.00036102416966591943,0.03022366666658627
val_salt_test_2_coarse_mesh_laminar,TP1_K,50,1675.0,1724.0,454.80237112,0.018444570137188712,454.769737,454.855484,0.00036366184873757695,0.02334000000001879
val_salt_test_2_coarse_mesh_laminar,TP4_K,50,1675.0,1724.0,453.86774930000007,0.006779667066310027,453.856296,453.878949,0.0004693903001178189,0.022652999999991152
val_salt_test_2_coarse_mesh_laminar,TP6_K,50,1675.0,1724.0,456.39078252,0.0067041469531630635,456.378877,456.401732,0.0004643123169249206,0.022854999999992742
val_salt_test_2_coarse_mesh_laminar,TW5_K,50,1675.0,1724.0,460.94738857,0.007572738436335524,460.93337149999996,460.96482075,0.00036912444177412176,0.023234000000002197
val_salt_test_2_coarse_mesh_laminar,TW9_K,50,1675.0,1724.0,445.290310555,0.006627263374364998,445.278953,445.3014905,0.00045923021608572416,0.022537499999998545
val_salt_test_2_coarse_mesh_laminar,ambient_proxy_w,50,5243.0,5292.0,187.91592762746004,0.012532980037031424,187.89343609933002,187.93580474721,-4.055211955218102e-05,0.005869548659973134
val_salt_test_2_coarse_mesh_laminar,section_downcomer_net_q_w,50,5243.0,5292.0,-22.174551587859995,0.000263321163183935,-22.174969,-22.174065352,-1.7383586890814612e-05,-0.0009036480000013114
val_salt_test_2_coarse_mesh_laminar,section_heater_net_q_w,50,5243.0,5292.0,244.6614148024,0.0002558694111137937,244.66103787999998,244.66190233,-1.7215073228896116e-05,-0.0007784700000286193
val_salt_test_2_coarse_mesh_laminar,section_upcomer_net_q_w,50,5243.0,5292.0,-19.221380272396,0.00018612387920292336,-19.22170305239,-19.22105604523,-1.2895665311970036e-05,-0.0006470071600013227
val_salt_test_2_coarse_mesh_laminar,section_test_section_net_q_w,50,5243.0,5292.0,-7.381804315619999,0.0004063736885257017,-7.382560755,-7.381161201,-2.805894266508879e-05,-0.001399553999999803
val_salt_test_2_coarse_mesh_laminar,section_cooling_branch_net_q_w,50,5243.0,5292.0,-136.3507400018,3.841877590154554e-09,-136.35074001,-136.35074,1.0708237754163881e-10,1.0000007932831068e-08
viscosity_screening_salt_test_2_jin_coarse_mesh,mdot_mean_abs_kg_s,50,2383.0,2432.0,0.01316312608375,1.4973536421328281e-06,0.0131606408975,0.013165563744999999,2.6043169147698437e-08,3.9106250000059406e-07
viscosity_screening_salt_test_2_jin_coarse_mesh,tp_mean_K,50,2383.0,2432.0,447.89850816,0.008149992254719478,447.8783470000001,447.9153708333334,0.0002748472669080775,0.0136593333332371
viscosity_screening_salt_test_2_jin_coarse_mesh,TP1_K,50,2383.0,2432.0,450.35745552000003,0.019026317560935067,450.330645,450.411116,0.00040891246098498883,0.016702999999949952
viscosity_screening_salt_test_2_jin_coarse_mesh,TP4_K,50,2383.0,2432.0,449.12628548,0.0037505781220512945,449.11956,449.132639,0.00025930919567822844,0.013079000000004726
viscosity_screening_salt_test_2_jin_coarse_mesh,TP6_K,50,2383.0,2432.0,451.81800182,0.0038414196057681817,451.811864,451.82455,0.0002656614165680707,0.012685999999973774
viscosity_screening_salt_test_2_jin_coarse_mesh,TW5_K,50,2383.0,2432.0,456.50481866000007,0.006885684764378538,456.49275275,456.51960475,0.0003246122208890807,0.00551800000005187
viscosity_screening_salt_test_2_jin_coarse_mesh,TW9_K,50,2383.0,2432.0,440.72466109500004,0.003672579371129261,440.71849050000003,440.7309215,0.00025446058823565493,0.01243099999999231
viscosity_screening_salt_test_2_jin_coarse_mesh,ambient_proxy_w,50,2383.0,2432.0,186.88576337949303,0.009072215887255526,186.86844931582002,186.89838651377,-0.0001455303594056486,-0.0026858741700266364
viscosity_screening_salt_test_2_jin_coarse_mesh,section_downcomer_net_q_w,50,2383.0,2432.0,-23.021409043060004,0.0006766139386672501,-23.0226237,-23.020305077,-4.6647878463348155e-05,-0.002164837999998781
viscosity_screening_salt_test_2_jin_coarse_mesh,section_heater_net_q_w,50,2383.0,2432.0,243.59728701379998,0.0005313032330216205,243.59637937000002,243.59819477000002,-3.6801922208633686e-05,-0.0018153999999981352
viscosity_screening_salt_test_2_jin_coarse_mesh,section_upcomer_net_q_w,50,2383.0,2432.0,-20.000334668831,0.000558914734181436,-20.001287434800002,-19.99938757437,-3.872846270690538e-05,-0.0018998604300008992
viscosity_screening_salt_test_2_jin_coarse_mesh,section_test_section_net_q_w,50,2383.0,2432.0,-5.49737284782,0.0012757054352253755,-5.499522598,-5.49519888,-8.83997086674776e-05,-0.0043237180000001985
viscosity_screening_salt_test_2_jin_coarse_mesh,section_cooling_branch_net_q_w,50,2383.0,2432.0,-136.3507399,0.0,-136.3507399,-136.3507399,-2.303934784280602e-16,0.0
viscosity_screening_salt_test_2_kirst_coarse_mesh,mdot_mean_abs_kg_s,50,538.0,586.560240964,0.0122435612669,7.268295122243645e-10,0.012243559795000001,0.012243562745,1.43944400334005e-11,9.274999986791377e-10
viscosity_screening_salt_test_2_kirst_coarse_mesh,tp_mean_K,50,538.0,586.560241,446.64690044,9.728308670597993e-07,446.6468998333334,446.64690199999995,5.247873360704164e-08,2.1666665475095215e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,TP1_K,50,538.0,586.560241,449.51787240000004,2.244994426396299e-06,449.517871,449.517876,1.2110477824549515e-07,4.9999999873762135e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,TP4_K,50,538.0,586.560241,447.69572312,1.7959955411170393e-06,447.695722,447.695726,9.688382252781918e-08,3.999999989900971e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,TP6_K,50,538.0,586.560241,450.70730067999995,2.6939933371981907e-06,450.707299,450.707305,1.4532573459179307e-07,6.000000041694875e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,TW5_K,50,538.0,586.560241,455.8681017899999,2.4694938690359298e-06,455.86810025,455.86810575,1.332152558471696e-07,5.499999986113835e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,TW9_K,50,538.0,586.560241,439.81934594000006,1.9082452496755388e-06,439.81934475,439.819349,1.0293906047144465e-07,4.249999960848072e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,ambient_proxy_w,50,538.0,586.560241,188.09287382721234,7.284477464817629e-06,188.09286214599,188.09287837015998,-3.9295302407300645e-07,-1.622316995053552e-05
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_downcomer_net_q_w,50,538.0,586.560241,-22.847201191559996,4.904316538377316e-07,-22.847201978,-22.847200885,-2.6459091224466886e-08,-1.0930000016173835e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_heater_net_q_w,50,538.0,586.560241,243.6595116232,3.6368910575389525e-07,243.65951103999998,243.65951185,-1.9618974493060896e-08,-8.10000017281709e-07
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_upcomer_net_q_w,50,538.0,586.560241,-19.8040440057964,3.9854488222032893e-07,-19.80404464489,-19.804043757259997,-2.1499246918942625e-08,-8.876300015003835e-07
viscosity_screening_salt_test_2_kirst_coarse_mesh,section_test_section_net_q_w,50,538.0,586.560241,-5.039729807,8.979977725524751e-07,-5.039731247,-5.039729247,-4.844191132462876e-08,-1.9999999993913775e-06
