source_id,monitor,status,role,norm_basis,norm_scale,n_total,t_start_s,t_end_s,window_start_s,window_end_s,n_window,window_mean,window_std,window_cv,drift_slope_per_s,drift_over_window,drift_frac_of_mean,peak_to_peak,amp_frac_of_mean,lag1_autocorr,n_eff,stderr_autocorr_corrected,stderr_frac_of_mean,last_instantaneous_value,last_minus_windowmean_frac,verdict
viscosity_screening_salt_test_1_jin_coarse_mesh,mdot::mdot_pipeleg_left_04_test_section,assessed,hydraulic,own_mean,0.011330539952351483,3231,0.0,3230.0,2423.0,3230.0,808,-0.011330539952351483,4.2459291635525063e-05,0.0037473317082927964,1.817458466490526e-07,0.00014666889824578545,0.012944563883325483,0.00014278472000000056,0.012601757780340181,0.9964658901387492,1.4303078164246488,3.5502422527363256e-05,0.0031333389826665114,-0.01126477119,0.005804556766761477,quasi_stationary
viscosity_screening_salt_test_1_jin_coarse_mesh,mdot::mdot_pipeleg_lower_05_straight,assessed,hydraulic,own_mean,0.011331164748366337,3231,0.0,3230.0,2423.0,3230.0,808,-0.011331164748366337,4.2540622739349016e-05,0.00375430272915962,1.821047803882479e-07,0.00014695855777331604,0.01296941321010302,0.00014366872999999926,0.012679078734665172,0.9964383584383159,1.4414701909914778,3.543243590823967e-05,0.0031269897398101213,-0.01126466523,0.0058687275177006495,quasi_stationary
viscosity_screening_salt_test_1_jin_coarse_mesh,mdot::mdot_pipeleg_right_02_middle,assessed,hydraulic,own_mean,0.01133191497253713,3231,0.0,3230.0,2423.0,3230.0,808,-0.01133191497253713,4.264509041513452e-05,0.0037632730671280897,1.825649875065514e-07,0.00014732994491778697,0.013001328131638895,0.00014461636999999958,0.012761865081981027,0.9964132618679657,1.4516455415508762,3.539474169241242e-05,0.003123456342391511,-0.01126482298,0.005920622657311337,quasi_stationary
viscosity_screening_salt_test_1_jin_coarse_mesh,mdot::mdot_pipeleg_upper_05_cooler,assessed,hydraulic,own_mean,0.011329874384467822,3231,0.0,3230.0,2423.0,3230.0,808,-0.011329874384467822,4.23791612812972e-05,0.0037404793595412662,1.8138962135449722e-07,0.00014638142443307927,0.012919951225033373,0.0001424842699999998,0.012575979676820791,0.9964912821666309,1.4200132175311206,3.5563636612590956e-05,0.003138925940904103,-0.01126489285,0.005735415262582816,quasi_stationary
viscosity_screening_salt_test_1_jin_coarse_mesh,wall_duty::gross,assessed,thermal_duty,own_mean,437.5665496542451,3230,1.0,3230.0,2423.0,3230.0,808,437.5665496542451,0.20493294190077715,0.00046834691103035735,-0.0008770110778760043,-0.7077479398459354,0.001617463538758119,0.6903835808298595,0.001577779611753651,0.9964471289014347,1.4379142858746221,0.17090126420427595,0.00039057204975864393,437.2521575184001,-0.0007185013024724906,stationary
viscosity_screening_salt_test_1_jin_coarse_mesh,wall_duty::heat_in,assessed,thermal_duty,own_mean,213.52130897485014,3230,1.0,3230.0,2423.0,3230.0,808,213.52130897485014,0.2424297002449965,0.0011353887881679827,0.0010380099444577727,0.8376740251774226,0.003923140173686782,0.8125676002999853,0.003805557413455603,0.9964923520854052,1.4195794499448962,0.20347261780405707,0.000952938227949995,213.8980307444,0.0017643286815660097,stationary
viscosity_screening_salt_test_1_jin_coarse_mesh,wall_duty::heat_out,assessed,thermal_duty,own_mean,224.045240679395,3230,1.0,3230.0,2423.0,3230.0,808,-224.045240679395,0.4473526095966778,0.0019967065947936466,0.0019150210223337094,1.5454219650233034,0.006897812068388351,1.502951181129987,0.006708248640196223,0.9964717496345941,1.4279321987750506,0.37436581261059665,0.001670938474191058,-223.354126774,0.0030847069248123764,stationary
viscosity_screening_salt_test_1_jin_coarse_mesh,wall_duty::net_imbalance,assessed,conservation,physical_scale,437.5665496542451,3230,1.0,3230.0,2423.0,3230.0,808,-10.523931704544884,0.6897793292579641,0.0015763986753626659,0.0029530309667914843,2.3830959902007276,0.0054462481011946515,2.3155187814300096,0.005291809401929098,0.9964790126507199,1.4249875707138349,0.5778360558740121,0.0013205672516114514,-9.456096029600017,0.002440396039845015,stationary
viscosity_screening_salt_test_1_jin_coarse_mesh,total_Q_net,assessed,conservation,physical_scale,437.5665496542451,3230,1.0,3230.0,2423.0,3230.0,808,-10.523932326732671,0.6897788181944786,0.0015763975073952198,0.002953028954962617,2.383094366654832,0.005446244390797006,2.3155,0.005291766479475304,0.9964790657066325,1.4249660604550518,0.5778399890285213,0.0013205762403115985,-9.4561,0.0024403883879525264,stationary
viscosity_screening_salt_test_2_jin_coarse_mesh,mdot::mdot_pipeleg_left_04_test_section,assessed,hydraulic,own_mean,0.01315676744692939,2433,0.0,2432.0,1824.0,2432.0,609,-0.01315676744692939,4.466817896832039e-06,0.00033950724711445234,-2.4031420978784006e-08,-1.4611103955100675e-05,0.0011105390449468427,1.8412729999998587e-05,0.001399487379728359,0.9886784249559484,3.467045810576523,2.398934871369951e-06,0.00018233467157085227,-0.01316158445,-0.00036612360065184065,stationary
viscosity_screening_salt_test_2_jin_coarse_mesh,mdot::mdot_pipeleg_lower_05_straight,assessed,hydraulic,own_mean,0.013156758758587848,2433,0.0,2432.0,1824.0,2432.0,609,-0.013156758758587848,4.4574268902003316e-06,0.0003387936931876039,-2.399034627481822e-08,-1.458613053508948e-05,0.0011086416345187323,1.8360499999999988e-05,0.0013955184811772494,0.9887220329987669,3.4536158345841574,2.398541379364792e-06,0.00018230488400489866,-0.01316159621,-0.00036767805056802023,stationary
viscosity_screening_salt_test_2_jin_coarse_mesh,mdot::mdot_pipeleg_right_02_middle,assessed,hydraulic,own_mean,0.013156841734236454,2433,0.0,2432.0,1824.0,2432.0,609,-0.013156841734236454,4.450881275154507e-06,0.00033829404997496617,-2.3919294387575e-08,-1.45429309876456e-05,0.001105351214326938,1.836778000000039e-05,0.0013960630044066078,0.9884337053128321,3.5424230869075113,2.3648075052980457e-06,0.0001797397546513305,-0.01316157834,-0.00036001084904908784,stationary
viscosity_screening_salt_test_2_jin_coarse_mesh,mdot::mdot_pipeleg_upper_05_cooler,assessed,hydraulic,own_mean,0.013156857684302135,2433,0.0,2432.0,1824.0,2432.0,609,-0.013156857684302135,4.45826113569928e-06,0.0003388545534712725,-2.3982531646209227e-08,-1.458137924089521e-05,0.0011082721718798187,1.838248000000063e-05,0.0013971786000188595,0.9886561059462117,3.4739196274813082,2.3919694016766586e-06,0.00018180400359050727,-0.01316166352,-0.0003652723023369902,stationary
viscosity_screening_salt_test_2_jin_coarse_mesh,wall_duty::gross,assessed,thermal_duty,own_mean,486.86950027088136,2432,1.0,2432.0,1825.0,2432.0,608,486.86950027088136,0.03511415545362281,7.212231498191243e-05,-0.00019215681819646394,-0.11663918864525362,0.00023956971751230803,0.14186163295005372,0.0002913750663599294,0.9901623618366546,3.0054251442048474,0.020254861118758166,4.160223860292932e-05,486.83075409439994,-7.958226272105236e-05,stationary
viscosity_screening_salt_test_2_jin_coarse_mesh,wall_duty::heat_in,assessed,thermal_duty,own_mean,243.60873153021384,2432,1.0,2432.0,1825.0,2432.0,608,243.60873153021384,0.007542442320193283,3.0961297129277255e-05,-4.2900088013413146e-05,-0.02604035342414178,0.00010689417107741105,0.026133679999986725,0.00010727727136802347,0.9950235197233923,1.5166237281237582,0.006124534345598274,2.5140865465401727e-05,243.59637937000002,-5.0704915773064485e-05,stationary
viscosity_screening_salt_test_2_jin_coarse_mesh,wall_duty::heat_out,assessed,thermal_duty,own_mean,243.2607687406676,2432,1.0,2432.0,1825.0,2432.0,608,-243.2607687406676,0.02790406398806029,0.00011470844284722254,0.00014925673018301627,0.09059883522109088,0.00037243504445912264,0.11626048295005376,0.00047792532906937936,0.986771759186828,4.048160226366622,0.013868791284115405,5.701203427051763e-05,-243.2343747244,0.00010850091613309003,stationary
viscosity_screening_salt_test_2_jin_coarse_mesh,wall_duty::net_imbalance,assessed,conservation,physical_scale,486.86950027088136,2432,1.0,2432.0,1825.0,2432.0,608,0.3479627895461935,0.02092956122772798,4.2988031117339095e-05,0.00010635664216964886,0.06455848179697686,0.00013259914979487977,0.09065933294997741,0.00018620869226668944,0.9793712512842557,6.336496607715625,0.008314488183469769,1.707744719856924e-05,0.36200464559998835,2.8841108440726637e-05,stationary
viscosity_screening_salt_test_2_jin_coarse_mesh,total_Q_net,assessed,conservation,physical_scale,486.86950027088136,2432,1.0,2432.0,1825.0,2432.0,608,0.34796275986842107,0.020929559272377943,4.298802710117041e-05,0.00010635661476235034,0.06455846516074666,0.00013259911562508647,0.09065900000000005,0.0001862080084079199,0.9793712714090396,6.336490361596274,0.008314491504638507,1.70774540200455e-05,0.362005,2.8841897312865606e-05,stationary
viscosity_screening_salt_test_3_jin_coarse_mesh,mdot::mdot_pipeleg_left_04_test_section,assessed,hydraulic,own_mean,0.014922063167821941,2516,0.0,2515.0,1887.0,2515.0,629,-0.014922063167821941,6.005727921584438e-06,0.00040247302628601913,-2.495342370020649e-08,-1.5670750083729677e-05,0.0010501731501527357,2.9371610000000423e-05,0.001968334383099088,0.9876450518427866,3.9097837834186353,3.037311139321548e-06,0.00020354498604933068,-0.01492551088,-0.00023104795491636122,stationary
viscosity_screening_salt_test_3_jin_coarse_mesh,mdot::mdot_pipeleg_lower_05_straight,assessed,hydraulic,own_mean,0.014922014389634338,2516,0.0,2515.0,1887.0,2515.0,629,-0.014922014389634338,6.0054279091514855e-06,0.0004024542365622694,-2.492457970607671e-08,-1.5652636055416173e-05,0.0010489626699656158,2.9378959999999676e-05,0.0019688333781803574,0.9876725931354081,3.901014153239907,3.0405713215802834e-06,0.00020376413278976822,-0.0149254384,-0.000229460331310235,stationary
viscosity_screening_salt_test_3_jin_coarse_mesh,mdot::mdot_pipeleg_right_02_middle,assessed,hydraulic,own_mean,0.014922040394085848,2516,0.0,2515.0,1887.0,2515.0,629,-0.014922040394085848,5.987143197105025e-06,0.00040122818589058033,-2.4872227321847187e-08,-1.5619758758120035e-05,0.0010467575710564835,2.9386640000000214e-05,0.0019693446220429224,0.9878320268062938,3.850252453743683,3.051230678518614e-06,0.00020447811411420175,-0.0149254473,-0.00022831367723024018,stationary
viscosity_screening_salt_test_3_jin_coarse_mesh,mdot::mdot_pipeleg_upper_05_cooler,assessed,hydraulic,own_mean,0.014922199073990458,2516,0.0,2515.0,1887.0,2515.0,629,-0.014922199073990458,5.9962746850287644e-06,0.00040183585913153584,-2.4893880588074384e-08,-1.5633357009310712e-05,0.001047657716653828,2.9326609999999823e-05,0.0019653008148856825,0.9876276145302809,3.9153362549213786,3.0303792698584657e-06,0.00020307859819002462,-0.01492563987,-0.00023058236875682733,stationary
viscosity_screening_salt_test_3_jin_coarse_mesh,wall_duty::gross,assessed,thermal_duty,own_mean,545.5848243715496,2515,1.0,2515.0,1887.0,2515.0,629,545.5848243715496,0.022708242811820267,4.162183733386926e-05,-2.891694794566642e-05,-0.01815984330987851,3.328509609994475e-05,0.10256492270002582,0.00018799079101617004,0.9161659830864783,27.51932614609269,0.0043287712018666305,7.934185498749662e-06,545.5984915787701,2.5050563377028855e-05,stationary
viscosity_screening_salt_test_3_jin_coarse_mesh,wall_duty::heat_in,assessed,thermal_duty,own_mean,273.30537867833067,2515,1.0,2515.0,1887.0,2515.0,629,273.30537867833067,0.01218559121898662,4.458599123776692e-05,-6.700020401891067e-05,-0.0420761281238759,0.00015395279934610358,0.0416331299999797,0.00015233190872902726,0.9953232342220497,1.4742902923583983,0.010035871735591652,3.672035941672215e-05,273.28549393000003,-7.275652029535433e-05,stationary
viscosity_screening_salt_test_3_jin_coarse_mesh,wall_duty::heat_out,assessed,thermal_duty,own_mean,272.279445693219,2515,1.0,2515.0,1887.0,2515.0,629,-272.279445693219,0.02307257168407073,8.473857299557938e-05,-3.8083256073121096e-05,-0.02391628481392005,8.783727597589889e-05,0.10999099594994277,0.0004039636398917572,0.9179961351974948,26.892875337032198,0.004449153449325093,1.6340394105025523e-05,-272.31299764876997,-0.0001232261784049388,stationary
viscosity_screening_salt_test_3_jin_coarse_mesh,wall_duty::net_imbalance,assessed,conservation,physical_scale,545.5848243715496,2515,1.0,2515.0,1887.0,2515.0,629,1.0259329851117196,0.02908608092103984,5.331174846100902e-05,-0.00010508346009204896,-0.06599241293780675,0.00012095720040201328,0.14284593792001132,0.0002618216848031894,0.9462563381318,17.369121760983862,0.0069790494931470295,1.2791868800944168e-05,0.9724962812299758,-9.794389707099478e-05,stationary
viscosity_screening_salt_test_3_jin_coarse_mesh,total_Q_net,assessed,conservation,physical_scale,545.5848243715496,2515,1.0,2515.0,1887.0,2515.0,629,1.02593306836248,0.029086141178673072,5.3311858906957186e-05,-0.00010508366988730422,-0.06599254468922705,0.00012095744188860604,0.14285100000000006,0.0002618309630671048,0.9462557712251464,17.36931003580428,0.006979026126722341,1.2791825972728198e-05,0.972496,-9.79445651261165e-05,stationary
