source_id,time_s,feature_name,feature_kind,start_patch,end_patch,start_p_pa,end_p_pa,delta_p_pa,start_p_rgh_pa,end_p_rgh_pa,delta_p_rgh_pa,abs_delta_p_rgh_pa,profile_dp_pa,wall_dp_pa,minor_residual_dp_pa,minor_k_reference,warning_flag,note
val_salt_test_2_coarse_mesh_laminar,6823.0,corner_lower_left,corner,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN. Missing both start and end patch reductions for this retained time.
val_salt_test_2_coarse_mesh_laminar,6824.0,corner_lower_left,corner,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,-342.4225273,-3.877283933,338.545243367,-6.122710888,-5.595031124,0.5276797640000002,0.5276797640000002,nan,nan,nan,nan,0,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN.
val_salt_test_2_coarse_mesh_laminar,6825.0,corner_lower_left,corner,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,-342.4069197,-3.861704505,338.545215195,-6.107097348,-5.579448631,0.5276487169999999,0.5276487169999999,nan,nan,nan,nan,0,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN.
val_salt_test_2_coarse_mesh_laminar,6826.0,corner_lower_left,corner,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,-342.3797772,-3.834641082,338.54513611799996,-6.079951035,-5.552384237,0.5275667979999996,0.5275667979999996,nan,nan,nan,nan,0,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN.
val_salt_test_2_coarse_mesh_laminar,6823.0,corner_lower_right,corner,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN. Missing both start and end patch reductions for this retained time.
val_salt_test_2_coarse_mesh_laminar,6824.0,corner_lower_right,corner,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,4708.547677,4370.696334,-337.85134299999936,-7.618058507,-4.963263419,2.654795088,2.654795088,nan,nan,nan,nan,1,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN. delta_p_pa and delta_p_rgh_pa have inconsistent nonzero signs.
val_salt_test_2_coarse_mesh_laminar,6825.0,corner_lower_right,corner,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,4708.565177,4370.714133,-337.851044,-7.601041511,-4.946289089,2.6547524219999996,2.6547524219999996,nan,nan,nan,nan,1,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN. delta_p_pa and delta_p_rgh_pa have inconsistent nonzero signs.
val_salt_test_2_coarse_mesh_laminar,6826.0,corner_lower_right,corner,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,4708.592335,4370.740849,-337.8514860000005,-7.571125276,-4.922153621,2.6489716550000004,2.6489716550000004,nan,nan,nan,nan,1,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN. delta_p_pa and delta_p_rgh_pa have inconsistent nonzero signs.
val_salt_test_2_coarse_mesh_laminar,6823.0,corner_upper_right,corner,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN. Missing both start and end patch reductions for this retained time.
val_salt_test_2_coarse_mesh_laminar,6824.0,corner_upper_right,corner,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,-13162.41472,-13496.20599,-333.7912699999997,4.838406033,12.6684403,7.830034267,7.830034267,nan,nan,nan,nan,1,delta columns use end minus start in the FEATURE_BUDGETS geometric patch order. profile_dp_pa and wall_dp_pa are deferred in this first extractor; minor_residual_dp_pa and minor_k_reference therefore remain NaN. delta_p_pa and delta_p_rgh_pa have inconsistent nonzero signs.
