case_id,split_assignment,source_id,model_id,model_family,eta_heater,test_section_fluid_fraction,test_section_external_loss_W,delta_Q_vs_heater_only_W,predicted_Tmean_K,cfd_Tmean_K,Tmean_error_vs_cfd_K,abs_Tmean_error_vs_cfd_K,fitted_on_case,runtime_source_class,cfd_target_use,diagnostic_cfd_quantities_excluded_from_runtime,forbidden_runtime_inputs_used,score_limit
salt_2,train,viscosity_screening_salt_test_2_jin_coarse_mesh,C0_current_37W_test_source,rejected_current_setup,1,1,0,37,484.023334622,450.3,33.723334622,33.723334622,no,predictive_setup_assumption_rejected,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_3,validation,viscosity_screening_salt_test_3_jin_coarse_mesh,C0_current_37W_test_source,rejected_current_setup,1,1,0,37,498.059921812,463.7,34.359921812,34.359921812,no,predictive_setup_assumption_rejected,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_4,holdout,viscosity_screening_salt_test_4_jin_coarse_mesh,C0_current_37W_test_source,rejected_current_setup,1,1,0,37,514.237598529,479.2,35.037598529,35.037598529,no,predictive_setup_assumption_rejected,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_2,train,viscosity_screening_salt_test_2_jin_coarse_mesh,C1_heater_only_unfitted,recommended_unfitted_setup,1,0,0,0,452.621871518,450.3,2.321871518,2.321871518,no,predictive_setup_assumption_unfitted,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_3,validation,viscosity_screening_salt_test_3_jin_coarse_mesh,C1_heater_only_unfitted,recommended_unfitted_setup,1,0,0,0,468.249397787,463.7,4.549397787,4.549397787,no,predictive_setup_assumption_unfitted,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_4,holdout,viscosity_screening_salt_test_4_jin_coarse_mesh,C1_heater_only_unfitted,recommended_unfitted_setup,1,0,0,0,486.155628973,479.2,6.955628973,6.955628973,no,predictive_setup_assumption_unfitted,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_2,train,viscosity_screening_salt_test_2_jin_coarse_mesh,C2_eta_heater_fit_salt2,one_scalar_train_only_candidate,0.989703290269,0,0,-2.73583577553,450.3,450.3,5.92876858718e-11,5.92876858718e-11,yes,calibrated_parameter_candidate_train_only,fit_target_train_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_3,validation,viscosity_screening_salt_test_3_jin_coarse_mesh,C2_eta_heater_fit_salt2,one_scalar_train_only_candidate,0.989703290269,0,0,-3.06327114497,465.781351353,463.7,2.08135135288,2.08135135288,no,calibrated_parameter_candidate_train_only,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_4,holdout,viscosity_screening_salt_test_4_jin_coarse_mesh,C2_eta_heater_fit_salt2,one_scalar_train_only_candidate,0.989703290269,0,0,-3.47616920519,483.517313357,479.2,4.31731335701,4.31731335701,no,calibrated_parameter_candidate_train_only,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_2,train,viscosity_screening_salt_test_2_jin_coarse_mesh,C3_test_section_external_loss_fit_salt2,one_scalar_train_only_candidate,1,0,2.7358357756,-2.7358357756,450.3,450.3,-2.8990143619e-12,2.8990143619e-12,yes,calibrated_parameter_candidate_train_only,fit_target_train_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_3,validation,viscosity_screening_salt_test_3_jin_coarse_mesh,C3_test_section_external_loss_fit_salt2,one_scalar_train_only_candidate,1,0,2.7358357756,-2.7358357756,466.045162703,463.7,2.34516270276,2.34516270276,no,calibrated_parameter_candidate_train_only,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
salt_4,holdout,viscosity_screening_salt_test_4_jin_coarse_mesh,C3_test_section_external_loss_fit_salt2,one_scalar_train_only_candidate,1,0,2.7358357756,-2.7358357756,484.079205812,479.2,4.8792058119,4.8792058119,no,calibrated_parameter_candidate_train_only,score_target_only,realized_wallHeatFlux;cooler_duty;mdot;validation_or_holdout_temperatures,false,linearized_Tmean_proxy_from_existing_forward_v0_evidence
