source_id,case_label,span_name,s_mid_m,loop_s_m,loop_s_fraction,mean_darcy_f_shear,mean_darcy_f_pressure_drop_prgh,mean_dp_major_gradient_direct_prgh_pa_per_m,mean_effective_htc_w_m2_k,mean_effective_ua_per_m_w_m_k,mean_effective_thermal_resistance_k_m_w,mean_momentum_resistance_direct_prgh_pa_s_kg_m
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.0,3.3647245534398618,0.912288173455584,nan,nan,nan,nan,nan,nan,nan
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.009803060606060605,3.374527614045922,0.9149461075932935,nan,nan,nan,nan,nan,nan,nan
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.01960612121212121,3.384330674651983,0.9176040417310032,0.25321067775867284,nan,nan,45.72734622820818,2.1918432552454252,0.45623700483210766,nan
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.029409181818181813,3.3941337352580434,0.9202619758687127,1.5817898587232386,2.7877927990495137,34.49310702502886,51.47071512103662,3.700709175419921,0.2702184783528884,2519.495771718867
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.03921224242424242,3.4039367958641042,0.9229199100064224,1.6711726161369262,2.6499124684841804,32.787126210413604,58.427358588826635,4.2008870775694405,0.2380449616026879,2394.885036255398
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.04901530303030303,3.4137398564701646,0.9255778441441318,1.0563964913278054,1.3034227632283755,29.0616144975198,65.9318867348472,4.213740010992148,0.23731886664573004,2122.7607827374277
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.05881836363636363,3.4235429170762255,0.9282357782818415,1.662745701733871,2.1647767099962425,26.784585534467663,73.26464209952321,5.267677602962787,0.1898369793369237,1956.4387163394397
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.06862142424242423,3.433345977682286,0.930893712419551,1.6088697583430054,1.9222798452758976,23.784193853776593,80.27737796924418,5.771888510404892,0.17325352056967686,1737.2797365087936
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.07842448484848484,3.4431490382883467,0.9335516465572606,0.974293355447086,0.9347273246005564,20.841039272021202,86.1795143058999,5.507776069281022,0.18156148554546894,1522.3015520695112
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.08822754545454545,3.452952098894407,0.9362095806949702,1.5246557712300302,1.6126715956706519,19.95343911198423,91.45632004123378,6.575646791206216,0.15207629565420194,1457.4681680739689
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.09803060606060605,3.462755159500468,0.9388675148326798,1.496606648667472,1.534594400129445,18.987396695160392,96.53071047702414,6.940492016450515,0.14408200507367283,1386.9050904246924
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.10783366666666666,3.4725582201065284,0.9415254489703894,0.9222610393433734,0.7936053361086344,17.694529440659174,100.92100893694553,6.449912385286933,0.1550408666544124,1292.4695968986803
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.11763672727272725,3.482361280712589,0.944183383108099,1.4629462366627588,1.4184216149851658,17.550001756561933,104.94174711600313,7.545239764466835,0.13253389384951492,1281.9127952376134
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.12743978787878787,3.4921643413186496,0.9468413172458084,1.4513885609695225,1.3707895422523066,16.960654449157282,108.8307921636333,7.824859440578623,0.1277978235126708,1238.86483063102
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,left_lower_leg,0.13724284848484847,3.50196740192471,0.949499251383518,0.9015749808552819,0.7137238353316739,15.913460815768747,112.21546401074764,7.1717466835458605,0.1394360466767558,1162.3741876094625
