role_row_index,source_family,parent_segment,patch_group,h_W_m2K,area_m2,coverage_multiplier,hA_W_K,recomputed_hA_W_K,relative_hA_mismatch,h_area_unit_check,h_magnitude_screen,source_path_wallHeatFlux_present,admissibility_concern,claim_boundary
1,cooling_branch,top_horizontal_inlet,ambient_wall,4.045201782,0.00814292,1.0,0.03293975449468344,0.03293975449468344,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
2,cooling_branch,cooled_incline_pre_hx,ambient_wall,4.045201782,0.00814292,1.0,0.03293975449468344,0.03293975449468344,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
3,cooling_branch,cooled_incline_post_hx,ambient_wall,4.045201782,0.00814292,1.0,0.03293975449468344,0.03293975449468344,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
4,cooling_branch,top_horizontal_exit,ambient_wall,4.045201782,0.00814292,1.0,0.03293975449468344,0.03293975449468344,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
5,downcomer,right_vertical,ambient_wall,3.42388628,0.063435,1.0,0.2171942261718,0.2171942261718,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
6,junction,top_horizontal_inlet,junction_other,9.621920204,0.010619699,1.0,0.1021818963684986,0.1021818963684986,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
7,junction,top_horizontal_exit,junction_other,9.621920204,0.010619699,1.0,0.1021818963684986,0.1021818963684986,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
8,junction,bottom_horizontal_inlet,junction_other,9.621920204,0.010619699,1.0,0.1021818963684986,0.1021818963684986,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
9,junction,bottom_horizontal_exit,junction_other,9.621920204,0.010619699,1.0,0.1021818963684986,0.1021818963684986,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
10,lower_leg,heated_incline,ambient_wall,3.945999179,0.016563776,1.0,0.06536064649713991,0.06536064649713991,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
11,upcomer,left_lower_vertical,ambient_wall,3.703887805,0.025156559,1.0,0.09317707209586298,0.09317707209586298,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
12,upcomer,left_upper_vertical,ambient_wall,3.703887805,0.025156559,1.0,0.09317707209586298,0.09317707209586298,0.0,pass,plausible_order_of_magnitude,True,"magnitude plausible, but independent physical basis needed before repair/admission","train-only diagnostic post-processing; no Fluid run, no fitting, no model selection, no repair execution, no freeze/admission, no validation/holdout/external-test scoring"
