wall_candidate_id,case_id,split_role,one_d_segment,role,runtime_drive_selector,score_only_proxy_field,score_only_proxy_drive_K,ambient_K,hA_W_K,coverage_multiplier,proxy_loss_W_score_only,target_loss_W_score_only,proxy_error_W_score_only,runtime_use,source_path
WTD1_upcomer_test_section_pipe_outer_wall_drive,salt_2,train,upcomer,ambient_wall,pipe_outer_wall_temperature,T_wall_shell_K,451.422094,299.19,0.186354144,1.108445021,31.44556722,20.08050515,11.36506208,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD1_upcomer_test_section_pipe_outer_wall_drive,salt_2,train,upcomer,test_section,pipe_outer_wall_temperature,T_wall_shell_K,451.7409559,299.19,0.091720624,0.6370116566,8.913110966,5.679836082,3.233274884,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD1_upcomer_test_section_pipe_outer_wall_drive,salt_3,validation,upcomer,ambient_wall,pipe_outer_wall_temperature,T_wall_shell_K,464.6173553,299.79,0.189835359,1.241107993,38.83434379,22.07386629,16.76047749,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD1_upcomer_test_section_pipe_outer_wall_drive,salt_3,validation,upcomer,test_section,pipe_outer_wall_temperature,T_wall_shell_K,463.9123847,299.79,0.092924361,0.7132516666,10.87777815,10.54504039,0.3327377585,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD1_upcomer_test_section_pipe_outer_wall_drive,salt_4,holdout,upcomer,ambient_wall,pipe_outer_wall_temperature,T_wall_shell_K,480.1583584,299.97,0.194899343,1.408396835,49.46091477,24.55990184,24.90101293,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD1_upcomer_test_section_pipe_outer_wall_drive,salt_4,holdout,upcomer,test_section,pipe_outer_wall_temperature,T_wall_shell_K,478.2608772,299.97,0.094435365,0.8093907989,13.62768379,16.76868551,-3.141001717,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD2_upcomer_test_section_outer_surface_drive,salt_2,train,upcomer,ambient_wall,outer_surface_temperature,T_ext_drive_loss_positive_K,406.9445403,299.19,0.186354144,1.108445021,22.25813593,20.08050515,2.177630779,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD2_upcomer_test_section_outer_surface_drive,salt_2,train,upcomer,test_section,outer_surface_temperature,T_ext_drive_loss_positive_K,361.115397,299.19,0.091720624,0.6370116566,3.618121776,5.679836082,-2.061714306,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD2_upcomer_test_section_outer_surface_drive,salt_3,validation,upcomer,ambient_wall,outer_surface_temperature,T_ext_drive_loss_positive_K,416.0690034,299.79,0.189835359,1.241107993,27.39605196,22.07386629,5.32218567,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD2_upcomer_test_section_outer_surface_drive,salt_3,validation,upcomer,test_section,outer_surface_temperature,T_ext_drive_loss_positive_K,413.2698269,299.79,0.092924361,0.7132516666,7.521267641,10.54504039,-3.023772749,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD2_upcomer_test_section_outer_surface_drive,salt_4,holdout,upcomer,ambient_wall,outer_surface_temperature,T_ext_drive_loss_positive_K,425.9832611,299.97,0.194899343,1.408396835,34.59008796,24.55990184,10.03018612,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
WTD2_upcomer_test_section_outer_surface_drive,salt_4,holdout,upcomer,test_section,outer_surface_temperature,T_ext_drive_loss_positive_K,477.5378576,299.97,0.094435365,0.8093907989,13.57241971,16.76868551,-3.196265805,Fluid solves this drive state at runtime; proxy fields are audit-only,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/external_bc_segment_equivalents.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv
