source_id,case_label,span_name,span_kind,fit_status,fit_reason,net_section_role,section_length_m,hydraulic_diameter_m,rho_bulk_kg_m3,bulk_velocity_m_s,mdot_mean_abs_kg_s,dynamic_head_local_pa,pressure_loss_hydro_pa,apparent_darcy_f_local,apparent_darcy_f_loop_ref,direct_prgh_darcy,shear_darcy_core,direct_to_shear_darcy_ratio,pressure_loss_to_driving_head_ratio,max_branch_temp_delta_k,ambient_proxy_fraction_of_heater,enthalpy_residual_fraction_of_wall_heat,boundary_delta99_u_over_dh,boundary_delta99_t_over_dh,boundary_delta99_t_over_delta99_u,branch_fit_status
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,lower_leg,main_loop_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.9004136306150923,0.022041740782055636,1953.6584737728983,0.018473224672466627,0.013690452818000003,0.3333527745644271,18.552735178323566,2.7248192153153044,2.7225254722446777,0.4666604492275767,0.9113817492730082,0.5120362017341502,0.0008093120631085713,7.357001578217648,0.707994955954042,1.6235120700944223,11.702820006431518,1.6988023999472268,0.3088456271780451,screening_only
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1952.2737035026591,0.02113044329290443,0.01369049033,0.4358408423852157,111.59988989762351,42.36576072197514,55.34432748373824,0.7926210951184206,0.9669165678960896,0.8197409388103486,0.004868238363109992,7.357001578217648,0.707994955954042,2.045772772066975,0.09586093678895233,1.1024805135415086e-08,1.1920779174577294e-07,candidate
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1956.5840394221123,0.020271076225782843,0.013162700614999998,0.40199636411434514,112.16024712505327,46.163210316366786,60.303304780900135,0.7496321158762174,1.0832720425470455,0.6920072580417043,0.004882676860523364,7.601862655689558,0.7033713337579716,2.1195566645423045,0.09442551853522707,1.1024805135415086e-08,1.1788990930059225e-07,candidate
viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1957.5723954527493,0.018846046388017974,0.0122435618125,0.3476388848114484,112.56447632151708,53.573765793842185,69.9828061281356,0.8118253894612063,1.3229990722675335,0.6136250632963717,0.00489913671373794,8.069930865874369,0.7079144667941752,1.9854518439043949,0.10038920760727815,1.1024805135415086e-08,1.1284670728993375e-07,candidate
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,lower_leg,main_loop_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.9004136306150922,0.022041740782055636,1948.0820276814259,0.02019850167099021,0.014926323497499993,0.3973887390904039,17.71820844238141,2.182920658319686,2.180900986782885,0.41606423218649213,0.7724289844757447,0.5386439925851295,0.000775008496169363,7.52988776615075,0.7117474670968303,1.6193393428322571,11.712811034965142,1.8233906243222682,0.3940760385428119,screening_only
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1946.5841748747994,0.02310534496780569,0.01492640893,0.5195987644741329,110.64194867304968,35.23147986216345,46.02367568584063,0.8835370531781226,0.8311638040716947,1.0630119464416792,0.004839566626230698,7.52988776615075,0.7117474670968303,2.045267184870136,0.09731595255162294,1.1024805135415086e-08,1.2241621654531353e-07,candidate
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,lower_leg,main_loop_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.9004136306150922,0.022041740782055636,1948.1211350322253,0.018904298872496908,0.013970211725000004,0.34810247615334855,17.93869410712182,2.5230015434682858,2.520835353318587,0.4717377750421475,0.9366004371867339,0.5036702486058046,0.0007848156285312045,7.969961276016875,0.7117042517763033,1.6201579505450185,11.706764381877552,1.7553629047395403,0.3692332594133331,screening_only
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1946.776279033637,0.021623205825322782,0.013970302764999994,0.4551203087775399,111.46699396272447,40.522781179988066,52.93528894669412,0.9291447664176996,1.0189787206976753,0.9118392244555725,0.004876667075370266,7.969961276016875,0.7117042517763033,1.9218848391659027,0.09308689548097983,1.1024805135415086e-08,1.2766404343666313e-07,candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,lower_leg,main_loop_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.9004136306150922,0.022041740782055636,1936.3281522692105,0.0231292271220399,0.016988949869999995,0.5179301941354914,17.5989102974695,1.6636004069258814,1.6618145456517108,0.3820426816202574,0.5860182420463532,0.6519296742131764,0.000774439489038945,7.467557370113127,0.7237225416342393,1.610399840528513,11.669394587279008,1.8797168599773344,0.4173884715625943,screening_only
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1934.7536344845994,0.0264578316002016,0.016988287784999997,0.6771801148823867,109.33969761918434,26.714861457611974,34.891528003598076,0.9462823935072293,0.6533696092812143,1.4483110020195988,0.004811489923216969,7.467557370113127,0.7237225416342393,2.024221254680486,0.0952571728755602,1.1024805135415086e-08,1.2702356490340555e-07,candidate
