source_id,span,method,n_stations_used,segment_arc_length_m,dp_signed_ds_pa_per_m,dp_loss_ds_pa_per_m,hydraulic_diameter_m,section_mean_rho_kg_m3,u_bulk_m_s,segment_temperature_k,mu_pa_s_used,apparent_darcy_f,reynolds_number,laminar_ref_darcy_f_64_over_Re,excess_loss_factor_fapp_over_flam,flow_alignment_min,flags
viscosity_screening_salt_test_2_jin_coarse_mesh,lower_leg,section_mean_total_pressure_gradient,5,0.9495160000002864,-1.1092165231042257,1.1092165231042257,0.026398218954432406,1960.2375758612034,0.011039247766983501,444.6610966237115,0.009613828567038069,0.2451507809288961,59.41915124053772,1.0770938100565979,0.2276039270117189,0.8252913139370385,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,lower_leg,section_mean_static_gradient,5,0.9495160000002864,-1.1260914431334952,1.1260914431334952,0.026398218954432406,1960.2375758612034,0.011039247766983501,444.6610966237115,0.009613828567038069,0.24888035016729032,59.41915124053772,1.0770938100565979,0.2310665494904408,0.8252913139370385,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,right_leg,section_mean_total_pressure_gradient,4,0.6827438596498578,-9.008611087926482,9.008611087926482,0.02294109850436961,1956.0405204077906,0.012706457910922191,450.25940988690047,0.008920155587271906,1.3088057430733488,63.92108374829894,1.0012345887627907,1.3071918986444713,0.8971511898611693,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,right_leg,section_mean_static_gradient,4,0.6827438596498578,-8.862009801970652,8.862009801970652,0.02294109850436961,1956.0405204077906,0.012706457910922191,450.25940988690047,0.008920155587271906,1.2875069431664374,63.92108374829894,1.0012345887627907,1.2859193615727846,0.8971511898611693,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_2_jin_coarse_mesh,left_lower_leg,section_mean_total_pressure_gradient,2,0.15354299999999999,-18.560325035231937,18.560325035231937,0.021814958682552486,1954.0307328038193,0.014110731643758735,452.9401990078439,0.008615212302098463,2.0813231403227177,69.81831016279675,0.916664981589642,2.2705385087509007,0.8675107096099733,mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only
viscosity_screening_salt_test_2_jin_coarse_mesh,left_lower_leg,section_mean_static_gradient,2,0.15354299999999999,-18.474515486620376,18.474515486620376,0.021814958682552486,1954.0307328038193,0.014110731643758735,452.9401990078439,0.008615212302098463,2.071700604141543,69.81831016279675,0.916664981589642,2.2600411772563693,0.8675107096099733,mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only
viscosity_screening_salt_test_2_jin_coarse_mesh,test_section_span,n/a,1,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,skipped_fewer_than_2_clean_stations
viscosity_screening_salt_test_2_jin_coarse_mesh,left_upper_leg,n/a,1,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,skipped_fewer_than_2_clean_stations
viscosity_screening_salt_test_2_jin_coarse_mesh,upper_leg,section_mean_total_pressure_gradient,3,0.3458749782219003,89.23085526984187,-89.23085526984187,0.02183804100478941,1958.1177921653937,0.013406350881940554,447.48860588849703,0.009253408281927668,-11.073852920353591,61.95285828088364,1.033043539489897,-10.71963813434399,0.9913839764849992,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_2_jin_coarse_mesh,upper_leg,section_mean_static_gradient,3,0.3458749782219003,89.20687391665578,-89.20687391665578,0.02183804100478941,1958.1177921653937,0.013406350881940554,447.48860588849703,0.009253408281927668,-11.070876752780045,61.95285828088364,1.033043539489897,-10.716757164220489,0.9913839764849992,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,section_mean_total_pressure_gradient,4,0.7795580000001027,-27.088513518684195,27.088513518684195,0.023600759205535782,1951.5566030334219,0.014456675416261597,456.24035876561027,0.008261725327287613,3.134895949291569,80.59438843019855,0.7940999521998896,3.9477347160228238,0.9226638640539094,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_3_jin_coarse_mesh,lower_leg,section_mean_static_gradient,4,0.7795580000001027,-26.854872348837645,26.854872348837645,0.023600759205535782,1951.5566030334219,0.014456675416261597,456.24035876561027,0.008261725327287613,3.107857154548015,80.59438843019855,0.7940999521998896,3.9136851046752237,0.9226638640539094,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,section_mean_total_pressure_gradient,4,0.6827438596498578,-8.869929319439896,8.869929319439896,0.02294109850436961,1946.3423434608046,0.014475895261065453,463.1954869136925,0.007587845223816884,0.9978247436395372,85.18446677729996,0.7513106839926218,1.3281120113145313,0.8995951636002237,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_3_jin_coarse_mesh,right_leg,section_mean_static_gradient,4,0.6827438596498578,-8.681058712450298,8.681058712450298,0.02294109850436961,1946.3423434608046,0.014475895261065453,463.1954869136925,0.007587845223816884,0.9765777011645315,85.18446677729996,0.7513106839926218,1.2998320428172188,0.8995951636002237,mu_from_jin_corr_T_from_rho_eos
viscosity_screening_salt_test_3_jin_coarse_mesh,left_lower_leg,section_mean_total_pressure_gradient,2,0.15354299999999999,-17.195747169224337,17.195747169224337,0.021814958682552486,1943.8993196354165,0.01626235339981296,466.45415548163714,0.007301797700183749,1.4593682199904532,94.44560667218916,0.6776387198415413,2.153608076486112,0.8922345726967486,mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only
viscosity_screening_salt_test_3_jin_coarse_mesh,left_lower_leg,section_mean_static_gradient,2,0.15354299999999999,-17.049966545869445,17.049966545869445,0.021814958682552486,1943.8993196354165,0.01626235339981296,466.45415548163714,0.007301797700183749,1.4469961138690461,94.44560667218916,0.6776387198415413,2.1353504035415964,0.8922345726967486,mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only
viscosity_screening_salt_test_3_jin_coarse_mesh,test_section_span,n/a,1,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,skipped_fewer_than_2_clean_stations
viscosity_screening_salt_test_3_jin_coarse_mesh,left_upper_leg,n/a,1,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,skipped_fewer_than_2_clean_stations
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,section_mean_total_pressure_gradient,3,0.3458749782219003,85.21930867038773,-85.21930867038773,0.02183804100478941,1948.6503765504422,0.015339613528992893,460.1168780172839,0.007874930711485885,-8.117436832524449,82.89250794490435,0.7720842520838974,-10.513667142692064,0.9913604537676527,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_3_jin_coarse_mesh,upper_leg,section_mean_static_gradient,3,0.3458749782219003,85.18696546054679,-85.18696546054679,0.02183804100478941,1948.6503765504422,0.015339613528992893,460.1168780172839,0.007874930711485885,-8.114356028808237,82.89250794490435,0.7720842520838974,-10.509676899777645,0.9913604537676527,mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise
viscosity_screening_salt_test_4_jin_coarse_mesh,lower_leg,section_mean_total_pressure_gradient,4,0.7795580000001027,-31.651583553692888,31.651583553692888,0.023600759205535782,1940.3719171791652,0.016846537384831946,471.1592407907626,0.006918400561952283,2.712970878007666,111.51053545377842,0.5739368010346275,4.726950551205347,0.9026392754449811,mu_from_jin_corr_T_from_rho_eos
