figures/2026-06-08_render_only_temperature_salt2_status.json,2008
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/pdf/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_z.pdf,26087682
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/pdf/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_x.pdf,26102160
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/pdf/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_neg_x.pdf,26108502
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/pdf/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_y.pdf,26103370
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/svg/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_y.svg,522965
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/svg/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_neg_x.svg,249697
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/svg/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_x.svg,246808
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/svg/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_z.svg,266779
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/status_side_x.json,3520
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/status_side_neg_x.json,3549
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/status_side_y.json,3501
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/png/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_x.png,175679
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/png/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_neg_x.png,174921
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/png/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_z.png,188852
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/png/val_salt_test_2_coarse_mesh_laminar_upcomer_velocity_y_component_arrows_side_y.png,383447
figures/figures_rendered/paraview_velocity_y_arrows/val_salt_test_2_coarse_mesh_laminar/upcomer/status_side_z.json,3516
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/velocity_y/status.json,4872
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/velocity_y/viscosity_screening_salt_test_3_jin_coarse_mesh_velocity_y.ogv,214002
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/velocity_y/run_status.json,5035
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/velocity_y/frames/frame.0004.png,222003
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/velocity_y/frames/frame.0002.png,222003
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/velocity_y/frames/frame.0000.png,222003
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/velocity_y/frames/frame.0003.png,222003
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/velocity_y/frames/frame.0001.png,222003
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/temperature/frames/frame.0002.png,217266
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/temperature/frames/frame.0001.png,217266
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/temperature/frames/frame.0003.png,217266
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/temperature/frames/frame.0000.png,217266
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/temperature/viscosity_screening_salt_test_3_jin_coarse_mesh_temperature.ogv,231427
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/temperature/status.json,4921
figures/figures_rendered/paraview_movies/viscosity_screening_salt_test_3_jin_coarse_mesh/temperature/run_status.json,5257
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/val_water_test_4_coarse_mesh_laminar_velocity_y.ogv,351776
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/status.json,5820
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/run_status.json,5978
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0004.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0006.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0009.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0007.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0003.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0005.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0008.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0001.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0000.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/velocity_y/frames/frame.0002.png,312823
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/temperature/frames/frame.0002.png,247935
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/temperature/frames/frame.0000.png,247935
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/temperature/frames/frame.0003.png,247935
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/temperature/frames/frame.0001.png,247935
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/temperature/run_status.json,6416
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/temperature/status.json,6082
figures/figures_rendered/paraview_movies/val_water_test_4_coarse_mesh_laminar/temperature/val_water_test_4_coarse_mesh_laminar_temperature.ogv,234748
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/status.json,5822
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/val_water_test_1_coarse_mesh_laminar_velocity_y.ogv,272080
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/run_status.json,5980
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0004.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0002.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0000.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0003.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0005.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0007.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0009.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0001.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0008.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/velocity_y/frames/frame.0006.png,263613
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/temperature/run_status.json,6345
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/temperature/status.json,6039
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/temperature/frames/frame.0001.png,230001
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/temperature/frames/frame.0000.png,230001
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/temperature/frames/frame.0002.png,230001
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/temperature/frames/frame.0003.png,230001
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/temperature/frames/frame.0004.png,230001
figures/figures_rendered/paraview_movies/val_water_test_1_coarse_mesh_laminar/temperature/val_water_test_1_coarse_mesh_laminar_temperature.ogv,228986
figures/figures_rendered/paraview_movies/val_water_test_3_coarse_mesh_laminar/velocity_y/status.json,5820
figures/figures_rendered/paraview_movies/val_water_test_3_coarse_mesh_laminar/velocity_y/run_status.json,5978
figures/figures_rendered/paraview_movies/val_water_test_3_coarse_mesh_laminar/velocity_y/frames/frame.0004.png,284831
figures/figures_rendered/paraview_movies/val_water_test_3_coarse_mesh_laminar/velocity_y/frames/frame.0006.png,284831
figures/figures_rendered/paraview_movies/val_water_test_3_coarse_mesh_laminar/velocity_y/frames/frame.0009.png,284831
