job_id,job_name,job_state,case_label,run_family,salt_key,case_dir,restart_time_s,latest_monitor_time_s,advance_since_restart_s,end_time_s,case_verdict,hydraulic_verdict,thermal_verdict,mdot_window_mean,mdot_drift_pct,mdot_amp_pct,gross_wall_duty_w,heat_closure_net_over_gross_pct,heater_power_w,q_ratio_vs_nominal,operating_point_verdict,mdot_moved_pct,expected_move_pct,advance_over_tau,closure_fit_admissible,recommendation,recommendation_reason,slurm_stdout
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt1_jin_hiq_corrected_from_hi10q,salt_q_perturbation,salt1,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,3756.33,4010.590361446,254.26036144599993,9756.33125,stationary,stationary,stationary,-0.01170272458078125,0.0007369515082206608,0.0009898549624122158,473.6683005566996,0.06836632118160667,255.53,1.0999999999999999,too_short,-4.1167667329292765,3.228011545636722,0.05085182228919993,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt1_jin_loq_corrected_from_lo10q,salt_q_perturbation,salt1,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt1_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,3756.33,6377.0,2620.67,9756.33125,stationary,stationary,stationary,-0.01042780442417683,0.2774736677130417,0.2789076090894828,398.32280210870744,-2.5040897225659813,209.07,0.8999999999999999,too_short,7.22593928668301,3.451061539437028,0.52413375,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt2_jin_hiq_corrected_from_hi10q,salt_q_perturbation,salt2,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,7915.0,9674.0,1759.0,13915.0,stationary,stationary,stationary,-0.01412107117509091,0.5478510968063661,0.5616645438336537,530.4981607787271,1.5484890021940245,292.27,1.1,too_short,-6.97781193250689,3.228011545636722,0.3518,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt2_jin_hi5q_corrected,salt_q_perturbation,salt2,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,7915.0,9780.0,1865.0,13915.0,stationary,stationary,stationary,-0.01367191745248394,0.29932479824373265,0.320732480666299,508.7941890018417,0.7961013714052562,278.985,1.05,too_short,-3.575132215787422,1.6396356814853519,0.373,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt2_jin_loq_corrected_from_lo10q,salt_q_perturbation,salt2,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,7915.0,10291.0,2376.0,13915.0,stationary,stationary,stationary,-0.01219550814732773,0.7073959350029233,0.7150929583783651,442.5329385524376,-1.5639484191282378,239.13,0.9,too_short,7.609786762668707,3.451061539437028,0.4752,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt2_jin_lo5q_corrected,salt_q_perturbation,salt2,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,7915.0,10275.0,2360.0,13915.0,stationary,stationary,stationary,-0.012700707247089679,0.3411494414792199,0.35950289312008116,464.7422967977352,-0.7375868988328066,252.415,0.95,too_short,3.7825208553812195,1.6952427508441503,0.472,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt3_jin_hiq_corrected_from_hi10q,salt_q_perturbation,salt3,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,7618.0,7637.0,19.0,13618.0,stationary,stationary,stationary,-0.015340230004,0.9123450428281401,0.9134833699589914,590.585141957876,2.4838305944327788,327.25,1.1,too_short,-2.336424309539693,3.228011545636722,0.0038,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt3_jin_hi5q_corrected,salt_q_perturbation,salt3,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,7618.0,7639.0,21.0,13618.0,stationary,stationary,stationary,-0.015188597195,0.5876558409278232,0.5863796956134899,568.2963506053433,1.3165271540726597,312.375,1.05,too_short,-1.3248645430286894,1.6396356814853519,0.0042,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt3_jin_loq_corrected_from_lo10q,salt_q_perturbation,salt3,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,7618.0,9428.0,1810.0,13618.0,stationary,stationary,stationary,-0.014014150280242825,0.5245057626078021,0.5620930875206437,497.2906900018695,-1.7693252471361627,267.75,0.9,too_short,6.510004801582221,3.451061539437028,0.362,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
3275560,corrected_saltq_all_prepared,AFTERANY_COMPLETE,salt3_jin_lo5q_corrected,salt_q_perturbation,salt3,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,7618.0,9389.0,1771.0,13618.0,stationary,stationary,stationary,-0.01451290679282167,0.2309920993931169,0.25698600929792814,521.7311257809657,-0.8336938257816012,282.625,0.95,too_short,3.1827432099955284,1.6952427508441503,0.3542,no,document_only_false_steady,Q perturbation operating-point gate = too_short.,tmp/2026-07-06_overnight_postprocess_jobs/slurm-corrected_saltq_all_prepared-3275560.out
