source_id,case_id,run_class,mesh_level,mesh_status,source_case_root,source_window_start_s,source_window_end_s,source_window_count,time_window_source,geometry_source,pressure_method,closure_observation_schema,span,station_start_label,station_end_label,station_count_used,L_m,D_h_m,Re,rho_kg_m3,u_bulk_m_s,q_ref_pa,x_plus,p_rgh_start_pa,p_rgh_end_pa,rho_start_kg_m3,rho_end_kg_m3,u_start_m_s,u_end_m_s,dynamic_head_start_pa,dynamic_head_end_pa,total_pressure_proxy_start_pa,total_pressure_proxy_end_pa,dp_rgh_dxi_pa_m,gh_drho_dxi_pa_m,rho_u_du_dxi_pa_m,gross_static_dp_pa,buoyancy_contribution_pa,distributed_friction_pa,distributed_mechanical_loss_pa_m,development_loss_pa,minor_loss_pa,minor_loss_K,minor_loss_upper_bound_flag,recirculation_flag,flow_reset_flag,residual_assignment,buoyancy_counting_policy,residual_pa,residual_fraction,f_debuoyed,f_lam_64_over_re,f_debuoyed_over_flam,fit_eligible,validation_eligible,fit_use_status,quality_flags,needs_special_gate_scrutiny,operating_point_verdict,feature_mask,section_endpoint_source,admission_note
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,2428.0,2431.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,lower_leg,lower_leg__s01,lower_leg__s03,3,0.3568416202986929,0.02182132919954016,67.99763118266802,1954.1427460239477,0.013764373493929954,0.18511396638026176,0.24049193569385008,-2.0268339081529207,0.34950328532611685,1951.992986975945,1956.327881460481,0.01382301744419659,0.013565595642306211,0.18648932178263133,0.1800069959137061,-1.8403445863702894,0.5295102812398229,-6.659361067495248,-14.623855807723668,0.019403610880367368,2.3763371934790376,5.218400401442564,7.594737594921601,21.283216875218915,1.282016419920414,0.49951598888872795,8.211480628569191,True,False,True,budget_identity_inertial_residual,density_gradient_buoyancy_reported_separately_not_fit_as_friction,0.0,0.0,2.5088765096488217,0.9412092581294659,2.665588431030625,True,True,fit_target,coarse_no_gci,False,admitted_mainline,bend_minor_loss_upper_bound,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,mainline_salt_jin
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,2428.0,2431.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,right_leg,right_leg__s01,right_leg__s03,3,0.3657599999905402,0.02181495869709446,61.15899206065987,1960.4524107349537,0.013802167876595552,0.18673293341773192,0.2741457353306351,0.6860544376931215,6.391227556396702,1960.7722692534724,1960.112968454861,0.01384143479794668,0.013747490973438255,0.18782758864546364,0.1852243130557634,0.8738820263385851,6.576451869452465,-15.598132980236045,-4.055284693300252,0.006949853305134179,5.705173118703581,1.483260929383138,7.188434048086719,19.653417673536296,1.385941057806892,0.764693936138507,16.503825877025502,True,False,True,budget_identity_inertial_residual,density_gradient_buoyancy_reported_separately_not_fit_as_friction,0.0,0.0,2.2959982845973337,1.0464528247378948,2.194077200921516,True,True,fit_target,coarse_no_gci,False,admitted_mainline,bend_minor_loss_upper_bound,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,mainline_salt_jin
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,2428.0,2431.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,left_lower_leg,left_lower_leg__s01,left_lower_leg__s03,3,0.12191999999765796,0.021814958682552486,71.12521667906103,1954.2460235300925,0.014426468794565378,0.20336177441512363,0.07857727373726343,-9.291620587690971,-11.344476740837674,1954.4076376041671,1954.129728003472,0.014692394135300525,0.014237973275093574,0.21094551482250892,0.1980704748965281,-9.080675072868463,-11.146406265941145,-16.837730915240627,3.825724550930427,-0.1050806094820988,-2.0528561531467027,0.46643233724047767,1.5864238159062247,13.0120063643102,0.7655269557534745,0.0,NaN,False,True,True,recirculation_invalid_single_stream_diagnostic,density_gradient_buoyancy_reported_separately_not_fit_as_friction,2.7755575615628914e-16,1.7495687682786007e-16,1.3958197504468033,0.8998215118104708,1.5512184718037778,False,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci,False,admitted_mainline,straight_span_only,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,mainline_salt_jin
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,2428.0,2431.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,test_section_span,test_section_span__s01,test_section_span__s03,3,0.09807272727386546,0.02069210493406325,68.79759596170659,1954.3044684855074,0.014725921382420064,0.21189815948410157,0.06889224189463358,-13.876683241140437,-13.255928262613262,1954.3891098043478,1954.219826847826,0.014613513378386272,0.014841847020343737,0.20868456160330864,0.2152381850223649,-13.667998679537128,-13.040690077590897,-6.329537229996,-7.605284817959623,-0.06700332483303699,0.6207549785271755,0.7458710237918236,1.3666260023189991,13.934822047955624,0.0,0.0,NaN,False,False,False,budget_identity_inertial_residual,density_gradient_buoyancy_reported_separately_not_fit_as_friction,0.0,0.0,1.3607517911236493,0.9302650638493679,1.4627570614045844,True,True,fit_target,coarse_no_gci,False,admitted_mainline,straight_span_only,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,mainline_salt_jin
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,2428.0,2431.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,left_upper_leg,left_upper_leg__s01,left_upper_leg__s03,3,0.14309041771286912,0.021814958682552486,66.64763746835195,1954.5397849016206,0.013584701822289914,0.180349415823516,0.098417288955016,-14.719516534999567,-17.282426327493127,1954.6352958506945,1954.447749982639,0.013664844929488707,0.013513898496746246,0.18249255700485081,0.1784659524426233,-14.537023977994716,-17.103960375050505,-17.91112104820601,9.679503861711316,-0.02800960135299101,-2.56290979249356,1.385044250825602,1.1778655416679582,8.231617186494693,0.0,0.397984716988182,6.245177796682506,True,True,False,recirculation_invalid_single_stream_diagnostic,density_gradient_buoyancy_reported_separately_not_fit_as_friction,-2.220446049250313e-16,-1.8851439070931405e-16,0.9956915468453434,0.960274098693908,1.0368826444445471,False,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci,False,admitted_mainline,bend_minor_loss_upper_bound,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,mainline_salt_jin
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,2428.0,2431.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,upper_leg,upper_leg__s01,upper_leg__s03,3,0.35687444321026807,0.021821740388825197,62.705232933531015,1958.025751778143,0.013557668805934555,0.1799527321210388,0.2608088221623587,-16.079208928504276,16.486351458195234,1955.0796222532897,1959.9217304769738,0.013407010858091284,0.013767160591158163,0.17571076746363504,0.18573659913218024,-15.903498161040641,16.672088057327414,91.25215045873178,-110.04997246275742,0.02678989855315512,32.56556038669951,-39.27402264795189,6.708462261252379,18.797822004025647,1.30088784272575,0.5996790416038161,15.923062359144723,True,False,True,budget_identity_inertial_residual,density_gradient_buoyancy_reported_separately_not_fit_as_friction,0.0,0.0,2.279494102769644,1.0206484691292268,2.2333782606997006,True,True,fit_target,coarse_no_gci,False,admitted_mainline,bend_minor_loss_upper_bound,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,mainline_salt_jin
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,2511.0,2514.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,lower_leg,lower_leg__s01,lower_leg__s03,3,0.3568416202986929,0.02182132919954016,90.20420441297262,1944.444807218464,0.015655700000058795,0.23829262743630575,0.18128735852321934,-0.8162104165105188,1.2543618202302096,1942.2001473367698,1946.7165204123714,0.015774697216468802,0.015391575143495524,0.2416495836143488,0.23058914164469693,-0.57456083289617,1.4849509618749066,-5.802496454891007,-15.236077571691059,0.032683592127036996,2.070572236740728,5.4368666076788115,7.507438844419539,21.038574026582065,1.4202603308614044,0.656791856335483,8.304110933357741,True,False,True,budget_identity_inertial_residual,density_gradient_buoyancy_reported_separately_not_fit_as_friction,-8.881784197001252e-16,-1.1830644752575371e-16,1.9265793266963513,0.7095012967133483,2.7153993031738257,True,True,fit_target,coarse_no_gci,False,admitted_mainline,bend_minor_loss_upper_bound,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,mainline_salt_jin
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,2511.0,2514.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,right_leg,right_leg__s01,right_leg__s03,3,0.3657599999905402,0.02181495869709446,84.74917869256562,1950.9634460416664,0.01628939688072559,0.25883866199971856,0.19783645233155353,2.502097609409722,10.349886575548958,1951.2008079861112,1950.7243424479166,0.016269850085525093,0.016293007640635425,0.2582492530136102,0.25892168826129836,2.760346862423332,10.608808263810255,-21.456115940349427,-2.930685671843713,-0.002012104974041902,7.847788966139236,1.0719275913058328,8.919716557445069,24.38680161219314,1.616219651946336,0.8372878613242898,13.810210784371353,True,False,True,budget_identity_inertial_residual,density_gradient_buoyancy_reported_separately_not_fit_as_friction,4.440892098500626e-16,4.9787367904576766e-17,2.055323056510037,0.7551695601932036,2.7216709529237395,True,True,fit_target,coarse_no_gci,False,admitted_mainline,bend_minor_loss_upper_bound,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,mainline_salt_jin
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,2511.0,2514.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,left_lower_leg,left_lower_leg__s01,left_lower_leg__s03,3,0.12191999999765796,0.021814958682552486,96.7702467137881,1944.0547574768516,0.016701637784908324,0.27114189012083084,0.05775355349813778,-8.559576132951387,-10.77067246414375,1944.20367390625,1943.953479357639,0.017090611222773496,0.01639836774133172,0.283940245645871,0.2613708287209765,-8.275635887305516,-10.509301635422775,-18.13563263808102,3.444197050898691,-0.184353537261012,-2.2110963311923637,0.41991650443750195,1.7911798267548618,14.69143558718233,0.8510894868542376,0.0,NaN,False,True,True,recirculation_invalid_single_stream_diagnostic,density_gradient_buoyancy_reported_separately_not_fit_as_friction,0.0,0.0,1.1820123411360015,0.6613603062239698,1.7872441542261426,False,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci,False,admitted_mainline,straight_span_only,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,mainline_salt_jin
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,2511.0,2514.0,4,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,mesh_centerline_section_mean_pressure,streamwise_momentum_budget_debuoyed,work_products/2026-07-08_closure_observation_table/closure_observation_schema.csv,test_section_span,test_section_span__s01,test_section_span__s03,3,0.09807272727386546,0.02069210493406325,91.05094038525839,1944.656181405797,0.016718431893500474,0.27177150126675453,0.05205460374938122,-11.525646798371955,-11.150170665693478,1944.7365139782605,1944.576579478261,0.016503338479113023,0.01696260618304105,0.2648343944295976,0.27975651789145256,-11.260812403942358,-10.870414147802025,-3.8285478859986224,-7.18529171339055,-0.1522495517583623,0.375476132678477,0.7046811545905168,1.0801572872689937,11.013839599389172,0.0,0.0,NaN,False,False,False,budget_identity_inertial_residual,density_gradient_buoyancy_reported_separately_not_fit_as_friction,-1.1102230246251565e-16,-1.0278345919714889e-16,0.8385703565504075,0.7029032289968741,1.193009680361188,True,True,fit_target,coarse_no_gci,False,admitted_mainline,straight_span_only,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,mainline_salt_jin
