case_key,case_role,plane_location,span,representative_time_s,metric_status,wallHeatFlux_available,has_Re_Pr_Ri_Gr_Ra,reverse_area_fraction,reverse_mass_fraction,secondary_velocity_fraction,f6_pressure_onset_readiness,internal_nu_readiness,admission_class,admission_reason,source_paths
salt2_lo5q,holdout,upcomer_inlet,left_lower_leg,10275,complete_with_wallHeatFlux,true,true,0.6177451405,0.5000044571,0.07456212539,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_2_jin_coarse_mesh/mesh_stations.json
salt2_lo5q,holdout,upcomer_mid,test_section_span,10275,complete_with_wallHeatFlux,true,true,0.3692928784,0.5000060995,0.001000505845,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_2_jin_coarse_mesh/mesh_stations.json
salt2_lo5q,holdout,upcomer_outlet,left_upper_leg,10275,complete_with_wallHeatFlux,true,true,0.7901396438,0.5000621677,0.7514234306,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_2_jin_coarse_mesh/mesh_stations.json
salt2_hi5q,holdout,upcomer_inlet,left_lower_leg,9780,complete_with_wallHeatFlux,true,true,0.6096763649,0.4999936722,0.07839203064,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_2_jin_coarse_mesh/mesh_stations.json
salt2_hi5q,holdout,upcomer_mid,test_section_span,9780,complete_with_wallHeatFlux,true,true,0.3748113482,0.4999916556,0.001266755619,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_2_jin_coarse_mesh/mesh_stations.json
salt2_hi5q,holdout,upcomer_outlet,left_upper_leg,9780,complete_with_wallHeatFlux,true,true,0.785845516,0.5000672828,0.7572863617,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_2_jin_coarse_mesh/mesh_stations.json
salt4_lo5q,training,upcomer_inlet,left_lower_leg,11695,complete_with_wallHeatFlux,true,true,0.5466041262,0.5000026995,0.09664111627,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_4_jin_coarse_mesh/mesh_stations.json
salt4_lo5q,training,upcomer_mid,test_section_span,11695,complete_with_wallHeatFlux,true,true,0.3764033442,0.4999969289,0.003081481808,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_4_jin_coarse_mesh/mesh_stations.json
salt4_lo5q,training,upcomer_outlet,left_upper_leg,11695,complete_with_wallHeatFlux,true,true,0.7765350946,0.5000757768,0.7609112209,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_4_jin_coarse_mesh/mesh_stations.json
salt4_hi5q,training,upcomer_inlet,left_lower_leg,11399,complete_with_wallHeatFlux,true,true,0.5228637749,0.4999749795,0.1060371437,review_ready_not_admitted,blocked_recirculation_or_policy_review,review_ready_not_admitted,PM5 row has wallHeatFlux and nondimensional fields; downstream F6/onset gate still required.,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation;work_products/2026-07/2026-07-01/2026-07-01_claude_mesh_centerlines/viscosity_screening_salt_test_4_jin_coarse_mesh/mesh_stations.json
