source_path,exists,row_count,sha256,role,notes
work_products/2026-07/2026-07-08/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/patchwise_heat_ledger_enthalpy_interfaces.csv,True,24,5440aa51d5ad3b0c57e021b7abf6d8960c216057eeba779189c69003f9426d51,CFD patch wallHeatFlux and physical-interface enthalpy context,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/patch_role_area_heat_summary.csv,True,18,db33f5b17b3d414292b07552ca0b16d57962be02ff6dec72cbb99bf51910d0fb,CFD role-level heat accounting,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv,True,24,e56051f586d53db85b3efa6a2129db36db502f88bed095e0f757f4551a074f82,CFD segment-level imposed and realized heat accounting,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv,True,12,4476e44229baaf0dcf79787455a9e674294efdef89cf6e7c6364f4c22b364341,Fixed-mdot B2/B3 1D replay maps,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,True,3,516725350c971d47d8d9987f9a59a2b71819abad1e5162cba956ae8ddddb0436,Radiation and external-boundary parity guardrails,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv,True,60,99d563a6fb135592fb8eedf6f79b7eddf88613be8f4f493a62b60ac508106c86,Radiation-off section sensitivity rows,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/discrepancy_attribution.csv,True,48,2589ba20b87ea496707a440f0dcd37151ab8a6b9ea13ee488c5a8c8e2c51ac64,Radiation-off role/lane discrepancy rows,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,True,24,b5162ef3c4ba1d2d694b5310dbf13aadbfb03d4e746ca6211d71bd983f2a6dce,Radiation-off boundary-contract sensitivity context,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-13/2026-07-13_predictive_input_contract/case_runtime_inputs_forward_v0.csv,True,3,bc41865f07a1719c8425b00edfe2d69d39606937eda23c71ecd20dad45e23942,Setup input contract and heater/cooler values,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-13/2026-07-13_heater_test_section_contract/case_heat_ledger.csv,True,3,87bcfa44a85a370c6fa5ef953496fe24b782018b8fe6827d40dcdb6c7ea7d0fc,Heater/test-section realized diagnostic context,Read-only input; native CFD solver outputs were not modified.
work_products/2026-07/2026-07-14/2026-07-14_boundary_hx_wall_radiation_model_form_decision/README.md,True,,5501a3bfd493ae4450e149951f7e182b4ab88a99f69a8978d72d589053dbc24f,Boundary/HX/wall/radiation decision prose,Read-only input; native CFD solver outputs were not modified.
