case_id,source_id,junction_family,patch_count,split_basis,split_status,wallHeatFlux_diagnostic_W,area_m2,qr_presence_status,storage_proxy_status,residual_owner,runtime_legality,source_paths
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,lower_left,8,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-10.79401379,0.01171834483,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,lower_right,8,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-10.79401379,0.01171834483,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,upper_left,5,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-6.746258621,0.007323965517,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat
salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,upper_right,8,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-10.79401379,0.01171834483,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,lower_left,8,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-11.92681379,0.01171834483,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5287/wallHeatFlux.dat
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,lower_right,8,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-11.92681379,0.01171834483,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5287/wallHeatFlux.dat
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,upper_left,5,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-7.454258621,0.007323965517,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5287/wallHeatFlux.dat
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,upper_right,8,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-11.92681379,0.01171834483,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5287/wallHeatFlux.dat
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,lower_left,8,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-13.37522759,0.01171834483,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/8124/wallHeatFlux.dat
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,lower_right,8,patch_name_family_fraction_of_grouped_junction_wallHeatFlux,estimated_from_grouped_junction_row_not_new_sampling,-13.37522759,0.01171834483,absent_no_qr_output,absent_no_solid_storage_field,junction_stub_heat_diagnostic,diagnostic/scoring evidence only; forbidden predictive wallHeatFlux runtime input,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/8124/wallHeatFlux.dat
