case_key,source_key,case_id,fluid_case_name,split_role,fit_allowed,model_selection_allowed,score_allowed,use_status,executable_status,executable_in_smoke,blocked_reason,no_admission_policy
salt1_nominal,salt1_jin_nominal_continuation_corrected,,,final_training,false,false,yes,admitted_needs_schema_promotion,blocked_schema_promotion_missing,false,Salt1 must be promoted into the Salt2-4 postprocessing/runtime schema before this scorer consumes it.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt2_jin_nominal,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,Salt 2,final_training,false,false,yes,admitted_current_schema,smoke_executable_nominal_current_schema,true,,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,Salt 3,final_training,false,false,yes,admitted_current_schema,smoke_executable_nominal_current_schema,true,,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt4_nominal,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,Salt 4,final_training,false,false,yes,admitted_current_schema,smoke_executable_nominal_current_schema,true,,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt1_lo10q,salt1_jin_lo10q_corrected,,,training_support,false,false,yes,admitted_needs_schema_promotion,blocked_schema_promotion_missing,false,Salt1 must be promoted into the Salt2-4 postprocessing/runtime schema before this scorer consumes it.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt1_hi10q,salt1_jin_hi10q_corrected,,,training_support,false,false,yes,admitted_needs_schema_promotion,blocked_schema_promotion_missing,false,Salt1 must be promoted into the Salt2-4 postprocessing/runtime schema before this scorer consumes it.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt4_lo5q,salt4_jin_lo5q_corrected,,,training_support,false,false,yes,diagnostic_schema_partial,not_in_current_input_contract,false,Row is outside the current executable predictive input contract.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt4_hi5q,salt4_jin_hi5q_corrected,,,training_support,false,false,yes,diagnostic_schema_partial,not_in_current_input_contract,false,Row is outside the current executable predictive input contract.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt2_lo5q,salt2_jin_lo5q_corrected,,,holdout_testing,false,false,yes,needs_pm5_repair,not_in_smoke_score_only_or_future_row,false,Holdout/external/future rows are not used by the UMX1 smoke.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt2_hi5q,salt2_jin_hi5q_corrected,,,holdout_testing,false,false,yes,needs_pm5_repair,not_in_smoke_score_only_or_future_row,false,Holdout/external/future rows are not used by the UMX1 smoke.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
val_salt2,val_salt_test_2_coarse_mesh,,,external_test,false,false,yes_after_admission,blocked_missing_matching_ledger,not_in_smoke_score_only_or_future_row,false,Holdout/external/future rows are not used by the UMX1 smoke.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt2_lo10q,salt2_jin_lo10q_corrected,,,future_holdout_candidate,false,false,yes_after_terminal_admission,blocked_live_job,not_in_smoke_score_only_or_future_row,false,Holdout/external/future rows are not used by the UMX1 smoke.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt2_hi10q,salt2_jin_hi10q_corrected,,,future_holdout_candidate,false,false,yes_after_terminal_admission,blocked_live_job,not_in_smoke_score_only_or_future_row,false,Holdout/external/future rows are not used by the UMX1 smoke.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt4_lo10q,salt4_jin_lo10q_corrected,,,future_holdout_candidate,false,false,yes_after_terminal_admission,blocked_live_job,not_in_smoke_score_only_or_future_row,false,Holdout/external/future rows are not used by the UMX1 smoke.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt4_hi10q,salt4_jin_hi10q_corrected,,,future_holdout_candidate,false,false,yes_after_terminal_admission,blocked_live_job,not_in_smoke_score_only_or_future_row,false,Holdout/external/future rows are not used by the UMX1 smoke.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
salt3_q_insulation_matrix,AGENT-478_proposed_salt3_q_x_insulation_matrix,,,new_cfd_holdout_candidate,false,false,yes_after_run_and_admission,not_yet_run,not_in_smoke_score_only_or_future_row,false,Holdout/external/future rows are not used by the UMX1 smoke.,Smoke checks roots/conservation only; no fitted parameter or scientific admission.
